block,x,y,z,player,worldName,time
DARK_OAK_PLANKS,-313,93,39,26,world,15646247
DARK_OAK_PLANKS,-312,93,38,26,world,15646747
DARK_OAK_PLANKS,-315,93,34,26,world,15655284
DARK_OAK_PLANKS,-318,93,38,26,world,15656339
DARK_OAK_PLANKS,-309,96,43,26,world,15657145
DARK_OAK_PLANKS,-303,96,50,26,world,15658046
DARK_OAK_PLANKS,-297,97,52,26,world,15658666
DARK_OAK_PLANKS,-309,96,44,26,world,15659248
OAK_LOG,-325,68,28,26,world,15661042
DARK_OAK_PLANKS,-312,97,35,26,world,15662877
TORCH,-308,96,44,26,world,15664086
DARK_OAK_PLANKS,-302,96,49,26,world,15673098
DARK_OAK_PLANKS,-305,96,48,26,world,15673589
GRANITE,-335,44,73,26,world,15694569
GRAVEL,-335,11,105,26,world,15704821
GRAVEL,-339,11,108,26,world,15705791
WALL_TORCH,-335,11,127,26,world,15716618
WALL_TORCH,-363,11,106,26,world,15722026
WALL_TORCH,-337,56,71,26,world,15742618
FERN,-316,68,0,26,world,15750810
VINE,-301,97,49,26,world,15752874
DARK_OAK_PLANKS,-310,97,45,26,world,15759322
VINE,-309,97,46,26,world,15760477
