block,x,y,z,player,worldName,time
SUGAR_CANE,-192,63,64,9,world,2239992
DIORITE,-236,51,83,9,world,2253070
WALL_TORCH,-240,49,80,9,world,2256853
COBBLESTONE,-253,49,87,9,world,2260663
COBBLESTONE,-225,58,56,9,world,2271560
CRAFTING_TABLE,-150,64,0,9,world,2306125
WHEAT,-162,63,0,9,world,2308474
DIRT,-638,63,454,9,world,2325135
DIRT,-636,63,451,9,world,2326050
GRAVEL,-623,63,469,9,world,2330318
FARMLAND,-186,63,15,9,world,2347928
WHEAT,-161,63,-1,9,world,2348899
COCOA,-181,63,3,9,world,2355528
FARMLAND,-176,63,13,9,world,2355851
WHEAT,-179,62,13,9,world,2356583
WALL_TORCH,-255,44,91,9,world,2371011
DIRT,-250,44,96,9,world,2375695
COCOA,-182,63,3,9,world,2379545
WHEAT,-181,63,12,9,world,2381097
DIRT,-228,66,28,9,world,2395307
TORCH,-209,72,26,9,world,2396377
TORCH,-190,64,56,9,world,2396606
COBBLESTONE,-227,66,29,9,world,2398296
COBBLESTONE,-230,67,31,9,world,2398727
DIRT,-229,68,27,9,world,2398962
DIRT,5,67,12,9,world,2441819
ANDESITE,20,65,13,9,world,2554067
ANDESITE,4,63,13,9,world,2557472
ANDESITE,23,63,11,9,world,2569891
STONE,15,64,12,9,world,2575017
STONE,15,64,12,9,world,2575008
STONE,12,64,12,9,world,2575055
STONE,15,64,12,9,world,2575021
STONE,4,69,10,9,world,2578084
COBBLESTONE,2,63,13,9,world,2579222
SCAFFOLDING,2,63,12,9,world,2596138
WALL_TORCH,9,59,19,9,world,2600168
COBBLESTONE,10,55,22,9,world,2602696
COBBLESTONE,9,51,25,9,world,2606493
COBBLESTONE,9,50,27,9,world,2608669
COBBLESTONE,9,51,26,9,world,2608737
COBBLESTONE,10,51,27,9,world,2607837
COBBLESTONE,12,51,24,9,world,2609441
COBBLESTONE,9,56,21,9,world,2610843
COBBLESTONE,10,55,22,9,world,2611719
COBBLESTONE,9,51,27,9,world,2616986
COBBLESTONE,10,41,37,9,world,2621905
WALL_TORCH,-5,28,74,9,world,2626740
COBBLESTONE,-7,34,45,9,world,2630517
COBBLESTONE,1,34,49,9,world,2634285
