block,x,y,z,player,worldName,time
OAK_PLANKS,-195,83,-92,23,world,7010579
OAK_PLANKS,-199,83,-92,23,world,7010681
OAK_PLANKS,-201,83,-86,23,world,7010883
OAK_PLANKS,-200,83,-84,23,world,7011045
OAK_PLANKS,-196,83,-89,23,world,7011519
LADDER,-197,68,-87,23,world,7021787
OAK_PLANKS,-205,83,-91,23,world,7032495
OAK_PLANKS,-206,83,-89,23,world,7032708
OAK_PLANKS,-188,83,-89,23,world,7032322
CAMPFIRE,-204,83,-90,23,world,7035373
OAK_SLAB,-200,82,-90,23,world,7038283
OAK_SLAB,-186,83,-91,23,world,7049723
OAK_PLANKS,-211,83,-89,23,world,7050605
OAK_PLANKS,-213,83,-91,23,world,7051193
OAK_PLANKS,-200,83,-92,23,world,7052046
DRIED_KELP_BLOCK,-197,83,-88,23,world,7058027
DRIED_KELP_BLOCK,-190,83,-92,23,world,7057826
DRIED_KELP_BLOCK,-211,83,-91,23,world,7058419
COBBLESTONE,-197,83,-83,23,world,7104699
COBBLESTONE,-202,83,-73,23,world,7105545
COBBLESTONE,-192,83,-76,23,world,7105205
COBBLESTONE,-203,83,-70,23,world,7106566
COBBLESTONE,-191,83,-82,23,world,7107417
COBBLESTONE,-191,83,-74,23,world,7107505
OAK_PLANKS,-201,83,-77,23,world,7108094
OAK_PLANKS,-196,83,-72,23,world,7107794
OAK_PLANKS,-197,83,-71,23,world,7107643
OAK_FENCE,-200,83,-81,23,world,7108903
OAK_FENCE,-201,83,-79,23,world,7108949
OAK_FENCE,-194,83,-72,23,world,7112408
DRIED_KELP_BLOCK,-191,83,-76,23,world,7113050
OAK_FENCE,-194,83,-75,23,world,7112357
DRIED_KELP_BLOCK,-201,83,-73,23,world,7112815
DRIED_KELP_BLOCK,-196,84,-75,23,world,7113264
DRIED_KELP_BLOCK,-198,85,-74,23,world,7113470
DRIED_KELP_BLOCK,-195,84,-73,23,world,7113346
DRIED_KELP_BLOCK,-200,84,-74,23,world,7113384
DRIED_KELP_BLOCK,-195,85,-74,23,world,7113983
COBBLESTONE,-205,83,-70,23,world,7115197
COBBLESTONE,-199,83,-68,23,world,7114897
COBBLESTONE,-204,83,-73,23,world,7115800
COBBLESTONE,-205,83,-77,23,world,7115746
OAK_FENCE,-203,83,-75,23,world,7117274
OAK_FENCE,-191,83,-77,23,world,7117742
OAK_FENCE,-191,83,-70,23,world,7117665
DRIED_KELP_BLOCK,-196,86,-72,23,world,7119902
OAK_FENCE,-192,83,-81,23,world,7119400
DRIED_KELP_BLOCK,-199,84,-70,23,world,7120201
DRIED_KELP_BLOCK,-201,84,-74,23,world,7120362
DRIED_KELP_BLOCK,-202,85,-76,23,world,7120550
DRIED_KELP_BLOCK,-202,85,-79,23,world,7120672
CAMPFIRE,-209,83,-89,23,world,7136701
DRIED_KELP_BLOCK,-194,87,-73,23,world,7148346
DRIED_KELP_BLOCK,-201,84,-80,23,world,7147711
DRIED_KELP_BLOCK,-193,86,-76,23,world,7148096
DRIED_KELP_BLOCK,-200,87,-72,23,world,7148593
DRIED_KELP_BLOCK,-193,85,-78,23,world,7149494
DRIED_KELP_BLOCK,-198,87,-71,23,world,7148710
DRIED_KELP_BLOCK,-199,86,-79,23,world,7149008
DRIED_KELP_BLOCK,-198,91,-76,23,world,7149851
DRIED_KELP_BLOCK,-200,89,-73,23,world,7150038
DRIED_KELP_BLOCK,-192,86,-78,23,world,7152947
DRIED_KELP_BLOCK,-191,83,-81,23,world,7153067
DRIED_KELP_BLOCK,-189,83,-70,23,world,7153216
OAK_PLANKS,-196,83,-88,23,world,7166014
OAK_PLANKS,-197,76,-87,23,world,7182175
OAK_PLANKS,-197,83,-88,23,world,7184432
OAK_PLANKS,-205,83,-88,23,world,7184304
DRIED_KELP_BLOCK,-202,87,-73,23,world,7196213
DRIED_KELP_BLOCK,-196,88,-71,23,world,7196715
DRIED_KELP_BLOCK,-198,88,-72,23,world,7196878
DRIED_KELP_BLOCK,-202,86,-78,23,world,7197140
DRIED_KELP_BLOCK,-199,90,-78,23,world,7197931
DRIED_KELP_BLOCK,-198,89,-79,23,world,7197992
DRIED_KELP_BLOCK,-201,88,-78,23,world,7199114
DRIED_KELP_BLOCK,-201,88,-78,23,world,7199129
DRIED_KELP_BLOCK,-197,93,-72,23,world,7200103
DRIED_KELP_BLOCK,-200,91,-76,23,world,7199935
WALL_TORCH,-200,33,-70,23,world,8115946
DIRT,-189,28,-33,23,world,8122882
TORCH,-198,23,-12,23,world,8136537
TORCH,-225,22,-56,23,world,8147171
COBBLESTONE,-212,38,-51,23,world,8163337
COBBLESTONE,-205,46,-48,23,world,8166044
COBBLESTONE,-200,51,-43,23,world,8166505
ANDESITE,-208,36,-50,23,world,8167006
KELP,-205,56,-116,23,world,8185452
KELP,-207,48,-131,23,world,8186032
KELP,-211,48,-129,23,world,8186412
KELP,-205,48,-130,23,world,8185700
KELP,-211,48,-129,23,world,8186483
KELP,-213,48,-127,23,world,8186821
KELP,-217,49,-126,23,world,8187821
KELP,-217,49,-126,23,world,8187897
KELP,-224,48,-144,23,world,8188599
RAIL,-238,73,-38,23,world,8214348
TORCH,-224,18,-55,23,world,8265063
COBBLESTONE,-197,84,-92,23,world,8280527
RAIL,-193,86,-93,23,world,8281466
COBBLESTONE,-203,86,-94,23,world,8281010
RAIL,-203,86,-94,23,world,8281810
SMOKER,-202,88,-93,23,world,8307657
HOPPER,-202,89,-94,23,world,9343300
HOPPER,-190,63,-122,23,world,9362010
RAIL,-193,63,-127,23,world,9362684
HOPPER,-192,67,-123,23,world,9364319
COBBLESTONE,-192,64,-115,23,world,9367392
RAIL,-190,66,-123,23,world,9374241
CHEST,-190,68,-119,23,world,9375155
CRAFTING_TABLE,-869,63,-165,23,world,9546299
DRIED_KELP_BLOCK,47,94,1,23,world,9882651
DRIED_KELP_BLOCK,47,94,0,23,world,9882680
DRIED_KELP_BLOCK,-3,67,-69,23,world,9889552
DRIED_KELP_BLOCK,7,65,-87,23,world,9891125
DRIED_KELP_BLOCK,12,64,-88,23,world,9890939
DRIED_KELP_BLOCK,6,65,-88,23,world,9891084
DRIED_KELP_BLOCK,13,65,-79,23,world,9891786
DRIED_KELP_BLOCK,8,66,-73,23,world,9891591
DRIED_KELP_BLOCK,2,66,-71,23,world,9891554
DRIED_KELP_BLOCK,0,65,-74,23,world,9891354
DRIED_KELP_BLOCK,12,65,-81,23,world,9891838
DRIED_KELP_BLOCK,-232,62,-109,23,world,9925249
DRIED_KELP_BLOCK,-224,64,-129,23,world,9942103
