block,x,y,z,player,worldName,time
CRAFTING_TABLE,-170,64,63,8,world,2333643
DIRT,-176,63,6,8,world,2340907
DIRT,-170,64,0,8,world,3029055
COBBLESTONE,-406,16,295,8,world,3059630
COBBLESTONE,-409,11,304,8,world,3063791
COBBLESTONE,-402,11,279,8,world,3065191
FARMLAND,-186,63,8,8,world,3075890
FARMLAND,-186,63,15,8,world,3078808
WHEAT,-177,63,13,8,world,3079813
WHEAT,-178,62,17,8,world,3985766
WALL_TORCH,-281,14,-84,8,world,4017477
WHEAT,-177,62,18,8,world,4023691
TORCH,-170,67,-3,8,world,4345209
COBBLESTONE,-168,67,-7,8,world,4349365
COBBLESTONE,-168,67,-8,8,world,4349373
COBBLESTONE,-171,67,-8,8,world,4351187
COBBLESTONE,-171,67,-9,8,world,4351183
DARK_OAK_PLANKS,-173,66,-11,8,world,4352598
OAK_FENCE,-167,68,-11,8,world,4353685
FARMLAND,-168,67,-10,8,world,4370208
DIRT_PATH,-161,66,-10,8,world,4373197
OAK_LOG,-166,67,-8,8,world,4374147
DIRT,-175,66,-14,8,world,4375470
STONE_BRICKS,-167,69,-8,8,world,4380032
COBBLESTONE,-174,70,-12,8,world,4380717
WHEAT,-179,62,16,8,world,4392564
WHEAT,-178,62,14,8,world,4392451
WHEAT,-180,62,16,8,world,4393055
CRAFTING_TABLE,-173,67,-9,8,world,4394988
COBBLESTONE,-370,18,118,8,world,4445802
COBBLESTONE,-370,40,118,8,world,4447106
COBBLESTONE,-370,46,118,8,world,4447365
COCOA,-184,63,6,8,world,4512398
STONE_BRICKS,-173,71,-12,8,world,4516291
STONE_BRICKS,-168,71,-4,8,world,4516625
STONE_BRICKS,-167,71,-6,8,world,4516599
COBBLESTONE,-167,72,-8,8,world,4517442
DARK_OAK_PLANKS,-174,69,-8,8,world,4517584
COBBLESTONE_STAIRS,-169,67,-3,8,world,4518654
COBBLESTONE,-174,74,-4,8,world,4520554
OAK_LOG,-175,73,-12,8,world,4521679
WHEAT,-183,62,13,8,world,4537570
WHEAT,-177,62,13,8,world,4538003
OAK_SAPLING,-184,70,-45,8,world,4539371
WALL_TORCH,-173,67,-5,8,world,4541682
COBBLESTONE,-175,74,-4,8,world,4560235
DARK_OAK_PLANKS,-169,71,-9,8,world,4566644
OAK_LOG,-171,75,-9,8,world,4590775
DARK_OAK_STAIRS,-174,74,-2,8,world,4592558
DARK_OAK_STAIRS,-172,74,-3,8,world,4593326
DARK_OAK_STAIRS,-169,74,-12,8,world,4594460
DARK_OAK_PLANKS,-175,76,-12,8,world,4596112
DARK_OAK_STAIRS,-175,76,-8,8,world,4597586
COBBLESTONE,-167,76,-7,8,world,4598563
DARK_OAK_SLAB,-170,77,-6,8,world,4599483
DARK_OAK_STAIRS,-168,76,-8,8,world,4599120
WALL_TORCH,-172,72,-6,8,world,4600190
WALL_TORCH,-170,71,-6,8,world,4601181
LANTERN,-165,73,-7,8,world,4606890
LANTERN,-168,67,-11,8,world,4608786
WHEAT,-175,62,18,8,world,4877916
WHEAT,-178,62,14,8,world,4878122
WHEAT,-182,62,16,8,world,4878571
DARK_OAK_SAPLING,-230,68,28,8,world,4896738
DARK_OAK_SAPLING,-219,68,38,8,world,4901117
DARK_OAK_STAIRS,-190,64,2,8,world,4902323
DARK_OAK_SLAB,-191,64,1,8,world,4903895
DARK_OAK_PLANKS,-195,65,3,8,world,4904256
DARK_OAK_SLAB,-197,61,3,8,world,4904899
DARK_OAK_SLAB,-222,63,2,8,world,4906919
DARK_OAK_SLAB,-213,65,0,8,world,4908496
DARK_OAK_SLAB,-214,65,1,8,world,4908366
DARK_OAK_SLAB,-205,66,2,8,world,4921647
DARK_OAK_SLAB,-202,61,2,8,world,4922276
DARK_OAK_SLAB,-199,63,4,8,world,4925328
CHEST,-170,67,-7,8,world,4926858
COBBLESTONE,-227,22,89,8,world,4934521
WHEAT,-181,62,15,8,world,4948111
WHEAT,-179,63,13,8,world,4948052
STONE_BRICK_SLAB,-197,66,0,8,world,4970829
STONE_BRICK_SLAB,-219,64,0,8,world,4971324
STONE_BRICK_SLAB,-204,67,0,8,world,4971009
CRAFTING_TABLE,-172,67,-10,8,world,4978557
ANDESITE,-224,52,25,8,world,4989583
COBBLESTONE,-302,51,61,8,world,5015332
COBBLESTONE,-302,69,61,8,world,5016045
WHEAT,-179,63,15,8,world,5025359
WHEAT,-184,62,15,8,world,5025663
WHEAT,-184,62,13,8,world,5025628
STONE_BRICK_SLAB,-217,65,4,8,world,5027749
