block,x,y,z,player,worldName,time
OAK_SAPLING,-195,74,-33,24,world,8761988
TORCH,-635,53,125,24,world,8779521
WALL_TORCH,-631,39,137,24,world,8783727
BAMBOO_SAPLING,-599,63,129,24,world,8806355
TORCH,-609,64,124,24,world,8809718
TORCH,-613,69,114,24,world,8811372
TORCH,-608,46,123,24,world,8812895
GRAVEL,-765,55,49,24,world,8834198
TORCH,-794,43,77,24,world,8838713
TORCH,-757,21,98,24,world,8845489
TORCH,-776,47,38,24,world,8848788
TORCH,-741,52,210,24,world,8860750
TORCH,-763,55,181,24,world,8865538
TORCH,-644,20,94,24,world,8877134
COBBLESTONE,-629,6,88,24,world,8879350
TORCH,-625,17,81,24,world,8881759
TORCH,-637,16,94,24,world,8885577
TORCH,-621,17,89,24,world,8888432
TORCH,-582,15,74,24,world,8890629
ANDESITE,-562,19,81,24,world,8892233
COBBLESTONE,-540,9,98,24,world,8896654
TORCH,-562,13,96,24,world,8898058
COBBLESTONE,-647,11,127,24,world,8912649
TORCH,-654,17,116,24,world,8914115
COBBLESTONE,-668,4,121,24,world,8919560
COBBLESTONE,-637,12,113,24,world,8921703
COBBLESTONE_STAIRS,-638,15,112,24,world,8925454
COBBLESTONE,-630,4,118,24,world,8927888
COBBLESTONE,-610,12,123,24,world,8930345
TORCH,-650,16,98,24,world,8932465
TORCH,-652,20,94,24,world,8933967
COBBLESTONE,-657,6,96,24,world,8937906
CRAFTING_TABLE,-1708,50,-892,24,world,10812182
SANDSTONE,-2236,59,-316,24,world,10818921
SAND,-2235,62,-313,24,world,10819243
TORCH,-608,19,136,24,world,11767108
COBBLESTONE,-581,21,131,24,world,11770134
DIRT,-2504,64,-1444,24,world,11828265
DIRT,-2504,64,-1445,24,world,11828371
FIRE,-2407,33,-1313,24,world,12153893
COBBLESTONE,-2408,68,-1314,24,world,12156916
COBBLESTONE,-2409,73,-1314,24,world,12157035
COBBLESTONE,-2409,78,-1314,24,world,12157165
COBBLESTONE,-2408,83,-1314,24,world,12157290
WALL_TORCH,-2407,39,-1313,24,world,12158417
COBBLESTONE,-2408,55,-1313,24,world,12158939
KELP,-2408,34,-1314,24,world,12176547
KELP,-2408,51,-1314,24,world,12176651
KELP,-2408,71,-1314,24,world,12176764
DIRT,-2409,45,-1314,24,world,12177550
COBBLESTONE,-2409,40,-1314,24,world,12178105
COBBLESTONE,-2409,60,-1314,24,world,12178248
COBBLESTONE,-2407,91,-1314,24,world,12178629
COBBLESTONE,-2407,95,-1314,24,world,12178971
COBBLESTONE,-2408,100,-1314,24,world,12179152
COBBLESTONE,-2409,106,-1314,24,world,12179388
COBBLESTONE,-2408,110,-1313,24,world,12179520
KELP,-2408,70,-1314,24,world,12180052
KELP,-2408,90,-1314,24,world,12180164
KELP,-2408,107,-1314,24,world,12181727
COBBLESTONE,-2406,33,-1313,24,world,12184263
COBBLESTONE,-2408,115,-1313,24,world,12186328
COBBLESTONE,-2407,119,-1314,24,world,12186456
COBBLESTONE,-2408,124,-1315,24,world,12186614
KELP,-2408,114,-1314,24,world,12187032
DIRT,-2398,69,-1306,24,world,12188535
DIRT,-2395,70,-1305,24,world,12188644
WALL_TORCH,-2406,33,-1312,24,world,12191722
OBSIDIAN,-2409,132,-1315,24,world,12194249
COBBLESTONE,-2410,132,-1315,24,world,12194565
COBBLESTONE,-2405,128,-1311,24,world,12195313
COBBLESTONE,-2407,128,-1315,24,world,12195543
COBBLESTONE_WALL,-2406,128,-1315,24,world,12196971
CRAFTING_TABLE,-2407,128,-1314,24,world,12200601
COBBLESTONE_SLAB,-2409,132,-1312,24,world,12203227
COBBLESTONE_SLAB,-2409,132,-1314,24,world,12203702
COBBLESTONE_WALL,-2407,128,-1316,24,world,12205015
COBBLESTONE,-2407,69,-1312,24,world,12208456
COBBLESTONE,-2406,79,-1312,24,world,12208605
COBBLESTONE,-2406,85,-1312,24,world,12208684
COBBLESTONE,-2406,92,-1312,24,world,12208779
COBBLESTONE,-2406,103,-1312,24,world,12208960
COBBLESTONE,-2406,109,-1312,24,world,12209042
COBBLESTONE,-2406,115,-1313,24,world,12210789
COBBLESTONE,-2407,124,-1313,24,world,12210967
CAVE_VINES,-616,40,112,24,world,12250919
BAMBOO_SAPLING,-603,63,126,24,world,12263126
BAMBOO_SAPLING,-594,65,129,24,world,12263839
TORCH,-641,16,109,24,world,12349135
COBBLESTONE,-636,17,106,24,world,12350008
COBBLESTONE,-2407,131,-1314,24,world,12361696
COBBLESTONE,-2408,134,-1314,24,world,12361815
COBBLESTONE,-2408,137,-1314,24,world,12361921
COBBLESTONE,-2407,140,-1313,24,world,12362059
COBBLESTONE,-2406,143,-1313,24,world,12362199
COBBLESTONE,-2407,146,-1314,24,world,12362341
COBBLESTONE,-2407,149,-1314,24,world,12362467
COBBLESTONE,-2408,153,-1315,24,world,12362629
COBBLESTONE,-2407,158,-1312,24,world,12362948
COBBLESTONE,-2407,161,-1314,24,world,12363090
OBSIDIAN,-2410,166,-1312,24,world,12363558
COBBLESTONE,-2408,162,-1314,24,world,12364255
COBBLESTONE_SLAB,-2409,166,-1314,24,world,12365489
KELP,-2408,129,-1314,24,world,12366350
KELP,-2408,149,-1314,24,world,12366462
COBBLESTONE,-2406,162,-1311,24,world,12368089
COBBLESTONE_WALL,-2406,162,-1315,24,world,12368552
COBBLESTONE_SLAB,-2409,161,-1312,24,world,12369039
COBBLESTONE_WALL,-2406,162,-1313,24,world,12369308
LILY_PAD,24,63,1044,24,world,12399842
TORCH,-669,16,104,24,world,12413791
NETHERRACK,-637,34,132,24,world,12527384
ANDESITE,-635,53,126,24,world,12531208
COBBLESTONE_STAIRS,-635,45,133,24,world,12531952
TORCH,-651,14,146,24,world,12538464
NETHERRACK,-635,39,146,24,world,13547836
TORCH,-641,39,144,24,world,13560748
DIRT,-636,39,148,24,world,13561521
DIRT,-640,39,145,24,world,13566974
COBBLESTONE_SLAB,-637,40,144,24,world,13567760
SUGAR_CANE,-638,40,145,24,world,13568354
DIRT,-645,39,145,24,world,13574848
COBBLESTONE,-645,39,148,24,world,13574932
COBBLESTONE_SLAB,-640,40,142,24,world,13577568
NETHERRACK,-634,39,145,24,world,13594260
NETHERRACK,-625,39,141,24,world,13595555
DIRT,-631,39,148,24,world,13596543
DIRT,-630,39,144,24,world,13596637
DIRT,-630,39,145,24,world,13596733
DIRT,-627,39,148,24,world,13596818
DIRT,-630,40,144,24,world,13599299
TORCH,-630,40,144,24,world,13599853
DIRT,-646,40,143,24,world,13615123
DIRT,-628,40,141,24,world,13616782
SUGAR_CANE,-630,40,143,24,world,13620704
TORCH,-645,40,143,24,world,13621069
TORCH,-637,40,142,24,world,13621301
COBBLESTONE_SLAB,-618,12,134,24,world,13625002
ANDESITE,-635,12,133,24,world,13626192
ANDESITE,-635,12,136,24,world,13627328
TORCH,-620,19,187,24,world,13630101
COBBLESTONE,-642,10,232,24,world,13632537
COBBLESTONE_SLAB,-626,17,217,24,world,13634603
TORCH,-626,16,147,24,world,13636392
SUGAR_CANE,-632,40,148,24,world,13638168
SUGAR_CANE,-638,40,148,24,world,13650019
ANDESITE,-644,39,150,24,world,13654618
DIRT,-634,40,150,24,world,13655249
DIRT,-647,40,149,24,world,13656675
SUGAR_CANE,-644,40,144,24,world,13658361
COBBLESTONE_SLAB,-631,40,150,24,world,13659443
SUGAR_CANE,-648,40,148,24,world,13670188
SUGAR_CANE,-649,40,142,24,world,14415883
SUGAR_CANE,-628,40,150,24,world,14416587
SUGAR_CANE,-637,40,149,24,world,14417616
GRAVEL,-629,19,169,24,world,14422286
TORCH,-590,31,159,24,world,14424035
ANDESITE,-623,34,144,24,world,14426278
COBBLESTONE_SLAB,-622,29,144,24,world,14426973
SUGAR_CANE,-647,40,149,24,world,14427564
SUGAR_CANE,-637,40,150,24,world,14427693
COBBLESTONE,-604,6,151,24,world,15639160
TORCH,-662,13,136,24,world,15643032
COBBLESTONE,-668,13,134,24,world,15645269
TORCH,-588,17,111,24,world,15651346
NETHERRACK,-641,54,124,24,world,15686073
CHEST,-647,54,126,24,world,15689427
