block,x,y,z,player,worldName,time
END_STONE,100,49,1,0,world_the_end,4307132
END_STONE,95,51,1,0,world_the_end,4307869
END_STONE,95,51,1,0,world_the_end,4309717
NETHERRACK,-32,77,22,0,world_the_end,4312885
COBBLESTONE,306,58,960,0,world_the_end,4528243
END_STONE,296,61,1036,0,world_the_end,4531644
END_STONE,311,61,1036,0,world_the_end,4531824
END_STONE,181,59,1086,0,world_the_end,4532731
END_STONE,183,59,1084,0,world_the_end,4533020
END_STONE,-590,59,1523,0,world_the_end,4538071
END_STONE,-587,59,1516,0,world_the_end,4538263
END_STONE,-591,59,1522,0,world_the_end,4538567
END_STONE,-612,57,1525,0,world_the_end,4539794
END_STONE,-608,57,1524,0,world_the_end,4539686
END_STONE,-1094,58,1689,0,world_the_end,4543301
END_STONE,-1094,58,1688,0,world_the_end,4543313
END_STONE,-1095,58,1707,0,world_the_end,4543661
END_STONE,-1277,57,1745,0,world_the_end,4546243
END_STONE,-1277,57,1753,0,world_the_end,4545901
END_STONE,-1282,57,1753,0,world_the_end,4545593
END_STONE,-1275,57,1753,0,world_the_end,4545789
END_STONE,-1290,57,1752,0,world_the_end,4546736
END_STONE,-1289,57,1752,0,world_the_end,4546724
END_STONE,-1464,57,1766,0,world_the_end,4554295
END_STONE,-1463,57,1770,0,world_the_end,4554348
END_STONE,-1463,56,1774,0,world_the_end,4554924
END_STONE,-1462,57,1785,0,world_the_end,4555322
END_STONE,-1687,58,1643,0,world_the_end,4559454
END_STONE,-1687,58,1640,0,world_the_end,4559490
END_STONE_BRICKS,-1879,117,1722,0,world_the_end,4572241
PURPUR_BLOCK,-1839,117,1732,0,world_the_end,4586938
PURPUR_BLOCK,-1788,110,1701,0,world_the_end,4595004
MAGENTA_STAINED_GLASS,406,86,2652,0,world_the_end,14787720
CHEST,463,115,2701,0,world_the_end,14804487
PURPUR_PILLAR,3236,130,2615,0,world_the_end,14814700
END_STONE_BRICKS,783,101,7044,0,world_the_end,14826640
YELLOW_SHULKER_BOX,654,131,8734,0,world_the_end,14833670
PINK_SHULKER_BOX,-28,143,7483,0,world_the_end,14841149
END_STONE,-163,62,7528,0,world_the_end,14850226
