block,x,y,z,player,worldName,time
END_STONE,2020,60,-617,4,world_the_end,17871942
END_STONE,6291,58,1032,4,world_the_end,18231684
END_STONE,6667,67,857,4,world_the_end,18238804
END_STONE,6667,67,860,4,world_the_end,18239164
END_STONE,6663,67,860,4,world_the_end,18239524
END_STONE,6670,67,866,4,world_the_end,18239931
END_STONE,6662,67,862,4,world_the_end,18240291
END_STONE,7804,64,192,4,world_the_end,18251285
END_STONE,7797,64,197,4,world_the_end,18251683
PURPUR_BLOCK,8078,96,-234,4,world_the_end,18260296
END_STONE,7821,58,672,4,world_the_end,18281055
END_STONE,7694,59,734,4,world_the_end,18282836
END_STONE,7542,57,751,4,world_the_end,18284132
END_STONE,7211,57,1487,4,world_the_end,18289790
END_STONE,7203,57,1486,4,world_the_end,18290151
END_STONE,7181,55,1718,4,world_the_end,18292094
END_STONE,7176,55,1720,4,world_the_end,18292460
END_STONE,7120,58,2299,4,world_the_end,18299477
END_STONE,7122,58,2293,4,world_the_end,18299838
END_STONE,7107,57,2275,4,world_the_end,18300845
END_STONE,7112,57,2273,4,world_the_end,18301205
END_STONE,7104,57,2271,4,world_the_end,18301576
END_STONE,7025,58,1595,4,world_the_end,18306098
END_STONE,7021,58,1595,4,world_the_end,18306464
END_STONE,7016,58,1594,4,world_the_end,18306866
END_STONE,7015,58,1596,4,world_the_end,18307701
END_STONE,7024,58,1596,4,world_the_end,18308072
END_STONE,7178,62,18,4,world_the_end,18313444
END_STONE,7173,62,17,4,world_the_end,18313807
END_STONE,7170,62,19,4,world_the_end,18314167
END_STONE,7169,62,14,4,world_the_end,18314528
END_STONE,7170,62,13,4,world_the_end,18314888
END_STONE,7104,59,694,4,world_the_end,18320030
END_STONE,7105,59,703,4,world_the_end,18320402
END_STONE,7101,59,694,4,world_the_end,18320762
END_STONE,7101,59,702,4,world_the_end,18321160
