block,x,y,z,player,worldName,time
FIRE,-215,76,33,5,world,725733
FIRE,-223,76,42,5,world,725821
FIRE,-222,69,38,5,world,725941
COBBLED_DEEPSLATE,108,12,14,5,world,838709
COBBLESTONE,18,67,-19,5,world,5127614
COBBLESTONE,18,65,16,5,world,5128613
FIRE,-174,70,-8,5,world,5136193
FIRE,-201,66,2,5,world,5138332
FIRE,-218,66,2,5,world,5138416
FIRE,-238,64,4,5,world,5139110
FIRE,-258,72,-41,5,world,5140177
FIRE,-261,67,-15,5,world,5139810
FIRE,-251,71,-54,5,world,5140391
FIRE,-297,33,-88,5,world,5142736
FIRE,-111,83,-85,5,world,5149860
DIRT,-207,82,2,5,world,5159202
DIRT,-221,67,2,5,world,5158553
DIRT,-205,84,2,5,world,5159250
DIRT,-187,102,2,5,world,5160331
DIRT,-198,90,2,5,world,5159636
DIRT,-173,116,2,5,world,5160736
DIRT,-151,137,2,5,world,5161533
DIRT,-155,134,2,5,world,5161362
DIRT,9,87,7,5,world,5171512
