block,x,y,z,player,worldName,time
WALL_TORCH,7737,62,7830,11,world,2506242
SPRUCE_SAPLING,7780,64,7813,11,world,2530056
COBBLESTONE_STAIRS,7745,63,7820,11,world,2551137
SPRUCE_PLANKS,7740,64,7816,11,world,2553480
SPRUCE_PLANKS,7739,65,7817,11,world,2576450
SPRUCE_PLANKS,7739,64,7818,11,world,2576689
TORCH,7735,63,7810,11,world,2585714
SPRUCE_PLANKS,7736,63,7830,11,world,2594382
DIRT,7727,64,7818,11,world,2611123
DIORITE,7733,64,7815,11,world,2615113
FARMLAND,7727,64,7821,11,world,2616736
DIRT,7727,63,7823,11,world,2617679
SPRUCE_TRAPDOOR,7728,63,7822,11,world,2621399
SPRUCE_PLANKS,7745,62,7832,11,world,2640973
SPRUCE_PLANKS,7746,65,7830,11,world,2642095
SPRUCE_PLANKS,7759,66,7831,11,world,2642662
SPRUCE_PLANKS,7755,66,7830,11,world,2642512
SPRUCE_PLANKS,7774,66,7818,11,world,2643911
SPRUCE_PLANKS,7777,63,7819,11,world,2644138
COBBLESTONE_WALL,7778,63,7819,11,world,2645200
TORCH,7769,66,7823,11,world,2645663
COBBLESTONE_STAIRS,7744,65,7829,11,world,2646891
SPRUCE_PLANKS,7738,62,7834,11,world,2649358
SPRUCE_FENCE,7773,67,7819,11,world,2652460
TORCH,7738,63,7830,11,world,2653919
SPRUCE_FENCE,7754,66,7828,11,world,2656839
SPRUCE_FENCE,7747,66,7829,11,world,2657557
SPRUCE_FENCE_GATE,7780,63,7823,11,world,2663414
COBBLESTONE,7751,66,7830,11,world,2665949
COBBLESTONE,7755,66,7830,11,world,2666003
COBBLESTONE,7760,66,7830,11,world,2666357
COBBLESTONE,7764,66,7827,11,world,2667200
DIRT,7764,69,7825,11,world,2668138
COBBLESTONE,7774,70,7819,11,world,2669564
COBBLESTONE_STAIRS,7774,70,7819,11,world,2671095
SPRUCE_FENCE,7760,60,7827,11,world,2678458
SPRUCE_FENCE,7754,60,7828,11,world,2682670
SPRUCE_LOG,7780,72,7815,11,world,2690606
COBBLESTONE_STAIRS,7784,61,7819,11,world,2702168
SPRUCE_FENCE,7771,66,7823,11,world,2707036
SPRUCE_FENCE,7763,66,7828,11,world,2707615
SPRUCE_FENCE,7766,66,7825,11,world,2707319
SPRUCE_FENCE,7751,66,7830,11,world,2712520
SPRUCE_FENCE,7752,66,7830,11,world,2712574
SPRUCE_FENCE,7769,66,7822,11,world,2713003
