block,x,y,z,player,worldName,time
DIRT,39,75,63,21,world,6452492
WHEAT,19,64,3,21,world,6458160
WHEAT,18,66,-13,21,world,6459229
WHEAT,18,67,-17,21,world,6459561
WHEAT,18,66,-11,21,world,6459342
CRAFTING_TABLE,32,74,83,21,world,6506927
DIRT,140,55,1306,21,world,6536794
WALL_TORCH,-22,67,2036,21,world,6556843
DIRT,-15,67,2035,21,world,6556554
COBBLESTONE,-24,67,2033,21,world,6563014
WALL_TORCH,-28,67,2036,21,world,6564772
DIRT,-6,76,2026,21,world,6581723
DIRT,-6,70,2026,21,world,6581596
DIRT,-6,80,2026,21,world,6581791
GRAVEL,-6,98,2026,21,world,6582299
GRAVEL,-6,99,2026,21,world,6582319
WALL_TORCH,-39,62,2048,21,world,6586120
GRAVEL,-50,79,2035,21,world,6589869
COBBLESTONE_STAIRS,-41,70,2037,21,world,6601216
COBBLESTONE_STAIRS,-43,73,2037,21,world,6601319
COBBLESTONE,-55,81,2036,21,world,6602737
COBBLESTONE,-59,85,2036,21,world,6603276
COBBLESTONE,-66,87,2037,21,world,6603753
COBBLESTONE,-66,87,2035,21,world,6603797
COBBLESTONE_STAIRS,-58,84,2035,21,world,6605016
DIRT,-54,77,2030,21,world,6605395
COBBLESTONE_STAIRS,-32,39,2006,21,world,6615709
COBBLESTONE_STAIRS,-32,48,2015,21,world,6616302
DIRT,-35,67,2037,21,world,6617553
WALL_TORCH,-32,30,1997,21,world,6621246
COBBLESTONE_STAIRS,-32,18,1985,21,world,6626171
DIRT,-55,87,2031,21,world,6628103
COBBLESTONE,-15,57,2028,21,world,6635775
COBBLESTONE,-15,57,2027,21,world,6636506
COBBLESTONE,-10,57,2024,21,world,6639107
COBBLESTONE,-25,57,2023,21,world,6639962
COBBLESTONE,-9,57,2024,21,world,6650413
COBBLESTONE,-17,57,2029,21,world,6652483
COBBLESTONE,-21,57,2031,21,world,6653958
TORCH,-15,57,2019,21,world,6661861
COBBLESTONE,19,47,2007,21,world,6683830
DIRT,-69,87,2034,21,world,6685760
DIRT,-18,57,2028,21,world,6702186
DIRT,-18,57,2022,21,world,6703492
DIRT,-11,57,2028,21,world,6704244
DIRT,-10,57,2029,21,world,6704855
DIRT,-17,57,2022,21,world,6706420
DIRT,-19,57,2022,21,world,6706880
DIRT,-16,57,2022,21,world,6706841
DIRT,-12,57,2020,21,world,6707467
DIRT,-9,57,2018,21,world,6708435
DIRT,-19,57,2019,21,world,6709494
FARMLAND,-15,57,2028,21,world,6715470
FARMLAND,-17,57,2029,21,world,6715490
WHEAT,-14,57,2029,21,world,6717679
OAK_SLAB,-16,57,2021,21,world,6716925
FARMLAND,-24,57,2027,21,world,6718851
FARMLAND,-14,57,2027,21,world,6718933
FARMLAND,-9,56,2028,21,world,6719223
WHEAT,-12,56,2029,21,world,6719418
WHEAT,-14,57,2027,21,world,6719026
WHEAT,-13,56,2028,21,world,6719465
WHEAT,-21,57,2026,21,world,6722259
WALL_TORCH,-13,56,2030,21,world,6723694
WALL_TORCH,-12,57,2024,21,world,6722903
WALL_TORCH,-21,57,2020,21,world,6724205
COBBLESTONE,-3,11,1989,21,world,6726343
WALL_TORCH,-14,57,2027,21,world,6737331
DIRT,-55,85,2044,21,world,6744748
DIRT,-56,86,2047,21,world,6749765
WHEAT,-20,57,2026,21,world,6752379
FARMLAND,-17,57,2024,21,world,6753669
WHEAT,-16,57,2022,21,world,6753738
DIRT,-50,86,2039,21,world,6758347
DIRT,-53,86,2047,21,world,6758413
DIRT,-53,87,2040,21,world,6758974
DIRT,-53,86,2040,21,world,6758965
WHEAT,-12,57,2028,21,world,6764341
WHEAT,-14,56,2022,21,world,6764981
FARMLAND,-12,57,2026,21,world,6764848
DIRT,-51,86,2035,21,world,6768080
DIRT,-55,85,2041,21,world,6767749
COBBLESTONE,-33,67,2037,21,world,6782454
COBBLESTONE,-37,57,2022,21,world,6813935
WALL_TORCH,-37,57,2017,21,world,6816093
WALL_TORCH,-41,57,2018,21,world,6819743
WHEAT,-13,56,2029,21,world,6820964
WHEAT,-18,56,2028,21,world,6820587
FARMLAND,-9,57,2018,21,world,6821629
FARMLAND,-9,57,2017,21,world,6821637
FARMLAND,-10,56,2024,21,world,6821387
FARMLAND,-16,57,2018,21,world,6821829
WHEAT,-9,56,2024,21,world,6821475
WHEAT,-14,56,2017,21,world,6822042
FARMLAND,-16,56,2017,21,world,6822280
WHEAT,-21,57,2018,21,world,6822665
WALL_TORCH,-61,57,2026,21,world,6836571
WHEAT,-16,56,2028,21,world,6838752
WHEAT,-20,56,2024,21,world,6838025
FARMLAND,-23,57,2021,21,world,6839439
COBBLESTONE,-7,56,2021,21,world,6847452
WALL_TORCH,-23,61,1875,21,world,6854907
COBBLESTONE,-46,57,2023,21,world,6870001
SAND,-48,57,2031,21,world,6924997
SAND,-58,57,2028,21,world,6928042
SAND,-49,57,2028,21,world,6928818
SAND,-54,57,2028,21,world,6928719
SAND,-57,57,2026,21,world,6929536
SAND,-44,57,2025,21,world,6934638
SAND,-39,57,2023,21,world,6935860
SAND,-42,57,2023,21,world,6935835
SAND,-51,57,2020,21,world,6937744
SAND,-40,57,2022,21,world,6936779
SAND,-51,57,2019,21,world,6938704
SAND,-41,57,2019,21,world,6939507
SAND,-49,57,2017,21,world,6939638
WALL_TORCH,-61,57,2031,21,world,6945775
COBBLESTONE,-56,57,2017,21,world,6946750
OAK_SLAB,-52,57,2029,21,world,6947804
OAK_SLAB,-41,57,2029,21,world,6947916
WALL_TORCH,-58,58,2023,21,world,6948519
WALL_TORCH,-60,57,2020,21,world,6949342
WALL_TORCH,-42,57,2022,21,world,6948786
OAK_SLAB,-44,57,2028,21,world,6950437
OAK_SLAB,-57,57,2028,21,world,6949874
OAK_SLAB,-56,57,2019,21,world,6951694
OAK_SLAB,-41,57,2019,21,world,6951525
OAK_SLAB,-44,57,2023,21,world,6951250
OAK_SLAB,-39,57,2020,21,world,6952312
COBBLESTONE,-42,57,2017,21,world,6956669
WHEAT,-19,56,2031,21,world,6957525
WHEAT,-23,56,2025,21,world,6958173
WHEAT,-25,57,2023,21,world,6958137
WHEAT,-23,56,2026,21,world,6958169
WHEAT,-20,56,2026,21,world,6958233
WHEAT,-20,56,2023,21,world,6958254
WHEAT,-18,56,2026,21,world,6958337
WHEAT,-16,56,2020,21,world,6959315
WHEAT,-11,56,2018,21,world,6959219
WHEAT,-20,56,2018,21,world,6959389
WALL_TORCH,-44,57,2028,21,world,6960576
WALL_TORCH,-38,57,2020,21,world,6960183
WALL_TORCH,-49,57,2025,21,world,6961501
WALL_TORCH,-53,57,2030,21,world,6962474
SUGAR_CANE,-39,57,2029,21,world,6963157
SUGAR_CANE,-54,57,2031,21,world,6963030
COBBLESTONE,-34,67,2049,21,world,6987643
COBBLESTONE,-12,19,1969,21,world,6995955
COBBLESTONE,11,17,1991,21,world,6997317
SUGAR_CANE,-45,57,2029,21,world,7000081
SUGAR_CANE,-53,57,2027,21,world,7000273
COBBLESTONE,9,13,1987,21,world,7004419
SUGAR_CANE,-56,57,2027,21,world,7017266
SUGAR_CANE,-58,57,2025,21,world,7033349
COBBLESTONE,7,11,1985,21,world,7036162
SUGAR_CANE,-52,57,2024,21,world,7071444
COBBLESTONE,25,27,1951,21,world,7082657
SUGAR_CANE,-50,57,2021,21,world,7092603
SUGAR_CANE,-38,57,2021,21,world,7092773
SUGAR_CANE,-42,57,2021,21,world,7092687
SUGAR_CANE,-42,57,2018,21,world,7118173
SUGAR_CANE,-42,57,2018,21,world,7118169
SUGAR_CANE,-37,57,2019,21,world,7119057
WHEAT,-22,56,2018,21,world,7119279
WHEAT,-22,56,2018,21,world,7119267
WHEAT,-18,56,2019,21,world,7119358
WHEAT,-23,56,2022,21,world,7123324
WHEAT,-9,56,2017,21,world,7124436
WHEAT,-13,56,2018,21,world,7124693
WALL_TORCH,-18,10,1693,21,world,7143204
COBBLESTONE,-18,11,1682,21,world,7144799
WALL_TORCH,-18,10,1660,21,world,7146350
COBBLESTONE,-18,9,1612,21,world,7162038
COBBLESTONE,-18,9,1601,21,world,7180593
COBBLESTONE,-19,11,1586,21,world,7182985
COBBLESTONE,-18,11,1575,21,world,7186009
WALL_TORCH,-18,11,1542,21,world,7188361
CHEST,-30,67,2036,21,world,7201754
WHEAT,-20,56,2017,21,world,7204513
WHEAT,-10,56,2018,21,world,7204755
WHEAT,-17,56,2030,21,world,7208834
WHEAT,-16,56,2029,21,world,7208781
SMITHING_TABLE,-23,67,2037,21,world,7232548
GLASS,-60,83,2023,21,world,7256477
GLASS,-57,83,2025,21,world,7256655
GLASS,-58,87,2033,21,world,7257756
GLASS,-65,86,2029,21,world,7258697
GLASS,-65,86,2029,21,world,7258733
GLASS,-65,86,2029,21,world,7258815
COBBLED_DEEPSLATE,-18,10,1437,21,world,7270094
COBBLESTONE,-17,11,1327,21,world,7276474
COBBLESTONE,-18,11,1286,21,world,7280868
WHEAT,-17,56,2019,21,world,7290114
WHEAT,-20,56,2026,21,world,7291215
WHEAT,-10,56,2022,21,world,7290927
WHEAT,-20,56,2026,21,world,7291238
WHEAT,-12,56,2029,21,world,7291739
WHEAT,-14,56,2028,21,world,7291711
DIRT,-38,11,1243,21,world,7932900
COBBLED_DEEPSLATE,-17,11,1162,21,world,7938357
WALL_TORCH,-18,11,1143,21,world,7940422
COBBLED_DEEPSLATE,-21,11,1091,21,world,7947034
COBBLED_DEEPSLATE,-21,11,1091,21,world,7947053
COBBLED_DEEPSLATE,-24,11,1082,21,world,7947594
COBBLESTONE,-23,11,1082,21,world,7949372
CRAFTING_TABLE,-17,12,1069,21,world,7951324
WHEAT,-22,56,2030,21,world,7968216
WHEAT,-23,57,2020,21,world,7968856
DIRT,-214,52,2410,21,world,7976535
SAND,-212,61,2411,21,world,7977499
ACACIA_SAPLING,-43,63,1995,21,world,7996534
DIRT,-50,84,2042,21,world,8001002
DIRT,13,63,2042,21,world,8017383
DIRT,12,62,2044,21,world,8017237
DIRT,13,64,2044,21,world,8017525
DIRT,22,64,2044,21,world,8027590
DIRT,-5,64,2041,21,world,8044584
DIRT,18,64,2011,21,world,8067109
DIRT,30,63,2013,21,world,8069223
DIRT,32,63,2024,21,world,8069089
DIRT,26,63,2013,21,world,8069513
DIRT,27,63,2020,21,world,8069618
DIRT,25,63,2019,21,world,8070578
DIRT,27,63,2023,21,world,8069647
DIRT,25,64,2023,21,world,8071424
DIRT,26,64,2026,21,world,8071378
DIRT,9,63,2050,21,world,8088961
DIRT,9,63,2050,21,world,8089118
DIRT,10,62,2048,21,world,8088835
ACACIA_FENCE,28,64,2046,21,world,8089941
ACACIA_FENCE,26,64,2046,21,world,8089929
ACACIA_FENCE,18,64,2011,21,world,8090484
ACACIA_FENCE,11,64,2046,21,world,8089699
ACACIA_FENCE,32,64,2012,21,world,8090272
ACACIA_FENCE,-5,64,2030,21,world,8090853
ACACIA_FENCE,-1,64,2011,21,world,8090658
WHEAT,-9,56,2029,21,world,8137583
WHEAT,-21,56,2028,21,world,8137307
WHEAT,-20,56,2030,21,world,8137328
WHEAT,-11,56,2024,21,world,8138167
WHEAT,-13,56,2025,21,world,8138225
WHEAT,-13,56,2018,21,world,8139142
WHEAT,-18,56,2022,21,world,8138421
WHEAT,-17,56,2025,21,world,8138349
WHEAT,-21,56,2018,21,world,8139569
WHEAT,-13,56,2018,21,world,8139284
CHEST,-26,67,2034,21,world,8141587
FARMLAND,-1,64,2041,21,world,8162795
FARMLAND,-3,64,2025,21,world,8163163
WHEAT,-1,63,2014,21,world,8163611
FARMLAND,-3,64,2030,21,world,8163051
FARMLAND,-3,64,2011,21,world,8163502
FARMLAND,-1,64,2033,21,world,8162951
WHEAT,-1,63,2021,21,world,8163767
FARMLAND,-4,64,2022,21,world,8163211
WHEAT,-2,63,2018,21,world,8163699
WHEAT,-1,63,2035,21,world,8164060
WHEAT,-3,63,2035,21,world,8164052
WHEAT,-1,63,2039,21,world,8164141
WHEAT,-2,63,2041,21,world,8164189
FARMLAND,4,63,2040,21,world,8167519
FARMLAND,5,64,2037,21,world,8167567
FARMLAND,2,64,2033,21,world,8167687
FARMLAND,8,64,2033,21,world,8167754
FARMLAND,2,63,2033,21,world,8169727
FARMLAND,7,64,2016,21,world,8169986
FARMLAND,7,64,2015,21,world,8169967
FARMLAND,4,63,2017,21,world,8170334
FARMLAND,2,64,2019,21,world,8170398
WHEAT,2,64,2044,21,world,8171170
FARMLAND,1,63,2027,21,world,8170923
FARMLAND,6,63,2017,21,world,8170346
FARMLAND,5,63,2021,21,world,8170513
WHEAT,4,63,2041,21,world,8171274
WHEAT,4,63,2039,21,world,8171345
WHEAT,1,63,2029,21,world,8171754
WHEAT,4,63,2038,21,world,8171390
WHEAT,6,63,2026,21,world,8171978
WHEAT,5,63,2022,21,world,8172134
WHEAT,5,63,2034,21,world,8171571
WHEAT,7,63,2037,21,world,8171447
WHEAT,1,63,2026,21,world,8171953
WHEAT,3,63,2024,21,world,8172045
WHEAT,2,63,2018,21,world,8172305
WHEAT,6,63,2013,21,world,8172444
WHEAT,1,64,2012,21,world,8172533
FARMLAND,12,63,2042,21,world,8187438
FARMLAND,10,63,2041,21,world,8187501
FARMLAND,17,63,2036,21,world,8187701
FARMLAND,12,63,2032,21,world,8187840
FARMLAND,16,63,2039,21,world,8187553
FARMLAND,13,63,2023,21,world,8188228
FARMLAND,17,63,2016,21,world,8188528
FARMLAND,14,63,2029,21,world,8188028
FARMLAND,16,63,2019,21,world,8188372
FARMLAND,16,63,2013,21,world,8188625
FARMLAND,16,63,2024,21,world,8188196
FARMLAND,16,63,2028,21,world,8188052
FARMLAND,11,63,2020,21,world,8188328
FARMLAND,14,63,2014,21,world,8188597
WHEAT,15,63,2018,21,world,8188998
WHEAT,10,63,2018,21,world,8188973
WHEAT,11,63,2012,21,world,8188750
WHEAT,17,63,2025,21,world,8189310
WHEAT,16,63,2023,21,world,8189238
WHEAT,16,63,2035,21,world,8189837
WHEAT,10,63,2034,21,world,8189738
WHEAT,10,63,2037,21,world,8189997
WHEAT,11,63,2023,21,world,8189263
WHEAT,11,63,2036,21,world,8189878
WHEAT,12,63,2020,21,world,8189108
WHEAT,11,63,2030,21,world,8189549
WHEAT,17,63,2039,21,world,8190049
FARMLAND,23,64,2044,21,world,8191668
FARMLAND,19,64,2041,21,world,8191802
FARMLAND,19,64,2044,21,world,8191647
FARMLAND,20,63,2038,21,world,8191892
FARMLAND,20,63,2036,21,world,8192070
FARMLAND,26,63,2031,21,world,8192363
FARMLAND,21,63,2029,21,world,8192414
FARMLAND,19,63,2024,21,world,8192628
FARMLAND,24,63,2026,21,world,8192530
FARMLAND,19,63,2015,21,world,8193055
FARMLAND,25,63,2017,21,world,8192994
FARMLAND,26,63,2020,21,world,8192830
FARMLAND,24,63,2014,21,world,8193115
FARMLAND,24,63,2020,21,world,8192819
FARMLAND,22,63,2015,21,world,8193078
WHEAT,25,63,2018,21,world,8193791
WHEAT,21,63,2020,21,world,8193852
WHEAT,21,63,2022,21,world,8193949
WHEAT,19,63,2029,21,world,8194285
WHEAT,25,63,2035,21,world,8194534
WHEAT,20,63,2035,21,world,8194558
WHEAT,26,63,2022,21,world,8193973
WHEAT,20,63,2027,21,world,8194102
WHEAT,19,63,2034,21,world,8194474
WHEAT,25,63,2039,21,world,8194692
WHEAT,25,63,2041,21,world,8194782
SMOOTH_STONE_SLAB,-1,63,2034,21,world,8196860
FARMLAND,21,64,2019,21,world,8208392
SMOOTH_STONE_SLAB,10,63,2025,21,world,8208801
SMOOTH_STONE_SLAB,10,63,2024,21,world,8208793
SMOOTH_STONE_SLAB,18,63,2030,21,world,8209508
SMOOTH_STONE_SLAB,28,64,2041,21,world,8210614
SMOOTH_STONE_SLAB,27,64,2029,21,world,8210434
FARMLAND,31,64,2035,21,world,8210971
FARMLAND,29,64,2033,21,world,8210996
FARMLAND,28,64,2013,21,world,8211396
FARMLAND,29,64,2013,21,world,8211400
FARMLAND,31,64,2018,21,world,8211297
FARMLAND,29,64,2016,21,world,8211345
FARMLAND,31,64,2012,21,world,8211451
WHEAT,30,63,2029,21,world,8211960
WHEAT,31,63,2017,21,world,8211743
WHEAT,29,63,2028,21,world,8211944
WHEAT,28,63,2037,21,world,8212248
WHEAT,28,63,2040,21,world,8212297
DIRT,0,64,2011,21,world,8258193
DIRT,-4,68,2013,21,world,8259430
DIRT,-4,68,2012,21,world,8259376
DIRT,-4,68,2012,21,world,8262555
DIRT,-4,68,2018,21,world,8262679
DIRT,-1,68,2042,21,world,8263154
DIRT,-1,68,2015,21,world,8264030
DIRT,-2,68,2020,21,world,8263773
DIRT,-4,63,2019,21,world,8265229
DIRT,0,68,2025,21,world,8266795
DIRT,0,68,2017,21,world,8266924
DIRT,1,68,2037,21,world,8267416
DIRT,1,68,2029,21,world,8267578
DIRT,4,68,2015,21,world,8269190
DIRT,4,68,2023,21,world,8269898
DIRT,4,68,2038,21,world,8269699
DIRT,4,68,2019,21,world,8280947
DIRT,-14,63,2017,21,world,8281436
DIRT,-14,65,2017,21,world,8281705
DIRT,5,68,2030,21,world,8282432
DIRT,8,68,2015,21,world,8282945
DIRT,8,68,2018,21,world,8282982
DIRT,8,68,2036,21,world,8284936
DIRT,8,68,2019,21,world,8284841
DIRT,8,68,2016,21,world,8284802
DIRT,18,68,2019,21,world,8286564
DIRT,18,68,2024,21,world,8286655
DIRT,17,68,2043,21,world,8286976
DIRT,8,68,2034,21,world,8287748
DIRT,8,68,2036,21,world,8287711
DIRT,8,68,2022,21,world,8288137
DIRT,11,68,2025,21,world,8288514
DIRT,11,68,2035,21,world,8288644
DIRT,13,68,2020,21,world,8290072
DIRT,13,68,2016,21,world,8289424
DIRT,13,68,2037,21,world,8290183
DIRT,12,68,2021,21,world,8293027
DIRT,17,68,2015,21,world,8304804
DIRT,18,68,2033,21,world,8305099
DIRT,17,68,2013,21,world,8306079
DIRT,17,68,2035,21,world,8306570
DIRT,17,68,2026,21,world,8306160
DIRT,17,68,2025,21,world,8306522
DIRT,26,68,2020,21,world,8307680
DIRT,21,68,2042,21,world,8308659
DIRT,26,68,2035,21,world,8308182
DIRT,26,68,2036,21,world,8308220
DIRT,19,68,2036,21,world,8309065
WHEAT,19,63,2030,21,world,8309304
DIRT,22,68,2041,21,world,8310510
DIRT,23,68,2035,21,world,8310377
DIRT,22,68,2019,21,world,8311708
DIRT,22,68,2040,21,world,8311826
DIRT,24,68,2034,21,world,8312156
DIRT,26,68,2032,21,world,8313081
DIRT,27,68,2020,21,world,8313571
DIRT,26,68,2034,21,world,8313066
DIRT,31,68,2039,21,world,8315963
DIRT,31,68,2024,21,world,8316182
DIRT,28,68,2028,21,world,8316879
DIRT,27,68,2042,21,world,8317093
DIRT,31,68,2028,21,world,8317973
DIRT,31,68,2035,21,world,8318007
DIRT,31,68,2024,21,world,8317945
WHEAT,-9,56,2030,21,world,8330800
WHEAT,-10,56,2030,21,world,8330808
WHEAT,-13,56,2029,21,world,8330949
WHEAT,-13,56,2025,21,world,8331724
WHEAT,-14,56,2026,21,world,8331818
WHEAT,-24,56,2018,21,world,8332473
WHEAT,-22,56,2017,21,world,8332563
WHEAT,-22,56,2018,21,world,8332566
WHEAT,-20,56,2018,21,world,8332627
WHEAT,-10,56,2017,21,world,8332808
DIRT,-11,66,2014,21,world,8359250
GLOWSTONE,8,68,2043,21,world,8361594
GLOWSTONE,22,68,2042,21,world,8363603
WHEAT,-2,63,2012,21,world,10086328
WHEAT,-1,63,2032,21,world,10086827
WHEAT,-1,63,2028,21,world,10086743
WHEAT,-4,63,2021,21,world,10086521
WHEAT,-1,63,2030,21,world,10086779
WHEAT,-4,64,2031,21,world,10086803
WHEAT,-2,63,2040,21,world,10087118
WHEAT,4,64,2011,21,world,10088947
WHEAT,3,63,2041,21,world,10089387
WHEAT,1,63,2018,21,world,10088775
WHEAT,1,63,2040,21,world,10088318
WHEAT,3,63,2020,21,world,10089055
WHEAT,1,63,2023,21,world,10088576
WHEAT,5,63,2028,21,world,10089675
WHEAT,5,63,2038,21,world,10089518
WHEAT,8,63,2019,21,world,10090044
WHEAT,6,63,2021,21,world,10089755
WHEAT,5,63,2039,21,world,10089518
WHEAT,8,63,2020,21,world,10090068
CHEST,-26,67,2035,21,world,10091155
WHEAT,15,63,2013,21,world,10113364
WHEAT,17,64,2014,21,world,10113490
WHEAT,13,63,2016,21,world,10113610
WHEAT,11,63,2018,21,world,10113698
WHEAT,11,63,2035,21,world,10113986
WHEAT,10,63,2033,21,world,10114159
WHEAT,12,63,2024,21,world,10114397
WHEAT,12,63,2038,21,world,10114601
WHEAT,14,63,2042,21,world,10114806
WHEAT,14,63,2024,21,world,10114953
WHEAT,15,63,2036,21,world,10115136
WHEAT,17,63,2028,21,world,10115392
WHEAT,15,63,2021,21,world,10115524
HOPPER,4,64,2075,21,world,10156105
COBBLESTONE,2,64,2072,21,world,10159943
COBBLESTONE,7,85,2073,21,world,10160630
COBBLESTONE,7,84,2074,21,world,10161156
COBBLESTONE,7,83,2075,21,world,10161598
COBBLESTONE,7,82,2076,21,world,10162028
COBBLESTONE,6,81,2076,21,world,10162832
COBBLESTONE,5,80,2076,21,world,10163236
COBBLESTONE,4,79,2076,21,world,10163593
COBBLESTONE,6,78,2073,21,world,10163897
