block,x,y,z,player,worldName,time
COBBLESTONE,-355,32,-927,31,world,18962020
COBBLESTONE,-338,32,-933,31,world,18966199
COBBLESTONE,-302,9,-912,31,world,18971429
FURNACE,-310,17,-878,31,world,18986149
FURNACE,288,75,-684,31,world,19003937
DIRT,289,75,-692,31,world,19007980
OAK_PLANKS,9,63,-701,31,world,19015423
OAK_PLANKS,2,64,-704,31,world,19015801
OAK_PLANKS,4,66,-708,31,world,19016128
OAK_PLANKS,9,66,-703,31,world,19016406
SPRUCE_PLANKS,2,66,-704,31,world,19017233
SPRUCE_PLANKS,6,67,-707,31,world,19017708
CHEST,-102,63,-856,31,world,19036926
COBBLESTONE,-70,30,-845,31,world,19054768
COBBLESTONE,-149,14,-892,31,world,19066677
COBBLESTONE,-149,34,-892,31,world,19067522
COBBLESTONE,-148,64,-892,31,world,19068539
COBBLESTONE,-150,11,-894,31,world,19110230
