block,x,y,z,player,worldName,time
COCOA,-182,63,1,12,world,2476957
WHEAT,-179,62,18,12,world,2477561
WALL_TORCH,808,63,556,12,world,3970481
COBBLESTONE,7077,63,-4152,12,world,4666011
SAND,10504,63,-5324,12,world,4694771
SUGAR_CANE,11415,64,-6019,12,world,6154777
BAMBOO_SAPLING,11399,72,-5975,12,world,6170648
BAMBOO_SAPLING,11399,72,-5976,12,world,6170677
TORCH,11429,54,-5984,12,world,6180709
TORCH,11503,60,-5938,12,world,6196258
WALL_TORCH,11523,55,-5982,12,world,6200260
TORCH,11484,50,-5973,12,world,6203569
WALL_TORCH,11486,56,-6017,12,world,6209476
TORCH,11475,72,-6127,12,world,6229276
TORCH,11471,71,-6118,12,world,6252948
