block,x,y,z,player,worldName,time
COBBLESTONE,18,24,78,10,world,2361155
COBBLESTONE,23,29,79,10,world,2362626
COBBLESTONE,18,32,75,10,world,2363373
TORCH,14,36,70,10,world,2363584
COBBLESTONE,15,35,71,10,world,2364469
WALL_TORCH,23,34,77,10,world,2366119
COBBLESTONE,23,24,81,10,world,2372961
COBBLESTONE,38,23,106,10,world,2374128
COBBLESTONE,34,11,76,10,world,2379305
COBBLESTONE,31,11,47,10,world,2383112
COBBLESTONE,11,17,60,10,world,2384867
COBBLESTONE,10,11,52,10,world,2385094
COBBLESTONE,-17,11,18,10,world,2386712
COBBLESTONE,-38,12,40,10,world,2388344
FURNACE,60,10,6,10,world,2394580
DIORITE,52,11,-1,10,world,2398358
COBBLESTONE,41,11,-32,10,world,2400241
COBBLESTONE,41,15,-42,10,world,2400721
COBBLESTONE,61,11,-7,10,world,2405711
COBBLED_DEEPSLATE,15,11,-9,10,world,2410657
GRANITE,5,19,31,10,world,2418671
COBBLESTONE,56,14,-110,10,world,2422096
COBBLESTONE,60,31,23,10,world,2429843
COBBLESTONE,60,32,23,10,world,2429854
TORCH,60,42,23,10,world,2430335
TORCH,60,72,23,10,world,2431577
ACACIA_LOG,908,73,36,10,world,2677180
POLISHED_DEEPSLATE_SLAB,909,73,42,10,world,2686053
POLISHED_DEEPSLATE_SLAB,905,73,38,10,world,2685951
POLISHED_DEEPSLATE_SLAB,907,72,40,10,world,2686266
DEEPSLATE,906,72,39,10,world,2688943
POLISHED_DEEPSLATE_STAIRS,907,72,39,10,world,2689944
POLISHED_DEEPSLATE_STAIRS,911,72,39,10,world,2689982
DEEPSLATE,903,72,23,10,world,2691592
POLISHED_DEEPSLATE_STAIRS,910,72,40,10,world,2692664
POLISHED_DEEPSLATE,912,73,37,10,world,2693754
ACACIA_PLANKS,907,72,37,10,world,2697001
POLISHED_DEEPSLATE,909,72,36,10,world,2697953
ACACIA_PLANKS,909,72,40,10,world,2700035
ACACIA_PLANKS,905,72,37,10,world,2700440
ACACIA_PLANKS,907,72,40,10,world,2700482
ACACIA_PLANKS,909,72,40,10,world,2700328
COBBLESTONE,910,72,35,10,world,2703331
POLISHED_DIORITE_SLAB,912,72,38,10,world,2703963
POLISHED_DIORITE_SLAB,909,72,37,10,world,2703920
LANTERN,908,72,38,10,world,2705574
POLISHED_DIORITE_SLAB,911,72,40,10,world,2706906
POLISHED_DEEPSLATE_SLAB,909,72,37,10,world,2708749
POLISHED_DIORITE_SLAB,908,72,27,10,world,2713385
COBBLESTONE_WALL,909,72,38,10,world,2714879
COBBLESTONE_WALL,906,76,32,10,world,2715438
POLISHED_DIORITE,909,73,30,10,world,2729688
FLETCHING_TABLE,1070,64,-1,10,world,2742323
ACACIA_PLANKS,1071,63,-2,10,world,2742267
OAK_TRAPDOOR,1072,63,0,10,world,2742884
ACACIA_PLANKS,1065,66,-5,10,world,2748291
POLISHED_DIORITE,1064,67,-3,10,world,2748560
DIRT,894,69,18,10,world,2753535
DIORITE,908,73,35,10,world,2800280
POLISHED_BLACKSTONE_BRICKS,909,72,40,10,world,2973640
POLISHED_BLACKSTONE_BRICK_SLAB,909,66,46,10,world,2976375
POLISHED_BLACKSTONE_BRICK_SLAB,911,66,47,10,world,2977271
GILDED_BLACKSTONE,909,69,42,10,world,2978359
CRACKED_POLISHED_BLACKSTONE_BRICKS,909,69,42,10,world,2979646
STONE_BRICKS,914,66,45,10,world,2983823
STONE_BRICKS,907,66,44,10,world,2984041
STONE_BRICKS,909,66,47,10,world,2985842
COBBLESTONE,914,66,47,10,world,2987698
COBBLESTONE,913,66,48,10,world,2987668
COBBLESTONE,906,65,45,10,world,2988121
STONE_BRICKS,916,66,46,10,world,2989751
