block,x,y,z,player,worldName,time
NETHERRACK,7748,69,7814,28,world,17570909
NETHERRACK,7748,78,7823,28,world,17571037
NETHERRACK,7748,86,7827,28,world,17574540
NETHERRACK,7748,88,7828,28,world,17574629
COBBLESTONE,7748,89,7828,28,world,17576720
COBBLESTONE,7748,94,7827,28,world,17593623
CRAFTING_TABLE,7733,78,7823,28,world,17601685
NETHERRACK,-133,78,75,28,world,17625368
NETHERRACK,-136,81,75,28,world,17625407
NETHERRACK,-149,93,75,28,world,17625648
NETHERRACK,-151,96,75,28,world,17625735
NETHERRACK,-153,66,34,28,world,17626376
NETHERRACK,-153,73,41,28,world,17626468
NETHERRACK,-153,85,53,28,world,17626948
NETHERRACK,-153,91,60,28,world,17627211
NETHERRACK,-153,97,65,28,world,17627339
NETHERRACK,-154,109,75,28,world,17627774
NETHERRACK,-153,108,74,28,world,17633742
NETHERRACK,-153,111,76,28,world,17633860
NETHERRACK,-154,114,76,28,world,17639627
NETHERRACK,-154,117,76,28,world,17642978
NETHERRACK,-152,115,77,28,world,17646758
NETHERRACK,-154,118,76,28,world,17646933
NETHERRACK,-153,119,75,28,world,17650226
NETHERRACK,-153,106,51,28,world,17655467
NETHERRACK,-153,112,45,28,world,17655550
NETHERRACK,-153,120,37,28,world,17656381
NETHERRACK,-153,127,30,28,world,17658135
NETHERRACK,-153,133,23,28,world,17658415
NETHERRACK,-153,138,18,28,world,17658712
NETHERRACK,-153,151,6,28,world,17659244
NETHERRACK,-153,160,-4,28,world,17659640
NETHERRACK,-153,169,-12,28,world,17659957
NETHERRACK,-153,178,-21,28,world,17660294
NETHERRACK,-153,186,-29,28,world,17660602
NETHERRACK,-153,195,-38,28,world,17660901
NETHERRACK,-153,204,-48,28,world,17661205
NETHERRACK,-153,213,-56,28,world,17661504
NETHERRACK,-153,220,-64,28,world,17661861
JUNGLE_WALL_SIGN,-4344,72,1191,28,world,17696703
HOPPER,-4340,77,1201,28,world,17842176
CHEST,-217,42,192,28,world,17856186
COBBLESTONE,-153,219,-59,28,world,17859674
BAMBOO_SAPLING,-152,64,-9,28,world,19457896
