block,x,y,z,player,worldName,time
ANDESITE,-60,15,1982,22,world,6986612
WALL_TORCH,-84,24,1987,22,world,6989659
WALL_TORCH,-83,15,1982,22,world,6992059
WALL_TORCH,-147,17,2023,22,world,6998428
WALL_TORCH,-158,45,1988,22,world,7003164
WHEAT,-23,56,2024,22,world,7034147
WHEAT,-15,56,2020,22,world,7033774
WHEAT,-11,56,2026,22,world,7034283
WHEAT,-19,57,2021,22,world,7033841
WHEAT,-15,56,2024,22,world,7034111
WHEAT,-11,56,2019,22,world,7033713
WHEAT,-23,56,2023,22,world,7034011
WHEAT,-15,57,2027,22,world,7034454
WHEAT,-9,57,2028,22,world,7034828
WHEAT,-19,57,2027,22,world,7034553
