x,y,z,player,worldName,worldTime
-83,67,2,0,world,328605
-80,67,-1,0,world,329663
-83,67,9,0,world,329588
-81,67,2,0,world,1719029
-80,67,1,0,world,1719020
-81,67,21,0,world,1719624
-84,67,22,0,world,1719385
-80,67,-2,0,world,1718965
-81,67,20,0,world,1719627
-78,67,1,0,world,1719914
-116,64,7,0,world,1898056
-163,64,44,0,world,1898443
-138,63,26,0,world,1898221
-97,67,3,0,world,1897871
-149,64,35,0,world,1898272
-123,64,14,0,world,1898124
-155,64,41,0,world,1898660
-145,65,47,0,world,1898927
-92,66,35,0,world,1899230
-161,65,43,0,world,1898631
-131,67,50,0,world,1899008
-84,67,28,0,world,1899280
-158,63,33,0,world,1898825
-98,66,42,0,world,1899188
-153,64,41,0,world,1898868
-104,66,45,0,world,1899155
-78,66,-1,0,world,2613737
-92,66,-18,0,world,2613914
-100,66,9,0,world,2614097
-76,66,-5,0,world,2613758
-82,66,22,0,world,2614245
-107,78,25,0,world,2614509
-87,78,17,0,world,2614470
-94,66,-18,0,world,2613924
-100,66,19,0,world,2614151
-76,66,-4,0,world,2613753
-101,66,-3,0,world,2614041
-71,69,21,0,world,2614396
-90,78,18,0,world,2614475
-101,78,23,0,world,2614498
-122,78,0,0,world,2614596
-14,91,0,0,world,2615983
-4,91,13,0,world,2615946
-8,91,6,0,world,2615966
-21,91,-27,0,world,2616161
-30,91,-53,0,world,2616308
-28,91,-22,0,world,2616468
-9,69,9,0,world,2616738
-16,91,-45,0,world,2616196
-40,91,-37,0,world,2616429
-26,64,-18,0,world,2616589
-19,91,-34,0,world,2616175
-34,91,-48,0,world,2616320
-23,69,-8,0,world,2616679
-18,69,6,0,world,2616711
15,64,12,0,world,2616875
17,64,12,0,world,2616934
14,64,12,0,world,2617249
-25,91,-57,0,world,2616295
-34,91,-32,0,world,2616445
-24,69,-9,0,world,2616677
-1,65,10,0,world,2616763
-16,69,35,0,world,2618095
-16,69,36,0,world,2618279
9,56,21,0,world,2617675
-4,65,10,0,world,2617894
-13,63,14,0,world,2617967
7735,64,7817,0,world,2619061
10,55,23,0,world,2619350
-7,63,3,0,world,2618458
-54,87,10,0,world,2620732
-60,77,9,0,world,2620759
-64,66,9,0,world,2620815
-3,82,20,0,world,2619788
-31,91,15,0,world,2620688
-6,91,20,0,world,2620639
-52,89,11,0,world,2620728
-94,65,24,0,world,2621039
-76,66,16,0,world,2620886
-98,65,25,0,world,2621136
-75,66,1,0,world,2621553
-92,66,14,0,world,2621427
-77,66,17,0,world,2620892
-99,66,24,0,world,2621145
-72,66,-16,0,world,2621647
-92,66,-17,0,world,2622042
-77,66,-17,0,world,2622117
-74,77,-11,0,world,2622453
-90,80,13,0,world,2622679
-74,72,-11,0,world,2622292
-90,80,11,0,world,2622670
-92,76,18,0,world,2622864
-65,70,6,0,world,2626392
-81,66,18,0,world,2626232
0,88,28,0,world,2626596
81,88,46,0,world,2626856
-65,72,6,0,world,2626397
-84,66,17,0,world,2626217
-55,88,11,0,world,2626489
3,88,30,0,world,2626602
48,88,48,0,world,2626704
-30,88,18,0,world,2626538
10,88,32,0,world,2626615
117,88,38,0,world,2626928
93,88,42,0,world,2626858
93,106,44,0,world,2627612
