x,y,z,player,worldName,worldTime
-81,66,-2,37,world,22735595
-75,66,-7,37,world,22736074
-84,66,-4,37,world,22736152
-89,66,-7,37,world,22736317
-85,66,-14,37,world,22736499
-83,66,3,37,world,22736602
-74,66,8,37,world,22736739
-64,66,16,37,world,22736875
-60,66,7,37,world,22736987
-59,66,-6,37,world,22737142
-50,64,-14,37,world,22737272
-45,64,-15,37,world,22737421
-31,64,-21,37,world,22737521
-17,63,-23,37,world,22737635
-8,64,-12,37,world,22737740
-5,63,4,37,world,22737843
5,64,13,37,world,22737917
1,64,10,37,world,22738181
-16,62,11,37,world,22738323
-3,63,12,37,world,22738481
-4,64,15,37,world,22738714
-2,67,29,37,world,22738828
-1,70,41,37,world,22738894
-8,66,47,37,world,22738996
-21,65,48,37,world,22739087
-36,68,46,37,world,22739166
-47,71,41,37,world,22739226
-50,74,31,37,world,22739301
-51,73,38,37,world,22739403
-37,71,42,37,world,22739480
-26,71,35,37,world,22739550
-22,67,25,37,world,22739628
-13,63,18,37,world,22739693
-8,63,4,37,world,22739770
-6,64,-11,37,world,22739852
-14,63,-23,37,world,22739921
-24,65,-31,37,world,22739993
-31,65,-43,37,world,22740082
-38,65,-49,37,world,22740210
-50,65,-42,37,world,22740282
-63,65,-35,37,world,22740354
-74,66,-28,37,world,22740416
-83,66,-21,37,world,22740483
-93,66,-14,37,world,22740545
-83,66,-10,37,world,22741081
-77,66,-8,37,world,22741177
-76,66,4,37,world,22741302
-83,66,17,37,world,22741665
-77,66,3,37,world,22741924
-75,66,-11,37,world,22742023
-85,66,-2,37,world,22742146
-79,66,13,37,world,22742221
-64,66,14,37,world,22742347
-62,66,4,37,world,22742453
-63,66,-11,37,world,22742544
-80,66,-16,37,world,22742656
-93,66,-16,37,world,22743205
-91,66,-6,37,world,22743313
-79,66,5,37,world,22743387
-80,66,10,37,world,22743461
-91,66,0,37,world,22743533
-98,66,-12,37,world,22743604
-92,66,-5,37,world,22743744
-81,66,5,37,world,22743903
-76,66,4,37,world,22745986
-71,66,0,37,world,22746110
-95,66,-10,37,world,22746350
-87,66,-2,37,world,22746429
-84,66,4,37,world,22746728
-75,66,4,37,world,22747184
-75,66,9,37,world,22747593
-81,66,1,37,world,22747676
-89,67,-7,37,world,22747738
-96,67,-12,37,world,22747829
-91,66,-8,37,world,22747896
-84,66,-1,37,world,22747949
-79,66,6,37,world,22748036
-78,66,18,37,world,22748189
-66,66,12,37,world,22748370
-74,66,-2,37,world,22748477
-88,66,2,37,world,22748585
-80,66,4,37,world,22748818
-80,66,21,37,world,22748930
-66,66,15,37,world,22749002
-64,66,8,37,world,22749114
-78,66,1,37,world,22749184
-75,66,6,37,world,22749789
-87,66,-1,37,world,22749876
-82,66,3,37,world,22749934
-81,66,2,37,world,22749977
-88,66,0,37,world,22750520
-79,67,9,37,world,22750589
-79,66,10,37,world,22750629
-79,66,5,37,world,22750655
-81,66,4,37,world,22750842
-86,66,2,37,world,22751294
-103,65,3,37,world,22751423
-119,64,3,37,world,22751516
-126,63,3,37,world,22751531
-132,63,3,37,world,22751552
-165,63,0,37,world,22751745
-183,62,1,37,world,22751810
-201,63,2,37,world,22751874
-220,63,1,37,world,22751951
-228,63,-11,37,world,22752028
-231,64,-15,37,world,22752171
-229,63,1,37,world,22752789
-231,63,4,37,world,22752911
-231,63,0,37,world,22752993
-232,63,7,37,world,22753118
-234,64,-1,37,world,22753247
-231,63,0,37,world,22753326
-227,63,6,37,world,22753459
-222,63,5,37,world,22753726
-223,63,6,37,world,22753828
-229,63,2,37,world,22753941
-229,63,4,37,world,22754019
-228,63,-1,37,world,22754115
-222,63,2,37,world,22754277
-230,63,1,37,world,22754425
-230,63,4,37,world,22754689
-223,63,3,37,world,22755031
-208,63,2,37,world,22755195
-228,63,-2,37,world,22755881
-210,64,-3,37,world,22755955
-191,63,-2,37,world,22756025
-179,64,-9,37,world,22756177
-170,67,-13,37,world,22756273
-158,66,-8,37,world,22756347
-145,64,-4,37,world,22756403
-154,64,3,37,world,22756497
-161,63,15,37,world,22756550
-170,63,28,37,world,22756606
-179,64,39,37,world,22756657
-193,66,47,37,world,22756732
-198,70,47,37,world,22757831
-196,66,48,37,world,22758036
-192,66,47,37,world,22758489
-194,64,38,37,world,22758703
-207,65,39,37,world,22758854
-207,66,45,37,world,22759050
-211,64,55,37,world,22759244
-222,64,59,37,world,22759497
-217,64,54,37,world,22759733
-213,68,41,37,world,22759819
-218,67,29,37,world,22759896
-223,67,24,37,world,22760017
-225,64,11,37,world,22760098
-234,64,-1,37,world,22760288
-245,68,-2,37,world,22760365
-241,66,-1,37,world,22760432
-2522,64,1125,37,world,22765115
-2524,64,1119,37,world,22765152
-2526,65,1106,37,world,22765223
-2525,68,1101,37,world,22765257
-2526,70,1071,37,world,22765377
-2525,69,1050,37,world,22765490
-2527,68,1038,37,world,22765635
-2527,67,1033,37,world,22765671
-2527,71,1018,37,world,22765778
-2527,70,1013,37,world,22765797
-2527,70,999,37,world,22765884
-2532,66,964,37,world,22766316
-2529,66,942,37,world,22766396
-2511,66,930,37,world,22766555
-2515,66,909,37,world,22766766
-2517,76,878,37,world,22766939
-2518,77,875,37,world,22766988
-2517,77,868,37,world,22767035
-2517,78,860,37,world,22767069
-2519,81,854,37,world,22767105
-2521,83,849,37,world,22767153
-2520,83,842,37,world,22767188
-2518,84,834,37,world,22767229
-2516,84,825,37,world,22767263
-2514,78,816,37,world,22767327
-2510,78,808,37,world,22767396
-2506,77,804,37,world,22767427
-2507,73,791,37,world,22767495
-2509,75,788,37,world,22767528
-2510,74,772,37,world,22767615
-2510,80,768,37,world,22767689
-2506,80,756,37,world,22767753
-2507,83,739,37,world,22767884
-2510,83,735,37,world,22767918
-2510,82,731,37,world,22767962
-2512,80,725,37,world,22767986
-2512,71,717,37,world,22768234
-2512,68,715,37,world,22768362
-2497,66,687,37,world,22768693
-2492,67,681,37,world,22768753
-2487,64,675,37,world,22768907
-2483,64,670,37,world,22768939
-2480,63,662,37,world,22768973
-2480,63,653,37,world,22769050
-2484,67,646,37,world,22769118
-2487,73,632,37,world,22769327
-2485,72,619,37,world,22769523
-2485,71,613,37,world,22769546
-2486,71,600,37,world,22769593
-2492,66,591,37,world,22769774
-2509,64,593,37,world,22769931
-2518,64,599,37,world,22770136
-2516,65,606,37,world,22770613
-2519,64,601,37,world,22770642
-2516,65,597,37,world,22770687
-2509,64,595,37,world,22770720
-2504,64,591,37,world,22770749
-2493,64,590,37,world,22770836
-2478,64,585,37,world,22770919
-2464,63,575,37,world,22771088
-2477,64,587,37,world,22771223
-2505,65,583,37,world,22771324
-2505,64,590,37,world,22771355
-2504,66,597,37,world,22771381
-2511,64,611,37,world,22771524
-2507,65,619,37,world,22771619
-2509,66,621,37,world,22771677
-2510,64,630,37,world,22771950
-2496,65,631,37,world,22772641
-2495,64,621,37,world,22772949
-2496,63,613,37,world,22772989
-2506,66,604,37,world,22773508
-2504,69,600,37,world,22773569
-2502,66,597,37,world,22773605
-2497,64,608,37,world,22773733
-2495,63,625,37,world,22773812
-2495,65,631,37,world,22773920
-2497,64,622,37,world,22773982
-2497,64,607,37,world,22774055
-2500,66,596,37,world,22774115
-2505,64,609,37,world,22774264
-2497,64,616,37,world,22774356
-2498,65,614,37,world,22775014
-2508,64,605,37,world,22775083
-2515,65,596,37,world,22775146
-2517,64,595,37,world,22775265
-2519,64,596,37,world,22777228
-2514,64,610,37,world,22778311
-2499,64,606,37,world,22778393
-2495,64,592,37,world,22778465
-2490,64,591,37,world,22778538
-2503,64,594,37,world,22778606
