x,y,z,player,worldName,worldTime
-77,67,-6,3,world,568011
-99,67,5,3,world,568345
-65,67,2,3,world,568106
-79,67,1,3,world,567799
-83,67,2,3,world,568235
-76,67,-7,3,world,567916
-99,67,3,3,world,568336
-59,68,27,3,world,568574
-83,67,0,3,world,568790
-76,67,-1,3,world,569386
-59,68,23,3,world,568549
-81,67,0,3,world,568698
-80,67,3,3,world,568807
-76,67,1,3,world,569316
-62,67,20,3,world,568535
-80,68,0,3,world,568683
-79,67,1,3,world,568990
-74,67,22,3,world,568497
-79,67,2,3,world,568677
-79,67,-2,3,world,568752
-76,67,0,3,world,569394
-76,67,2,3,world,569245
-82,67,11,3,world,569619
-94,65,27,3,world,570055
-78,67,22,3,world,569732
-91,67,36,3,world,570092
-74,67,22,3,world,569780
-85,70,55,3,world,570163
-86,67,21,3,world,569864
-85,69,56,3,world,570167
-106,66,65,3,world,576700
-93,67,42,3,world,576796
-102,67,55,3,world,576744
-82,67,22,3,world,576865
-61,67,18,3,world,577775
-76,67,13,3,world,576920
-77,67,15,3,world,576911
-65,67,-3,3,world,577081
-84,67,-6,3,world,577372
-84,67,0,3,world,577560
-63,67,13,3,world,577650
-86,67,-2,3,world,577433
-67,67,21,3,world,578036
-72,67,10,3,world,577615
-68,67,21,3,world,578041
-85,67,20,3,world,578192
-112,64,19,3,world,578422
-110,63,25,3,world,578573
-83,67,19,3,world,578182
-108,64,18,3,world,578309
-109,62,23,3,world,578544
-149,67,73,3,world,579054
-73,67,22,3,world,578065
-88,67,20,3,world,578203
-103,65,19,3,world,578287
-123,64,60,3,world,578910
-153,67,67,3,world,579140
-157,66,68,3,world,579108
-169,63,50,3,world,579326
-179,64,48,3,world,580275
-176,62,47,3,world,579377
-182,64,49,3,world,580287
-192,66,51,3,world,580388
-162,64,53,3,world,579300
-184,65,48,3,world,580298
-166,63,52,3,world,579315
-235,72,52,3,world,580617
-254,66,55,3,world,580771
-293,65,61,3,world,581475
-277,66,56,3,world,581590
-226,69,47,3,world,580547
-228,71,47,3,world,580559
-266,62,55,3,world,580852
-305,64,61,3,world,581379
-296,64,64,3,world,581333
-264,61,55,3,world,580841
-293,65,61,3,world,581315
-280,60,56,3,world,581640
-280,60,57,3,world,581915
-281,58,51,3,world,582915
-279,62,57,3,world,583312
-279,61,57,3,world,582965
-279,62,58,3,world,583277
-275,63,61,3,world,583585
-278,65,59,3,world,583962
-279,63,63,3,world,583143
-274,63,61,3,world,584399
-280,61,57,3,world,584914
-276,63,61,3,world,584533
-279,63,59,3,world,584183
-281,59,55,3,world,584947
-281,59,53,3,world,585244
-275,66,56,3,world,585466
-277,63,61,3,world,585866
-275,64,58,3,world,586290
-274,65,57,3,world,585510
-278,63,61,3,world,585859
-273,64,57,3,world,586445
-277,67,59,3,world,585750
-273,63,59,3,world,586190
-289,65,61,3,world,586727
-277,63,58,3,world,587098
-278,63,62,3,world,586509
-273,63,58,3,world,586851
-267,61,37,3,world,587248
-259,66,32,3,world,587341
-259,66,32,3,world,587517
-254,68,32,3,world,587370
-285,65,59,3,world,586760
-272,63,46,3,world,587175
-265,63,38,3,world,587570
-255,68,34,3,world,587492
-275,64,43,3,world,587934
-278,67,44,3,world,588216
-275,65,43,3,world,588114
-275,65,43,3,world,588013
-274,66,49,3,world,588351
-273,64,50,3,world,589727
-273,65,51,3,world,590989
-272,65,52,3,world,590202
-272,64,50,3,world,591112
-273,64,50,3,world,590807
-277,64,41,3,world,591462
-289,63,25,3,world,591584
-277,63,16,3,world,591871
-278,64,40,3,world,591468
-293,63,13,3,world,591693
-276,63,16,3,world,591877
-251,66,10,3,world,592093
-238,69,27,3,world,592238
-275,63,42,3,world,591448
-285,64,11,3,world,591785
-257,67,10,3,world,591981
-257,68,9,3,world,591986
-239,68,27,3,world,592234
-237,69,28,3,world,592244
-209,70,33,3,world,592465
-201,71,32,3,world,592726
-199,74,42,3,world,593084
-200,71,33,3,world,592553
-197,73,38,3,world,592854
-200,74,43,3,world,593042
-213,72,44,3,world,593470
-212,72,44,3,world,593464
-205,71,33,3,world,592602
-200,74,42,3,world,593039
-196,74,41,3,world,593108
-221,76,41,3,world,593529
-223,76,26,3,world,593991
-258,68,15,3,world,594299
-221,76,40,3,world,593695
-233,76,26,3,world,593851
-233,74,21,3,world,594052
-259,67,14,3,world,594305
-266,73,-42,3,world,594673
-262,69,-19,3,world,594478
-265,71,-53,3,world,594781
-228,77,28,3,world,593813
-222,76,27,3,world,593984
-223,76,32,3,world,593774
-234,73,17,3,world,594071
-244,69,18,3,world,594221
-264,72,-50,3,world,594806
-259,71,-27,3,world,594522
-265,71,-52,3,world,594792
-267,59,-63,3,world,595159
-267,68,-53,3,world,595014
-265,71,-53,3,world,595000
-267,62,-59,3,world,595070
-271,61,-58,3,world,595302
-274,59,-67,3,world,595907
-274,58,-70,3,world,596615
-274,59,-67,3,world,596120
-275,59,-68,3,world,598862
-270,55,-63,3,world,599148
