x,y,z,player,worldName,worldTime
-82,67,1,9,world,2129822
-81,67,0,9,world,2129827
-80,68,20,9,world,2130339
-80,67,-2,9,world,2130274
-73,68,-10,9,world,2130168
-80,67,30,9,world,2130367
-80,68,16,9,world,2130327
-72,67,-12,9,world,2656209
-82,66,6,9,world,2656131
-71,66,-8,9,world,2656199
-72,66,-14,9,world,2656215
-82,66,-17,9,world,2656253
-92,66,-5,9,world,3722563
-94,66,-9,9,world,3722532
-78,69,56,9,world,3722821
-11,70,39,9,world,3723247
-26,71,35,9,world,3723175
-79,69,55,9,world,3722817
-84,67,30,9,world,3722731
-45,68,47,9,world,3723093
-12,70,38,9,world,3723240
-21,71,32,9,world,3723201
89,64,32,9,world,3724086
50,80,35,9,world,3723700
91,64,32,9,world,3724101
82,71,34,9,world,3723883
88,64,32,9,world,3724080
107,64,17,9,world,3724322
115,64,-6,9,world,3724398
107,63,16,9,world,3724326
31,79,38,9,world,3723521
78,74,36,9,world,3723817
88,64,29,9,world,3724061
121,65,-10,9,world,3724602
113,68,-16,9,world,3724929
103,69,-7,9,world,3725342
129,65,19,9,world,3725560
120,64,-18,9,world,3724896
110,63,-5,9,world,3724529
124,65,-12,9,world,3724612
137,61,-31,9,world,3724725
129,64,-20,9,world,3724840
110,70,-9,9,world,3725017
106,69,-10,9,world,3725323
127,65,19,9,world,3725555
138,64,-14,9,world,3724660
136,61,-28,9,world,3724766
103,68,-5,9,world,3725357
121,62,16,9,world,3725518
195,62,65,9,world,3726030
229,62,47,9,world,3726195
160,62,57,9,world,3725939
189,62,63,9,world,3726014
225,62,50,9,world,3726181
281,62,97,9,world,3726432
277,62,84,9,world,3726395
303,70,131,9,world,3726800
278,65,108,9,world,3726573
220,62,67,9,world,3726134
260,62,43,9,world,3726279
277,62,79,9,world,3726384
288,69,125,9,world,3726695
255,62,41,9,world,3726265
273,62,71,9,world,3726361
280,62,95,9,world,3726424
277,66,110,9,world,3726592
303,67,143,9,world,3726850
316,63,164,9,world,3727974
318,64,156,9,world,3729347
376,69,110,9,world,3729805
324,64,120,9,world,3729556
408,72,110,9,world,3730472
324,64,121,9,world,3729554
338,65,109,9,world,3729670
329,67,132,9,world,3729459
342,68,108,9,world,3729693
364,70,109,9,world,3729765
377,67,112,9,world,3729835
437,73,127,9,world,3730627
460,72,151,9,world,3730774
483,67,162,9,world,3730884
426,73,120,9,world,3730528
503,71,175,9,world,3730967
482,70,209,9,world,3731149
482,68,220,9,world,3731180
479,70,226,9,world,3731434
475,72,266,9,world,3731562
480,69,223,9,world,3731424
478,70,271,9,world,3731579
489,76,285,9,world,3731694
451,72,140,9,world,3730711
476,67,157,9,world,3730840
502,71,183,9,world,3731035
442,73,132,9,world,3730649
470,70,150,9,world,3730814
497,69,172,9,world,3730943
482,71,212,9,world,3731157
481,69,221,9,world,3731416
480,71,275,9,world,3731590
483,72,208,9,world,3731144
479,70,273,9,world,3731584
500,71,321,9,world,3731846
519,66,343,9,world,3732104
495,79,297,9,world,3731728
513,77,331,9,world,3731991
516,64,350,9,world,3732142
522,64,381,9,world,3732268
511,68,396,9,world,3732503
498,69,417,9,world,3732879
514,68,395,9,world,3732489
498,78,308,9,world,3731786
518,77,331,9,world,3732013
515,64,354,9,world,3732155
498,76,312,9,world,3731799
511,77,332,9,world,3731985
524,66,383,9,world,3732296
504,73,395,9,world,3732572
498,72,414,9,world,3732861
496,70,435,9,world,3732928
478,63,470,9,world,3733144
478,63,471,9,world,3733147
487,69,452,9,world,3733043
476,64,490,9,world,3733323
489,70,450,9,world,3733026
478,58,488,9,world,3744856
474,53,489,9,world,3745363
475,54,492,9,world,3745261
473,53,490,9,world,3745429
487,44,503,9,world,3746081
483,46,503,9,world,3746001
472,54,488,9,world,3745417
478,48,504,9,world,3745974
494,43,506,9,world,3746400
488,41,503,9,world,3747061
493,42,502,9,world,3747216
493,43,503,9,world,3747223
467,64,490,9,world,3748268
501,54,510,9,world,3748594
470,64,492,9,world,3748282
475,64,485,9,world,3748214
498,61,513,9,world,3748487
497,51,508,9,world,3748682
480,65,498,9,world,3748316
501,55,510,9,world,3748592
501,46,512,9,world,3749189
498,44,507,9,world,3749976
500,45,512,9,world,3749643
499,44,508,9,world,3749971
