block,x,y,z,player,worldName,time
COBBLESTONE,-86,33,15,5,world_nether,8138278
COBBLESTONE,-86,33,17,5,world_nether,8138864
COBBLESTONE,-85,33,10,5,world_nether,8139197
COBBLESTONE,-85,33,-3,5,world_nether,8140543
COBBLESTONE,-86,33,-3,5,world_nether,8140566
COBBLESTONE,-85,33,-3,5,world_nether,8140551
COBBLESTONE,-85,33,-15,5,world_nether,8141695
COBBLESTONE,-86,33,-18,5,world_nether,8141844
COBBLESTONE,-85,34,-24,5,world_nether,8142309
NETHERRACK,-107,44,-19,5,world_nether,8145656
BASALT,-104,43,-19,5,world_nether,8146090
BASALT,-122,45,-19,5,world_nether,8146815
BASALT,-116,45,-20,5,world_nether,8146538
BASALT,-128,45,-19,5,world_nether,8146920
BASALT,-144,45,-35,5,world_nether,9472218
BASALT,-145,45,-37,5,world_nether,9472695
BASALT,-144,45,-53,5,world_nether,9473521
BASALT,-145,36,-60,5,world_nether,9474590
BASALT,-145,39,-58,5,world_nether,9475021
BASALT,-150,36,-56,5,world_nether,9475597
BASALT,-159,35,-57,5,world_nether,9476024
NETHERRACK,-161,35,-145,5,world_nether,9477521
NETHERRACK,-137,59,-194,5,world_nether,9478902
NETHERRACK,-129,63,-216,5,world_nether,9479358
NETHERRACK,-125,76,-244,5,world_nether,9480394
NETHERRACK,-149,73,-272,5,world_nether,9481283
BASALT,-64,41,-41,5,world_nether,9487635
BASALT,-48,43,-41,5,world_nether,9488972
BASALT,-41,44,-42,5,world_nether,9489512
BASALT,-20,44,-42,5,world_nether,9490228
BASALT,-17,44,-49,5,world_nether,9491112
BASALT,15,41,-56,5,world_nether,9492424
BASALT,25,41,-56,5,world_nether,9492643
NETHERRACK,33,37,-65,5,world_nether,9493409
NETHERRACK,33,37,-80,5,world_nether,9493801
NETHERRACK,23,56,-206,5,world_nether,9495260
NETHERRACK,23,57,-222,5,world_nether,9495521
NETHERRACK,57,56,-353,5,world_nether,9498231
NETHERRACK,56,42,-420,5,world_nether,9500100
NETHERRACK,57,49,-457,5,world_nether,9501058
NETHERRACK,65,60,-460,5,world_nether,9501350
NETHERRACK,64,65,-519,5,world_nether,9503039
NETHERRACK,65,54,-528,5,world_nether,9503475
NETHERRACK,-86,34,24,5,world_nether,9512610
NETHERRACK,-96,45,26,5,world_nether,9513137
NETHERRACK,-97,45,28,5,world_nether,9513421
NETHERRACK,-97,45,37,5,world_nether,9514476
NETHERRACK,-97,53,48,5,world_nether,9515226
NETHERRACK,-96,55,60,5,world_nether,9516196
NETHERRACK,-91,53,63,5,world_nether,9516626
NETHERRACK,-76,54,65,5,world_nether,9517180
BASALT,-75,54,69,5,world_nether,9517465
BASALT,-75,47,92,5,world_nether,9518640
BASALT,-75,53,142,5,world_nether,9521606
BASALT,-76,53,154,5,world_nether,9522199
BASALT,-76,57,164,5,world_nether,9522717
BASALT,-77,57,163,5,world_nether,9523320
BASALT,-78,56,157,5,world_nether,9523787
BASALT,-112,35,31,5,world_nether,9728306
BASALT,-114,35,31,5,world_nether,9728508
BASALT,-125,35,30,5,world_nether,9728810
BASALT,-135,35,31,5,world_nether,9729243
BASALT,-160,39,31,5,world_nether,9731810
BASALT,-141,35,31,5,world_nether,9733562
BASALT,-175,42,31,5,world_nether,9734137
BASALT,-177,37,18,5,world_nether,9735601
BASALT,-199,36,17,5,world_nether,9736413
BASALT,-217,44,18,5,world_nether,9737568
BASALT,-226,54,17,5,world_nether,9738289
BASALT,-234,60,23,5,world_nether,9739560
BASALT,-234,67,41,5,world_nether,9740474
BASALT,-194,37,-40,5,world_nether,9748711
BASALT,-194,37,-38,5,world_nether,9748920
BASALT,-206,38,-35,5,world_nether,9750247
BASALT,-208,38,-34,5,world_nether,9750563
BASALT,-237,38,-53,5,world_nether,9752989
NETHERRACK,-266,33,-54,5,world_nether,9753697
NETHERRACK,-299,34,-97,5,world_nether,9757092
NETHERRACK,-242,38,-53,5,world_nether,9758003
BASALT,-213,38,-47,5,world_nether,9758324
NETHERRACK,-298,33,-82,5,world_nether,9763823
NETHERRACK,-299,40,-175,5,world_nether,9767807
NETHERRACK,-299,45,-180,5,world_nether,9768120
NETHERRACK,-299,50,-185,5,world_nether,9769189
NETHERRACK,-299,54,-190,5,world_nether,9769444
NETHERRACK,-299,57,-192,5,world_nether,9769964
NETHERRACK,-299,61,-196,5,world_nether,9770988
NETHERRACK,-299,64,-200,5,world_nether,9771262
NETHERRACK,-299,68,-203,5,world_nether,9771486
NETHERRACK,-298,71,-206,5,world_nether,9771691
NETHERRACK,-299,74,-209,5,world_nether,9771917
NETHERRACK,-298,77,-212,5,world_nether,9772437
NETHERRACK,-299,93,-228,5,world_nether,9775000
NETHERRACK,-296,68,-203,5,world_nether,9779386
NETHERRACK,-294,70,-203,5,world_nether,9779641
NETHERRACK,-291,73,-203,5,world_nether,9779841
NETHERRACK,-288,75,-203,5,world_nether,9780068
NETHERRACK,-286,78,-203,5,world_nether,9780412
NETHERRACK,-284,80,-203,5,world_nether,9780805
NETHERRACK,-281,84,-207,5,world_nether,9781534
NETHERRACK,-282,86,-209,5,world_nether,9781750
NETHERRACK,-282,89,-212,5,world_nether,9781937
NETHERRACK,-299,56,-167,5,world_nether,9783876
NETHERRACK,-300,63,-167,5,world_nether,9784124
NETHERRACK,-300,71,-168,5,world_nether,9784411
NETHERRACK,-300,79,-167,5,world_nether,9784817
NETHERRACK,-147,37,-56,5,world_nether,9792595
NETHERRACK,-241,39,-78,5,world_nether,9807447
LADDER,-305,124,-168,5,world_nether,9811918
PISTON,-305,128,-169,5,world_nether,9816509
NETHERRACK,-306,129,-169,5,world_nether,9817383
TORCH,-298,122,-167,5,world_nether,10779910
TORCH,-307,128,-168,5,world_nether,10813065
OBSIDIAN,-308,129,-173,5,world_nether,10816523
OBSIDIAN,-301,34,-165,5,world_nether,11129035
COBBLESTONE,-302,128,-165,5,world_nether,11241009
TORCH,-308,128,-170,5,world_nether,11242343
TORCH,-320,128,-169,5,world_nether,11243013
TORCH,-291,128,-173,5,world_nether,11243957
COBBLESTONE,-304,128,-179,5,world_nether,11246587
COBBLESTONE,-303,131,-179,5,world_nether,11247038
COBBLESTONE_SLAB,-297,132,-182,5,world_nether,11248128
COBBLESTONE_SLAB,-298,132,-187,5,world_nether,11248491
COBBLESTONE_SLAB,-302,132,-188,5,world_nether,11248836
COBBLESTONE_WALL,-307,132,-187,5,world_nether,11249816
COBBLESTONE_WALL,-301,132,-187,5,world_nether,11250144
COBBLESTONE_WALL,-299,132,-182,5,world_nether,11250383
COBBLESTONE_SLAB,-304,132,-184,5,world_nether,11250713
COBBLESTONE,-304,134,-179,5,world_nether,11251359
COBBLESTONE_SLAB,-308,131,-178,5,world_nether,11251937
COBBLESTONE_SLAB,-299,131,-177,5,world_nether,11252335
COBBLESTONE_WALL,-301,132,-178,5,world_nether,11252759
COBBLESTONE,-304,153,-179,5,world_nether,11253689
COBBLESTONE,-304,173,-179,5,world_nether,11253889
COBBLESTONE,-304,193,-179,5,world_nether,11254090
COBBLESTONE_SLAB,-303,206,-179,5,world_nether,11254322
COBBLESTONE_SLAB,-303,216,-179,5,world_nether,11254422
COBBLESTONE_SLAB,-303,226,-179,5,world_nether,11254526
COBBLESTONE_SLAB,-303,236,-179,5,world_nether,11256498
COBBLESTONE_SLAB,-303,246,-179,5,world_nether,11256598
COBBLESTONE_SLAB,-303,255,-179,5,world_nether,11257668
COBBLESTONE_SLAB,-304,254,-178,5,world_nether,11258454
CRAFTING_TABLE,-301,128,-176,5,world_nether,11267322
LADDER,-304,143,-179,5,world_nether,11268650
LADDER,-304,164,-179,5,world_nether,11268822
LADDER,-304,183,-179,5,world_nether,11268990
LADDER,-304,204,-179,5,world_nether,11269166
LADDER,-304,224,-179,5,world_nether,11269320
LADDER,-304,244,-179,5,world_nether,11273484
COBBLESTONE_SLAB,-303,254,-177,5,world_nether,11274184
OBSIDIAN,-302,254,-165,5,world_nether,11275576
COBBLESTONE_SLAB,-303,252,-172,5,world_nether,11276417
COBBLESTONE_SLAB,-302,252,-176,5,world_nether,11277146
COBBLESTONE_SLAB,-304,251,-177,5,world_nether,11278437
COBBLESTONE_SLAB,-302,251,-171,5,world_nether,11279258
COBBLESTONE_SLAB,-302,251,-168,5,world_nether,11279844
COBBLESTONE_SLAB,-304,251,-174,5,world_nether,11280181
COBBLESTONE_WALL,-299,131,-177,5,world_nether,11284049
COBBLESTONE_SLAB,-305,248,-179,5,world_nether,11301669
COBBLESTONE_SLAB,-304,236,-178,5,world_nether,11303202
NETHERRACK,-170,47,-161,5,world_nether,11345361
COBBLESTONE,-72,33,23,5,world_nether,11408656
COBBLESTONE,-16,44,-17,5,world_nether,11409816
NETHERRACK,-20,51,158,5,world_nether,11599991
COBBLESTONE,-67,57,168,5,world_nether,13349462
BASALT,-72,55,63,5,world_nether,14566491
OBSIDIAN,-80,110,15,5,world_nether,14580106
NETHERRACK,0,110,84,5,world_nether,14600458
NETHERRACK,0,110,168,5,world_nether,14601217
NETHERRACK,0,110,172,5,world_nether,14601428
NETHERRACK,1,110,180,5,world_nether,14601704
NETHERRACK,0,110,187,5,world_nether,14601953
NETHERRACK,0,110,190,5,world_nether,14602156
NETHERRACK,-9,96,201,5,world_nether,14602920
NETHERRACK,-24,87,199,5,world_nether,14603773
NETHERRACK,-15,62,200,5,world_nether,14604617
NETHERRACK,4,110,181,5,world_nether,14609128
OBSIDIAN,42,110,180,5,world_nether,14610171
NETHERRACK,-1,110,80,5,world_nether,14612489
NETHERRACK,1,110,80,5,world_nether,14613016
NETHERRACK,0,110,-146,5,world_nether,14624040
NETHERRACK,0,110,-188,5,world_nether,14624455
NETHERRACK,0,109,-571,5,world_nether,14626400
NETHERRACK,0,110,-589,5,world_nether,14626827
NETHERRACK,0,110,-597,5,world_nether,14627005
NETHERRACK,0,110,-601,5,world_nether,14627267
NETHERRACK,0,89,-651,5,world_nether,14631663
NETHERRACK,0,109,-651,5,world_nether,14632079
NETHERRACK,1,109,-687,5,world_nether,14632760
NETHERRACK,0,110,-694,5,world_nether,14632953
NETHERRACK,0,110,-690,5,world_nether,14633112
NETHERRACK,91,110,0,5,world_nether,14641778
NETHERRACK,135,92,-12,5,world_nether,14642674
NETHERRACK,135,93,-17,5,world_nether,14642977
SOUL_SOIL,-1,109,41,5,world_nether,14651133
SOUL_SOIL,-1,109,21,5,world_nether,14651225
SOUL_SOIL,-1,110,2,5,world_nether,14651330
SOUL_SOIL,-1,109,80,5,world_nether,14652022
SOUL_SOIL,-1,109,60,5,world_nether,14652114
SOUL_SOIL,-1,109,121,5,world_nether,14652551
SOUL_SOIL,-1,109,101,5,world_nether,14652644
BASALT,0,110,165,5,world_nether,14653282
BASALT,-1,109,167,5,world_nether,14653614
SOUL_SOIL,-1,109,146,5,world_nether,14653876
SOUL_SOIL,-1,109,167,5,world_nether,14653971
NETHERRACK,-1,110,174,5,world_nether,14654087
BASALT,1,109,166,5,world_nether,14654882
BASALT,1,109,160,5,world_nether,14655424
SOUL_SOIL,1,109,158,5,world_nether,14655617
SOUL_SOIL,1,109,177,5,world_nether,14655705
SOUL_SOIL,11,109,180,5,world_nether,14656157
SOUL_SOIL,28,109,180,5,world_nether,14656357
NETHERRACK,-127,78,1,5,world_nether,14666464
NETHERRACK,-127,98,1,5,world_nether,14666664
BASALT,-199,110,0,5,world_nether,14668063
BASALT,-228,110,0,5,world_nether,14668793
BASALT,-271,110,0,5,world_nether,14669793
BASALT,-388,110,0,5,world_nether,14671938
BASALT,-408,110,0,5,world_nether,14672553
NETHERRACK,-460,110,0,5,world_nether,14673205
BASALT,-486,110,0,5,world_nether,14673720
BASALT,-516,110,0,5,world_nether,14674055
NETHERRACK,-489,64,153,5,world_nether,14677931
NETHERRACK,-469,64,153,5,world_nether,14678142
NETHERRACK,-446,64,153,5,world_nether,14678402
NETHERRACK,-427,64,153,5,world_nether,14678647
BASALT,-277,110,0,5,world_nether,14706875
BASALT,-201,109,-1,5,world_nether,14708243
BASALT,1,109,82,5,world_nether,14715365
BASALT,86,109,1,5,world_nether,14724603
BASALT,83,109,1,5,world_nether,14724925
SOUL_SOIL,139,85,45,5,world_nether,14731505
BASALT,85,109,-1,5,world_nether,14734324
SOUL_SOIL,1,109,14,5,world_nether,14735506
SOUL_SOIL,1,109,34,5,world_nether,14735597
SOUL_SOIL,1,109,53,5,world_nether,14735687
SOUL_SOIL,1,109,74,5,world_nether,14735790
SOUL_SOIL,1,109,94,5,world_nether,14735883
SOUL_SOIL,1,109,114,5,world_nether,14735978
SOUL_SOIL,1,109,134,5,world_nether,14736077
SOUL_SOIL,1,109,153,5,world_nether,14736168
SOUL_SOIL,-65,109,1,5,world_nether,14737780
SOUL_SOIL,-45,109,1,5,world_nether,14737880
SOUL_SOIL,-25,109,1,5,world_nether,14737972
SOUL_SOIL,-5,109,1,5,world_nether,14738065
SOUL_SOIL,-66,109,-1,5,world_nether,14738793
SOUL_SOIL,-47,109,-1,5,world_nether,14738923
SOUL_SOIL,-28,109,-1,5,world_nether,14739014
SOUL_SOIL,-8,109,-1,5,world_nether,14739107
BASALT,-191,110,1,5,world_nether,14745068
BASALT,-210,110,0,5,world_nether,14745576
BASALT,-234,110,0,5,world_nether,14746441
BASALT,-279,110,1,5,world_nether,14747570
BASALT,-219,109,1,5,world_nether,14788834
NETHERRACK,-127,95,0,5,world_nether,14801010
BASALT,-110,109,-1,5,world_nether,14801823
BASALT,-103,109,-1,5,world_nether,14802224
BASALT,-232,109,-1,5,world_nether,14807582
BASALT,-268,109,-1,5,world_nether,14808262
BASALT,-278,109,-1,5,world_nether,14808577
NETHER_BRICKS,-19,57,174,5,world_nether,18102119
NETHER_BRICKS,-49,57,176,5,world_nether,18103887
NETHER_BRICKS,-31,57,177,5,world_nether,18104252
NETHER_BRICKS,-33,57,171,5,world_nether,18104566
NETHER_BRICKS,-27,57,174,5,world_nether,18104891
NETHER_BRICKS,-40,57,171,5,world_nether,18105310
NETHER_BRICKS,-27,57,167,5,world_nether,18105550
NETHER_BRICKS,-27,57,164,5,world_nether,18106237
NETHER_BRICKS,-60,57,165,5,world_nether,18107218
NETHER_BRICKS,-59,57,162,5,world_nether,18107781
NETHER_BRICKS,-60,57,157,5,world_nether,18107891
NETHER_BRICKS,-54,57,162,5,world_nether,18108153
