block,x,y,z,player,worldName,time
COBBLESTONE,2,43,-100,10,world_nether,17790275
COBBLESTONE,133,58,-114,10,world_nether,17791281
COBBLESTONE,204,47,-120,10,world_nether,17797043
COBBLESTONE,234,33,-126,10,world_nether,17799041
NETHERRACK,263,40,-60,10,world_nether,17801250
NETHERRACK,227,36,-5,10,world_nether,17802045
BLACKSTONE,173,59,7,10,world_nether,17804154
OAK_PLANKS,178,63,-30,10,world_nether,17805021
OAK_PLANKS,184,81,7,10,world_nether,17806332
OAK_PLANKS,173,74,23,10,world_nether,17808199
CRAFTING_TABLE,335,62,39,10,world_nether,17811297
NETHERRACK,365,61,-5,10,world_nether,17816171
BLACKSTONE,375,71,-57,10,world_nether,17827012
BLACKSTONE,254,45,-164,10,world_nether,17846605
BLACKSTONE,381,51,-212,10,world_nether,17847939
