x,y,z,player,worldName,time
101,49,-1,6,world_the_end,17847959
90,56,1,6,world_the_end,17848030
80,59,6,6,world_the_end,17848078
88,59,6,6,world_the_end,17848157
84,59,10,6,world_the_end,17848235
83,59,7,6,world_the_end,17848319
78,58,-5,6,world_the_end,17848382
75,58,-11,6,world_the_end,17848445
83,59,-1,6,world_the_end,17848515
79,60,10,6,world_the_end,17848567
75,60,10,6,world_the_end,17848662
72,59,2,6,world_the_end,17848718
64,59,1,6,world_the_end,17848772
60,61,13,6,world_the_end,17848828
62,61,4,6,world_the_end,17848888
66,59,-8,6,world_the_end,17848930
56,61,-17,6,world_the_end,17848982
51,62,-14,6,world_the_end,17849071
48,62,-15,6,world_the_end,17849178
59,62,-7,6,world_the_end,17849237
65,59,-10,6,world_the_end,17849348
60,61,-7,6,world_the_end,17849484
56,63,7,6,world_the_end,17849533
50,64,18,6,world_the_end,17849570
45,63,34,6,world_the_end,17849620
41,62,45,6,world_the_end,17849655
35,62,61,6,world_the_end,17849704
30,62,76,6,world_the_end,17849759
29,72,85,6,world_the_end,17849847
30,74,90,6,world_the_end,17850159
310,66,958,6,world_the_end,17850363
314,59,965,6,world_the_end,17850405
328,60,964,6,world_the_end,17850448
343,61,964,6,world_the_end,17850493
360,64,968,6,world_the_end,17850544
368,64,976,6,world_the_end,17850578
376,62,985,6,world_the_end,17850637
381,63,998,6,world_the_end,17850683
389,62,1007,6,world_the_end,17850721
402,62,1012,6,world_the_end,17850764
414,59,1015,6,world_the_end,17850801
426,58,1018,6,world_the_end,17850839
439,58,1019,6,world_the_end,17850879
467,60,1062,6,world_the_end,17851000
479,58,1061,6,world_the_end,17851049
494,59,1062,6,world_the_end,17851129
509,61,1064,6,world_the_end,17851177
523,64,1067,6,world_the_end,17851271
536,64,1073,6,world_the_end,17851309
545,62,1082,6,world_the_end,17851349
553,61,1091,6,world_the_end,17851392
563,58,1099,6,world_the_end,17851429
574,58,1104,6,world_the_end,17851472
582,58,1113,6,world_the_end,17851508
588,58,1124,6,world_the_end,17851576
597,57,1129,6,world_the_end,17851621
611,57,1124,6,world_the_end,17851829
623,57,1116,6,world_the_end,17852065
636,57,1109,6,world_the_end,17852286
674,64,1064,6,world_the_end,17852430
688,65,1061,6,world_the_end,17852476
702,63,1062,6,world_the_end,17852522
701,58,1052,6,world_the_end,17852568
692,52,1047,6,world_the_end,17852628
704,46,1045,6,world_the_end,17852688
709,52,1035,6,world_the_end,17852751
715,59,1033,6,world_the_end,17852820
733,63,1035,6,world_the_end,17852877
748,63,1037,6,world_the_end,17852925
761,62,1041,6,world_the_end,17852982
766,61,1051,6,world_the_end,17853016
771,61,1062,6,world_the_end,17853049
774,61,1077,6,world_the_end,17853103
782,62,1089,6,world_the_end,17853152
788,62,1100,6,world_the_end,17853191
799,58,1105,6,world_the_end,17853229
814,58,1105,6,world_the_end,17853273
820,58,1105,6,world_the_end,17853329
811,58,1097,6,world_the_end,17853368
806,60,1085,6,world_the_end,17853407
803,58,1073,6,world_the_end,17853448
801,57,1059,6,world_the_end,17853493
804,58,1048,6,world_the_end,17853527
813,58,1039,6,world_the_end,17853565
821,59,1028,6,world_the_end,17853604
831,59,1019,6,world_the_end,17853648
835,60,1007,6,world_the_end,17853688
842,59,997,6,world_the_end,17853728
843,57,983,6,world_the_end,17853768
840,57,968,6,world_the_end,17853816
845,57,955,6,world_the_end,17853859
853,57,943,6,world_the_end,17854042
