x,y,z,player,worldName,time
105,49,0,4,world_the_end,16420086
106,27,0,4,world_the_end,16420113
112,0,0,4,world_the_end,16420156
132,0,0,4,world_the_end,16420229
152,0,0,4,world_the_end,16420301
172,0,0,4,world_the_end,16420373
192,0,0,4,world_the_end,16420446
212,0,0,4,world_the_end,16420517
232,0,0,4,world_the_end,16420592
252,0,0,4,world_the_end,16420664
259,1,1,4,world_the_end,16421929
241,0,0,4,world_the_end,16422426
223,0,0,4,world_the_end,16422494
207,0,0,4,world_the_end,16422553
191,0,0,4,world_the_end,16422602
171,0,0,4,world_the_end,16422683
151,0,0,4,world_the_end,16422772
131,0,0,4,world_the_end,16422857
111,0,0,4,world_the_end,16422932
104,9,0,4,world_the_end,16423021
104,29,0,4,world_the_end,16423055
104,49,0,4,world_the_end,16423088
92,54,1,4,world_the_end,16423138
79,60,1,4,world_the_end,16423180
68,59,6,4,world_the_end,16423218
55,63,13,4,world_the_end,16423265
41,63,14,4,world_the_end,16423311
28,64,10,4,world_the_end,16423355
14,65,8,4,world_the_end,16423398
2,64,2,4,world_the_end,16423441
90,56,1,4,world_the_end,16670958
76,59,1,4,world_the_end,16671003
61,61,2,4,world_the_end,16671048
48,63,5,4,world_the_end,16671091
34,63,4,4,world_the_end,16671131
22,64,2,4,world_the_end,16671169
8,63,0,4,world_the_end,16671211
7,63,1,4,world_the_end,16671547
11,63,4,4,world_the_end,16671627
11,63,16,4,world_the_end,16671666
16,63,23,4,world_the_end,16671738
16,63,20,4,world_the_end,16671818
12,64,17,4,world_the_end,16671875
0,63,10,4,world_the_end,16671920
99,49,1,4,world_the_end,16712971
88,57,1,4,world_the_end,16713029
73,59,1,4,world_the_end,16713075
60,61,4,4,world_the_end,16713114
51,63,7,4,world_the_end,16713163
37,64,7,4,world_the_end,16713205
23,63,7,4,world_the_end,16713245
11,64,4,4,world_the_end,16713284
102,49,0,4,world_the_end,16770753
106,34,0,4,world_the_end,16770786
107,0,0,4,world_the_end,16770813
127,0,0,4,world_the_end,16770885
147,0,0,4,world_the_end,16770957
167,0,0,4,world_the_end,16771028
187,0,0,4,world_the_end,16771099
207,0,0,4,world_the_end,16771171
227,0,0,4,world_the_end,16771243
247,0,0,4,world_the_end,16771314
261,1,1,4,world_the_end,16772160
262,1,-2,4,world_the_end,16774480
260,1,0,4,world_the_end,16775990
261,1,-2,4,world_the_end,16778766
261,1,-1,4,world_the_end,16781481
262,1,-2,4,world_the_end,16783578
262,1,-1,4,world_the_end,16786232
261,1,-2,4,world_the_end,16787289
257,1,0,4,world_the_end,16787375
246,0,0,4,world_the_end,16787483
232,0,0,4,world_the_end,16787525
218,0,0,4,world_the_end,16787566
