x,y,z,player,worldName,time
105,49,1,5,world_the_end,16444686
106,34,0,5,world_the_end,16444733
113,0,0,5,world_the_end,16444802
132,0,0,5,world_the_end,16444875
141,1,0,5,world_the_end,16444902
160,1,0,5,world_the_end,16444955
169,0,0,5,world_the_end,16444981
179,0,0,5,world_the_end,16445007
198,1,0,5,world_the_end,16445062
207,0,0,5,world_the_end,16445088
217,1,0,5,world_the_end,16445117
226,0,0,5,world_the_end,16445147
236,0,0,5,world_the_end,16445176
251,0,0,5,world_the_end,16445224
261,1,3,5,world_the_end,16445306
261,1,2,5,world_the_end,16445568
259,1,0,5,world_the_end,16447261
260,1,-2,5,world_the_end,16447771
261,1,2,5,world_the_end,16448137
263,1,3,5,world_the_end,16448254
259,1,0,5,world_the_end,16448543
259,1,2,5,world_the_end,16450850
257,1,0,5,world_the_end,16450920
260,1,-2,5,world_the_end,16450996
256,0,0,5,world_the_end,16451064
247,1,0,5,world_the_end,16451110
237,1,0,5,world_the_end,16451142
227,1,0,5,world_the_end,16451178
218,0,0,5,world_the_end,16451206
209,0,0,5,world_the_end,16451230
200,1,0,5,world_the_end,16451258
191,0,0,5,world_the_end,16451290
181,1,0,5,world_the_end,16451318
172,1,0,5,world_the_end,16451344
162,1,0,5,world_the_end,16451370
153,0,0,5,world_the_end,16451397
134,1,0,5,world_the_end,16451450
104,16,0,5,world_the_end,16451681
104,26,0,5,world_the_end,16451699
104,47,0,5,world_the_end,16451734
89,56,0,5,world_the_end,16451809
85,59,2,5,world_the_end,16451870
75,59,2,5,world_the_end,16451902
66,59,4,5,world_the_end,16451928
50,63,9,5,world_the_end,16451979
32,64,7,5,world_the_end,16452031
13,64,3,5,world_the_end,16452083
