x,y,z,player,worldName,time
100,45,0,7,world_the_end,18040567
102,29,1,7,world_the_end,18040609
102,8,0,7,world_the_end,18040640
109,1,1,7,world_the_end,18040726
122,0,0,7,world_the_end,18040766
137,1,0,7,world_the_end,18040808
152,0,0,7,world_the_end,18040850
168,1,0,7,world_the_end,18040895
183,1,0,7,world_the_end,18040937
198,0,0,7,world_the_end,18040980
214,0,0,7,world_the_end,18041028
228,0,0,7,world_the_end,18041070
242,1,0,7,world_the_end,18041112
256,1,0,7,world_the_end,18041153
263,1,-1,7,world_the_end,18043148
263,1,1,7,world_the_end,18043365
261,1,-1,7,world_the_end,18044852
261,1,-1,7,world_the_end,18046824
257,1,0,7,world_the_end,18047804
242,0,0,7,world_the_end,18047887
228,0,0,7,world_the_end,18047931
215,1,0,7,world_the_end,18047973
200,1,0,7,world_the_end,18048018
184,0,0,7,world_the_end,18048063
169,1,0,7,world_the_end,18048105
154,0,0,7,world_the_end,18048147
139,1,0,7,world_the_end,18048190
123,1,0,7,world_the_end,18048427
107,0,0,7,world_the_end,18048556
104,17,0,7,world_the_end,18048617
104,37,0,7,world_the_end,18048653
98,49,1,7,world_the_end,18048702
86,59,0,7,world_the_end,18048745
70,60,2,7,world_the_end,18048795
56,62,3,7,world_the_end,18048843
43,64,5,7,world_the_end,18048882
27,63,5,7,world_the_end,18048928
13,64,1,7,world_the_end,18048971
99,46,-4,7,world_the_end,18061260
102,38,1,7,world_the_end,18061323
102,11,1,7,world_the_end,18061343
105,0,2,7,world_the_end,18061387
110,1,1,7,world_the_end,18061463
146,0,0,7,world_the_end,18061571
156,0,0,7,world_the_end,18061598
161,1,0,7,world_the_end,18061612
231,3,0,7,world_the_end,18061734
212,0,0,7,world_the_end,18061881
219,0,0,7,world_the_end,18061901
226,0,0,7,world_the_end,18061920
241,0,0,7,world_the_end,18062005
249,1,0,7,world_the_end,18062024
258,1,0,7,world_the_end,18062048
261,1,1,7,world_the_end,18062379
250,0,0,7,world_the_end,18062455
238,1,0,7,world_the_end,18062498
226,0,0,7,world_the_end,18062544
214,1,0,7,world_the_end,18062578
198,1,0,7,world_the_end,18062625
182,0,0,7,world_the_end,18062675
132,0,0,7,world_the_end,18062743
104,4,0,7,world_the_end,18062813
104,24,0,7,world_the_end,18062850
104,44,0,7,world_the_end,18062886
93,53,0,7,world_the_end,18062938
80,59,1,7,world_the_end,18062981
26,64,7,7,world_the_end,18063042
15,64,0,7,world_the_end,18063090
