x,y,z,player,worldName,time
-82,66,-2,29,world,15640618
-83,66,-2,29,world,15640754
-90,66,-2,29,world,15640887
-107,66,0,29,world,15641198
-114,65,4,29,world,15641223
-125,65,12,29,world,15641259
-135,63,9,29,world,15641292
-155,65,-9,29,world,15641392
-178,60,-19,29,world,15641532
-190,62,-15,29,world,15641602
-194,62,-10,29,world,15641636
-207,63,2,29,world,15641748
-216,64,3,29,world,15641778
-227,64,9,29,world,15641836
-226,64,15,29,world,15641870
-235,71,35,29,world,15642189
-238,70,38,29,world,15642456
-234,71,51,29,world,15642531
-239,70,57,29,world,15642585
-241,73,64,29,world,15642696
-255,66,61,29,world,15642961
-253,60,64,29,world,15643040
-247,53,67,29,world,15643233
-244,55,53,29,world,15643393
-249,51,46,29,world,15643436
-252,45,35,29,world,15643947
-251,45,35,29,world,15644063
-247,52,49,29,world,15644214
-243,55,53,29,world,15644316
-234,58,53,29,world,15644401
-227,65,53,29,world,15644498
-219,66,46,29,world,15644557
-224,69,36,29,world,15644611
-232,68,27,29,world,15644655
-241,67,17,29,world,15644697
-253,67,6,29,world,15644755
-264,64,10,29,world,15644805
-275,61,11,29,world,15644943
-292,64,15,29,world,15645092
-307,63,25,29,world,15645256
-316,73,30,29,world,15645401
-316,93,33,29,world,15645572
-313,93,38,29,world,15645704
-318,93,39,29,world,15646329
-312,94,38,29,world,15646892
-310,85,29,29,world,15647375
-83,66,0,29,world,15647513
-94,66,-6,29,world,15647559
-108,65,-1,29,world,15647607
-119,65,2,29,world,15647640
-131,63,5,29,world,15647674
-140,64,3,29,world,15647702
-148,63,1,29,world,15647726
-160,65,1,29,world,15647806
-173,64,1,29,world,15647844
-186,64,2,29,world,15647880
-198,64,2,29,world,15647914
-201,60,4,29,world,15647960
-204,60,8,29,world,15647994
-237,67,22,29,world,15648148
-248,67,18,29,world,15648190
-252,68,17,29,world,15648221
-263,67,19,29,world,15648265
-269,68,22,29,world,15648305
-296,65,15,29,world,15648531
-303,62,14,29,world,15648593
-310,62,19,29,world,15648647
-316,64,29,29,world,15648996
-315,62,26,29,world,15649182
-319,65,29,29,world,15649290
-326,64,35,29,world,15649348
-331,64,42,29,world,15649405
-335,64,50,29,world,15649513
-335,62,54,29,world,15649795
-335,64,53,29,world,15649943
-327,65,39,29,world,15650056
-324,63,31,29,world,15650099
-317,63,26,29,world,15650152
-312,63,21,29,world,15650212
-306,64,25,29,world,15650290
-299,65,24,29,world,15650336
-292,66,23,29,world,15650375
-268,63,30,29,world,15650573
-261,64,39,29,world,15650624
-253,68,38,29,world,15650673
-247,69,47,29,world,15650741
-243,70,49,29,world,15651157
-244,71,54,29,world,15651413
-244,70,48,29,world,15651748
-236,71,51,29,world,15652534
-236,69,56,29,world,15652714
-236,71,54,29,world,15652812
-241,70,48,29,world,15653062
-258,64,40,29,world,15653174
-269,59,38,29,world,15653233
-288,64,35,29,world,15653349
-300,66,36,29,world,15653415
-306,65,36,29,world,15653557
-311,92,34,29,world,15653886
-314,93,34,29,world,15654228
-319,94,34,29,world,15654340
-314,93,37,29,world,15655769
-315,93,36,29,world,15655965
-315,93,37,29,world,15656036
-315,93,36,29,world,15656186
-312,96,40,29,world,15656927
-305,96,46,29,world,15657877
-301,96,50,29,world,15658287
-301,97,53,29,world,15658405
-296,97,52,29,world,15658677
-302,97,53,29,world,15659048
-307,96,46,29,world,15659214
-317,95,39,29,world,15659404
-317,93,36,29,world,15659443
-316,93,34,29,world,15659981
-314,82,27,29,world,15660018
-311,63,26,29,world,15660073
-311,62,24,29,world,15660132
-321,64,27,29,world,15660201
-325,65,29,29,world,15660791
-319,63,27,29,world,15661317
-315,74,30,29,world,15661459
-315,92,31,29,world,15661607
-315,93,37,29,world,15662003
-312,96,35,29,world,15662267
-318,96,39,29,world,15662549
-312,97,34,29,world,15662893
-313,97,40,29,world,15663082
-317,93,34,29,world,15663228
-314,95,39,29,world,15664041
-304,96,48,29,world,15664112
-297,97,56,29,world,15664198
-305,96,47,29,world,15664497
-312,97,35,29,world,15664586
-315,94,31,29,world,15664831
-312,74,27,29,world,15664855
-86,66,-1,29,world,15665190
-101,67,-5,29,world,15665247
-103,65,1,29,world,15665288
-89,67,0,29,world,15665332
-83,66,0,29,world,15665389
-93,66,-8,29,world,15665430
-105,66,-10,29,world,15665453
-115,65,-3,29,world,15665507
-127,64,3,29,world,15665549
-140,64,8,29,world,15665587
-154,63,5,29,world,15665628
-162,63,3,29,world,15665683
-173,64,4,29,world,15665763
-185,63,3,29,world,15665805
-201,63,1,29,world,15665864
-219,64,3,29,world,15665928
-236,64,2,29,world,15665986
-251,66,6,29,world,15666044
-274,61,10,29,world,15666187
-285,62,13,29,world,15666243
-288,62,15,29,world,15666269
-292,63,15,29,world,15666300
-296,64,15,29,world,15666340
-301,63,19,29,world,15666375
-315,75,30,29,world,15667500
-316,93,38,29,world,15668280
-315,94,37,29,world,15668730
-316,93,36,29,world,15669192
-314,84,28,29,world,15669267
-312,63,28,29,world,15669338
-315,66,30,29,world,15669484
-314,62,26,29,world,15669594
-96,66,2,29,world,15669739
-110,64,8,29,world,15669792
-124,64,12,29,world,15669840
-138,63,16,29,world,15669883
-151,63,20,29,world,15669923
-164,64,26,29,world,15669966
-175,62,20,29,world,15670024
-183,63,12,29,world,15670118
-192,63,2,29,world,15670175
-210,63,2,29,world,15670239
-229,63,2,29,world,15670306
-246,65,2,29,world,15670363
-258,66,4,29,world,15670432
-270,64,14,29,world,15670499
-284,61,14,29,world,15670597
-294,64,10,29,world,15670679
-304,63,12,29,world,15670759
-312,62,21,29,world,15670829
-315,62,26,29,world,15670981
-311,62,20,29,world,15671286
-317,63,27,29,world,15671409
-316,69,30,29,world,15671540
-316,89,30,29,world,15671710
-315,93,39,29,world,15672612
-311,96,41,29,world,15672791
-305,96,46,29,world,15673238
-308,96,45,29,world,15673509
-308,96,45,29,world,15673740
-316,93,34,29,world,15673795
-315,79,29,29,world,15673847
-83,66,-1,29,world,15673954
-92,66,-9,29,world,15673991
-105,64,-8,29,world,15674030
-116,64,0,29,world,15674068
-125,65,9,29,world,15674105
-137,63,14,29,world,15674142
-150,63,11,29,world,15674185
-161,63,3,29,world,15674255
-175,64,2,29,world,15674300
-189,63,3,29,world,15674340
-203,63,1,29,world,15674390
-219,63,2,29,world,15674449
-236,64,2,29,world,15674509
-251,67,6,29,world,15674570
-263,64,10,29,world,15674627
-278,64,17,29,world,15674684
-287,63,17,29,world,15674744
-299,63,18,29,world,15674830
-306,63,24,29,world,15674911
-316,65,31,29,world,15674994
-321,65,28,29,world,15675270
-330,64,38,29,world,15675332
-344,65,39,29,world,15675400
-353,64,28,29,world,15675494
-361,67,17,29,world,15675570
-370,69,9,29,world,15675756
-374,69,3,29,world,15675852
-384,74,5,29,world,15675935
-395,74,8,29,world,15676001
-390,77,16,29,world,15676070
-378,76,20,29,world,15676137
-374,75,27,29,world,15676203
-366,75,31,29,world,15676365
-356,70,38,29,world,15676436
-345,67,44,29,world,15676534
-335,64,50,29,world,15676785
-335,63,53,29,world,15677082
-335,56,60,29,world,15679437
-335,55,61,29,world,15680342
-339,55,68,29,world,15682675
-337,55,70,29,world,15683382
