x,y,z,player,worldName,time
-76,67,4,6,world,634419
-75,67,3,6,world,642158
-52,65,-23,6,world,642328
-84,67,1,6,world,642111
-3,63,-51,6,world,642537
21,65,-56,6,world,642627
42,66,-52,6,world,642719
-17,64,-45,6,world,642482
61,66,-50,6,world,642786
-66,67,4,6,world,642190
-48,65,-25,6,world,642342
-56,64,-15,6,world,642296
-37,65,-33,6,world,642396
46,66,-52,6,world,642735
68,63,-46,6,world,642830
53,67,-52,6,world,642757
73,65,-36,6,world,642913
83,64,-27,6,world,643005
103,65,-18,6,world,643109
125,64,-18,6,world,643613
134,64,-39,6,world,643859
132,66,-35,6,world,643838
159,64,-7,6,world,644021
89,64,-23,6,world,643037
76,64,-33,6,world,642942
112,68,-17,6,world,643155
152,64,-17,6,world,643974
131,64,-25,6,world,643688
163,65,-3,6,world,644040
176,64,-3,6,world,644096
223,64,-17,6,world,644578
241,63,-17,6,world,644757
262,64,-29,6,world,644882
254,64,-23,6,world,644829
180,60,-5,6,world,644127
199,62,-14,6,world,644337
209,64,-17,6,world,644501
174,64,-2,6,world,644067
207,64,-17,6,world,644494
253,64,-23,6,world,644825
271,61,-26,6,world,644955
259,65,-28,6,world,644866
279,61,-25,6,world,645039
329,64,6,6,world,645577
346,61,27,6,world,645836
305,61,-7,6,world,645382
329,64,5,6,world,645571
341,62,20,6,world,645752
352,65,37,6,world,645943
370,71,60,6,world,646130
386,73,54,6,world,646269
414,82,50,6,world,646449
327,67,1,6,world,645546
344,62,24,6,world,645797
391,73,53,6,world,646284
413,81,48,6,world,646426
372,71,66,6,world,646161
398,72,46,6,world,646313
332,62,9,6,world,645605
347,62,28,6,world,645857
363,64,47,6,world,646020
380,72,63,6,world,646207
404,74,48,6,world,646349
449,83,58,6,world,646591
424,81,53,6,world,646501
427,81,53,6,world,646508
-87,67,3,6,world,700590
-19,64,-48,6,world,700962
-90,67,3,6,world,700631
-43,65,-28,6,world,700843
-6,64,-55,6,world,701017
-69,67,-1,6,world,700695
-47,65,-25,6,world,700825
2,64,-59,6,world,701054
-80,68,1,6,world,700662
-32,65,-37,6,world,700898
7,64,-58,6,world,701072
10,65,-32,6,world,701765
5,64,-34,6,world,701797
19,65,-37,6,world,701691
-11,64,-17,6,world,702570
-7,63,-27,6,world,702393
-43,63,-11,6,world,702856
-62,67,20,6,world,703517
-34,62,-7,6,world,703789
-54,63,-3,6,world,703096
-68,67,21,6,world,703492
-21,63,-17,6,world,702773
-60,67,12,6,world,703226
-56,67,20,6,world,703538
-34,64,-18,6,world,702822
-59,66,9,6,world,703214
-66,67,19,6,world,703502
-33,63,-8,6,world,703794
-2,64,-33,6,world,704351
-23,63,-16,6,world,703864
46,68,-45,6,world,704569
6,64,-35,6,world,704382
-22,63,-17,6,world,703869
25,66,-42,6,world,704465
53,67,-48,6,world,705941
67,65,-47,6,world,706024
70,65,-40,6,world,706170
114,66,-19,6,world,707009
108,68,-18,6,world,706602
77,64,-32,6,world,706417
125,64,-20,6,world,707067
94,64,-19,6,world,706518
154,64,-12,6,world,707465
170,62,1,6,world,708418
172,61,1,6,world,708026
163,65,-6,6,world,707507
170,62,0,6,world,708082
165,66,-4,6,world,707513
170,61,1,6,world,708424
241,62,27,6,world,708758
302,62,72,6,world,708948
345,66,87,6,world,709317
223,62,19,6,world,708708
285,62,57,6,world,708891
324,62,90,6,world,709023
344,64,90,6,world,709288
187,62,7,6,world,708594
230,62,22,6,world,708729
280,62,53,6,world,708876
344,63,91,6,world,709277
262,62,36,6,world,708813
335,62,91,6,world,709049
374,72,88,6,world,709608
374,72,86,6,world,709589
364,71,90,6,world,710178
365,71,90,6,world,710119
366,71,90,6,world,710286
365,71,90,6,world,710320
-97,67,7,6,world,753291
-83,67,2,6,world,753215
-129,64,17,6,world,753412
-132,63,17,6,world,753422
-170,62,38,6,world,753575
-239,70,47,6,world,754512
-173,62,38,6,world,753605
-225,71,40,6,world,754450
-142,64,21,6,world,753460
-180,64,40,6,world,753681
-233,73,42,6,world,754482
-141,64,21,6,world,753459
-192,66,39,6,world,754241
-245,70,52,6,world,754546
-276,66,48,6,world,754775
-320,65,47,6,world,754994
-355,66,38,6,world,755266
-272,64,48,6,world,754752
-323,64,43,6,world,755020
-367,74,41,6,world,755400
-406,80,45,6,world,755685
-269,63,47,6,world,754731
-331,64,42,6,world,755068
-362,70,40,6,world,755358
-267,62,46,6,world,754706
-317,66,47,6,world,754985
-362,69,41,6,world,755344
-388,83,47,6,world,755555
-425,75,45,6,world,755819
-439,72,43,6,world,755907
-432,72,44,6,world,755869
-446,72,42,6,world,756773
-447,72,41,6,world,758031
-421,73,45,6,world,758163
-381,78,27,6,world,758465
-372,73,15,6,world,758575
-357,69,10,6,world,759198
-386,81,29,6,world,758436
-369,71,11,6,world,758737
-346,73,9,6,world,759273
-385,80,29,6,world,758442
-338,71,7,6,world,759313
-382,78,27,6,world,758460
-360,68,10,6,world,758833
-325,70,3,6,world,760228
-326,70,3,6,world,760227
-337,70,7,6,world,759681
-321,68,-8,6,world,762180
-324,69,-9,6,world,762356
-313,68,-1,6,world,762890
-315,68,-2,6,world,762928
-313,66,-2,6,world,763325
-298,65,13,6,world,763469
-303,62,10,6,world,763767
-302,64,13,6,world,764071
-296,64,15,6,world,763622
-301,63,10,6,world,763855
-319,67,-8,6,world,763278
-302,62,9,6,world,763839
-304,63,12,6,world,764092
-315,70,11,6,world,764213
-302,64,11,6,world,763753
-306,63,11,6,world,764105
-328,72,-45,6,world,764670
-322,75,-50,6,world,764978
-315,75,-77,6,world,765180
-312,76,-68,6,world,765128
-325,66,-25,6,world,764515
-316,76,-73,6,world,765156
-324,69,-10,6,world,764370
-325,64,-26,6,world,764521
-316,72,-92,6,world,765648
-322,72,-134,6,world,766011
-326,74,-115,6,world,765862
-316,72,-91,6,world,765644
-326,74,-116,6,world,765863
