x,y,z,player,worldName,time
-84,66,-1,36,world,21470297
-88,66,-12,36,world,21470503
-81,66,-8,36,world,21470590
-83,66,-13,36,world,21477336
-91,66,-8,36,world,21477384
-76,66,-1,36,world,21486093
-82,66,3,36,world,21486128
-74,66,-3,36,world,21486416
-74,66,-5,36,world,21489255
-83,66,-1,36,world,21489496
-72,66,11,36,world,21490364
-64,66,20,36,world,21490544
-66,66,4,36,world,21490620
-76,66,20,36,world,21491080
-62,66,-6,36,world,21491264
-69,66,-13,36,world,21491318
-86,66,-14,36,world,21491644
-94,66,4,36,world,21491793
-66,66,19,36,world,21492797
-68,66,6,36,world,21493412
-87,66,1,36,world,21493515
-117,64,2,36,world,21493661
-126,63,1,36,world,21493722
-140,63,-3,36,world,21493813
-152,64,-8,36,world,21493902
-172,66,-8,36,world,21494098
-80,66,2,36,world,21494859
-72,66,6,36,world,21495138
-72,66,5,36,world,21495209
-74,66,5,36,world,21495443
-79,66,4,36,world,21495915
-83,66,1,36,world,21495947
-88,66,-1,36,world,21495979
-106,64,1,36,world,21496115
-136,63,0,36,world,21496257
-139,64,-8,36,world,21496301
-142,63,-12,36,world,21496327
-151,63,-24,36,world,21496634
-152,63,-33,36,world,21496678
-153,63,-51,36,world,21496765
-167,63,-65,36,world,21496917
-174,63,-70,36,world,21497007
-179,66,-75,36,world,21497074
-81,66,-2,36,world,21497660
-80,66,8,36,world,21497727
-80,66,15,36,world,21497752
-79,68,42,36,world,21497889
-79,69,46,36,world,21497908
-79,69,57,36,world,21497962
-80,68,65,36,world,21497998
-82,64,70,36,world,21498031
-84,64,74,36,world,21498051
-102,65,85,36,world,21498156
-123,63,97,36,world,21498281
-141,63,96,36,world,21498365
-157,63,93,36,world,21498440
-172,63,85,36,world,21498517
-177,63,76,36,world,21498566
-177,63,67,36,world,21498607
-180,64,49,36,world,21498698
-216,67,44,36,world,21498929
-223,70,45,36,world,21498985
-231,71,47,36,world,21499042
-240,70,46,36,world,21499093
-243,71,54,36,world,21499144
-251,69,74,36,world,21499299
-254,70,76,36,world,21499331
-258,71,75,36,world,21499360
-261,70,74,36,world,21499492
-254,71,77,36,world,21499648
-247,73,80,36,world,21499735
-245,73,81,36,world,21499763
-216,68,37,36,world,21500055
-217,68,34,36,world,21500083
-220,67,28,36,world,21500117
-228,64,18,36,world,21500189
