block,x,y,z,player,worldName,time
COBBLESTONE,-547,62,153,2,world_nether,5888914
BASALT,-597,106,155,2,world_nether,9254631
BASALT,-557,97,214,2,world_nether,9259149
BASALT,-506,81,219,2,world_nether,9261136
BASALT,-504,77,223,2,world_nether,9261974
BASALT,-434,55,219,2,world_nether,9263049
BASALT,-410,40,223,2,world_nether,9263581
BASALT,-52,33,292,2,world_nether,9266520
BASALT,-47,32,283,2,world_nether,9266873
COBBLESTONE,-276,63,35,2,world_nether,9303130
COBBLESTONE,-147,68,39,2,world_nether,9311774
BASALT,-94,67,31,2,world_nether,9314461
GRAVEL,-382,47,-8,2,world_nether,10777865
BASALT,-305,128,-166,2,world_nether,10785588
NETHERRACK,-305,128,-166,2,world_nether,10788357
OBSIDIAN,-303,128,-167,2,world_nether,10795289
TNT,-305,128,-167,2,world_nether,10836939
TNT,-304,128,-166,2,world_nether,10861942
NETHERRACK,-305,128,-166,2,world_nether,10883198
NETHERRACK,-598,52,78,2,world_nether,11313328
BASALT,-581,119,124,2,world_nether,11441558
BASALT,-538,81,109,2,world_nether,11443848
BASALT,-538,81,89,2,world_nether,11444096
BASALT,-366,82,6,2,world_nether,11445639
BLACKSTONE,-346,82,6,2,world_nether,11446019
NETHERRACK,-326,82,6,2,world_nether,11446401
COBBLESTONE,-303,77,14,2,world_nether,11447089
COBBLESTONE,-272,64,41,2,world_nether,11448184
COBBLESTONE,-531,65,175,2,world_nether,12503174
COBBLESTONE,-255,69,49,2,world_nether,12510427
OBSIDIAN,-547,110,153,2,world_nether,14683464
WALL_TORCH,-546,110,150,2,world_nether,14701345
BASALT,-125,109,1,2,world_nether,14800274
