x,y,z,player,worldName,time
120,102,6,1,world_nether,2699621
128,100,6,1,world_nether,2699967
115,103,8,1,world_nether,2699797
114,101,3,1,world_nether,2699586
115,103,10,1,world_nether,2700042
115,102,-1,1,world_nether,2699750
112,102,3,1,world_nether,2700080
120,102,5,1,world_nether,2700960
112,102,3,1,world_nether,2701241
119,101,-1,1,world_nether,2700980
120,102,-1,1,world_nether,2700988
108,103,8,1,world_nether,2701189
144,92,2,1,world_nether,2701854
114,104,7,1,world_nether,2701647
157,86,2,1,world_nether,2701979
174,92,6,1,world_nether,2702560
172,92,6,1,world_nether,2702207
173,92,12,1,world_nether,2702592
127,100,6,1,world_nether,2701704
168,92,7,1,world_nether,2702081
155,87,3,1,world_nether,2701970
178,94,2,1,world_nether,2702520
181,95,-1,1,world_nether,2702494
170,90,9,1,world_nether,2703382
164,92,17,1,world_nether,2703703
166,93,8,1,world_nether,2703620
166,92,9,1,world_nether,2703758
166,93,13,1,world_nether,2703743
176,85,9,1,world_nether,2704462
175,84,-3,1,world_nether,2704890
180,84,0,1,world_nether,2704784
175,85,10,1,world_nether,2704676
176,84,11,1,world_nether,2704622
177,84,2,1,world_nether,2705184
173,84,-1,1,world_nether,2705023
177,84,2,1,world_nether,2705338
176,75,5,1,world_nether,2705810
177,77,4,1,world_nether,2705647
177,73,5,1,world_nether,2706095
177,69,4,1,world_nether,2706491
176,76,5,1,world_nether,2707087
178,72,5,1,world_nether,2706650
176,77,4,1,world_nether,2707097
168,83,13,1,world_nether,2707527
177,81,4,1,world_nether,2707167
169,81,11,1,world_nether,2707603
161,84,16,1,world_nether,2707465
157,81,9,1,world_nether,2708064
164,84,10,1,world_nether,2707952
172,76,13,1,world_nether,2707723
163,82,10,1,world_nether,2707986
169,83,8,1,world_nether,2707904
150,77,8,1,world_nether,2709220
140,92,5,1,world_nether,2709426
146,85,7,1,world_nether,2709327
133,97,3,1,world_nether,2709510
123,101,5,1,world_nether,2709558
130,101,5,1,world_nether,2710988
146,91,4,1,world_nether,2711075
