x,y,z,player,worldName,time
949,56,1005,2,world_nether,3708888
946,53,1005,2,world_nether,3709037
953,57,1005,2,world_nether,3709082
955,57,1005,2,world_nether,3715384
959,58,1004,2,world_nether,3715463
958,58,1006,2,world_nether,3715643
950,56,1007,2,world_nether,3716319
943,54,1007,2,world_nether,3716519
944,53,1006,2,world_nether,3716546
953,57,1005,2,world_nether,3715791
942,51,1003,2,world_nether,3716690
954,57,1005,2,world_nether,3715788
943,52,1005,2,world_nether,3716742
943,53,1006,2,world_nether,3717692
940,50,987,2,world_nether,3717160
943,48,994,2,world_nether,3717632
961,61,1002,2,world_nether,3717892
947,54,1006,2,world_nether,3717707
945,51,983,2,world_nether,3717567
957,57,1006,2,world_nether,3717749
958,57,1003,2,world_nether,3722768
953,58,1005,2,world_nether,3722926
959,58,1005,2,world_nether,3722854
957,57,1006,2,world_nether,3723248
960,58,1006,2,world_nether,3723286
958,60,1005,2,world_nether,3723446
958,60,1006,2,world_nether,3723442
955,62,1004,2,world_nether,3724208
953,62,1005,2,world_nether,3725635
952,61,1006,2,world_nether,3725587
952,56,1005,2,world_nether,3726795
952,59,1005,2,world_nether,3727197
956,57,1006,2,world_nether,3726767
952,60,1006,2,world_nether,3727252
947,54,1006,2,world_nether,3731065
943,53,1005,2,world_nether,3730922
942,52,1004,2,world_nether,3731270
945,53,1005,2,world_nether,3730894
944,53,1005,2,world_nether,3731463
942,52,1005,2,world_nether,3731624
942,50,1002,2,world_nether,3734922
948,55,1007,2,world_nether,3734803
940,49,991,2,world_nether,3735052
940,48,991,2,world_nether,3735045
941,48,994,2,world_nether,3736289
940,49,987,2,world_nether,3736707
941,51,987,2,world_nether,3736248
941,49,998,2,world_nether,3736468
941,50,988,2,world_nether,3736259
941,48,995,2,world_nether,3736331
950,56,1006,2,world_nether,3737049
942,49,1000,2,world_nether,3738296
954,57,1006,2,world_nether,3738217
941,48,994,2,world_nether,3739039
939,49,989,2,world_nether,3738966
942,49,985,2,world_nether,3738550
954,57,1006,2,world_nether,3740099
942,50,1002,2,world_nether,3740203
946,54,1006,2,world_nether,3741009
944,53,1006,2,world_nether,3741002
942,51,1003,2,world_nether,3745563
942,51,1002,2,world_nether,3745565
943,52,1004,2,world_nether,3745554
941,50,986,2,world_nether,3746127
948,49,979,2,world_nether,3746915
941,49,986,2,world_nether,3746841
934,51,993,2,world_nether,3745785
948,49,975,2,world_nether,3748011
950,52,984,2,world_nether,3747879
948,50,979,2,world_nether,3747915
949,49,977,2,world_nether,3748589
946,49,984,2,world_nether,3749209
947,49,978,2,world_nether,3748399
948,49,979,2,world_nether,3748802
948,50,980,2,world_nether,3748793
943,49,984,2,world_nether,3749218
947,49,978,2,world_nether,3748500
947,49,981,2,world_nether,3750032
936,51,957,2,world_nether,3750395
946,51,960,2,world_nether,3750215
946,50,964,2,world_nether,3750343
930,51,953,2,world_nether,3750414
941,48,993,2,world_nether,3749848
929,50,960,2,world_nether,3750496
952,52,947,2,world_nether,3750892
973,58,945,2,world_nether,3751094
959,52,940,2,world_nether,3751242
939,53,944,2,world_nether,3750844
932,52,939,2,world_nether,3750775
966,54,951,2,world_nether,3750966
966,52,944,2,world_nether,3751188
975,59,949,2,world_nether,3751076
932,53,946,2,world_nether,3750718
956,53,948,2,world_nether,3750906
967,55,944,2,world_nether,3751181
959,54,935,2,world_nether,3751331
973,59,924,2,world_nether,3751661
968,59,917,2,world_nether,3751616
964,57,933,2,world_nether,3751360
982,58,921,2,world_nether,3751719
988,67,942,2,world_nether,3752661
993,67,945,2,world_nether,3752878
1003,60,920,2,world_nether,3752322
1005,63,926,2,world_nether,3752537
990,68,951,2,world_nether,3752818
992,63,928,2,world_nether,3752998
976,59,924,2,world_nether,3753099
976,59,924,2,world_nether,3753288
976,59,951,2,world_nether,3753805
987,60,960,2,world_nether,3754043
976,60,956,2,world_nether,3753914
983,60,961,2,world_nether,3754028
989,64,932,2,world_nether,3752967
983,59,923,2,world_nether,3753044
992,62,928,2,world_nether,3753000
977,58,926,2,world_nether,3753150
978,58,923,2,world_nether,3753276
974,59,942,2,world_nether,3753474
975,59,945,2,world_nether,3753440
993,63,974,2,world_nether,3754217
990,62,971,2,world_nether,3754203
995,63,980,2,world_nether,3754777
1004,62,983,2,world_nether,3754626
995,63,978,2,world_nether,3755114
996,63,979,2,world_nether,3755107
971,58,952,2,world_nether,3755666
980,61,966,2,world_nether,3755602
951,52,948,2,world_nether,3755764
978,61,965,2,world_nether,3755609
953,53,948,2,world_nether,3755755
969,57,950,2,world_nether,3755677
942,53,946,2,world_nether,3755879
924,50,954,2,world_nether,3755964
882,57,953,2,world_nether,3756323
917,50,951,2,world_nether,3755990
884,57,951,2,world_nether,3756310
929,50,954,2,world_nether,3755945
859,58,948,2,world_nether,3756518
872,56,942,2,world_nether,3756437
846,58,961,2,world_nether,3756727
816,53,956,2,world_nether,3757037
837,53,950,2,world_nether,3756899
855,58,954,2,world_nether,3756575
845,57,957,2,world_nether,3756808
844,57,953,2,world_nether,3756820
