x,y,z,player,worldName,time
-16,44,-1,14,world_nether,20088568
-14,39,-14,14,world_nether,20090083
-17,44,4,14,world_nether,20096264
-17,44,-2,14,world_nether,20096421
-17,44,2,14,world_nether,20096561
-16,44,-6,14,world_nether,20097761
-5,42,-8,14,world_nether,20097965
-5,43,-5,14,world_nether,20098291
-4,46,-3,14,world_nether,20098444
-4,49,-5,14,world_nether,20099695
-5,52,-3,14,world_nether,20100023
-3,63,-3,14,world_nether,20100206
-5,68,-4,14,world_nether,20100296
-3,73,-5,14,world_nether,20100371
-3,78,-3,14,world_nether,20100450
-4,81,-5,14,world_nether,20100488
-5,92,-3,14,world_nether,20100682
0,111,-1,14,world_nether,20101428
0,110,0,14,world_nether,20140998
-19,111,0,14,world_nether,20141361
-39,111,0,14,world_nether,20141458
-59,111,0,14,world_nether,20141591
-79,111,0,14,world_nether,20141665
-99,111,0,14,world_nether,20141739
-119,111,0,14,world_nether,20141815
-139,111,0,14,world_nether,20141888
-159,111,0,14,world_nether,20141962
-179,111,0,14,world_nether,20142036
-199,111,0,14,world_nether,20142111
-219,111,0,14,world_nether,20142185
-239,111,0,14,world_nether,20142263
-254,111,0,14,world_nether,20142337
-276,111,0,14,world_nether,20142442
-296,111,0,14,world_nether,20142518
-316,111,0,14,world_nether,20142590
-336,111,0,14,world_nether,20142666
-356,111,0,14,world_nether,20142734
-376,111,0,14,world_nether,20142814
-396,111,0,14,world_nether,20142883
-416,111,0,14,world_nether,20142965
-436,111,0,14,world_nether,20143042
-456,111,0,14,world_nether,20143137
-476,111,0,14,world_nether,20143233
-496,111,0,14,world_nether,20143330
-516,111,0,14,world_nether,20143427
-536,111,0,14,world_nether,20143522
-545,111,11,14,world_nether,20143794
-545,111,31,14,world_nether,20143893
-545,111,51,14,world_nether,20143985
-545,111,71,14,world_nether,20144082
-545,111,91,14,world_nether,20144178
-545,111,111,14,world_nether,20144275
-545,111,131,14,world_nether,20144381
-545,111,151,14,world_nether,20144524
-544,111,152,14,world_nether,23475897
-545,111,133,14,world_nether,23475992
-545,111,113,14,world_nether,23476072
-545,111,93,14,world_nether,23476146
-545,111,73,14,world_nether,23476220
-545,111,53,14,world_nether,23476294
-545,111,33,14,world_nether,23476381
-545,111,13,14,world_nether,23476462
-540,110,-1,14,world_nether,23476532
-520,111,-1,14,world_nether,23476608
-500,111,0,14,world_nether,23476696
-480,111,0,14,world_nether,23476820
-460,111,0,14,world_nether,23476894
-440,111,0,14,world_nether,23476968
-420,111,0,14,world_nether,23477042
-400,111,0,14,world_nether,23477116
-380,111,0,14,world_nether,23477190
-360,111,0,14,world_nether,23477264
-340,111,0,14,world_nether,23477338
-320,111,0,14,world_nether,23477412
-300,111,0,14,world_nether,23477504
-280,111,0,14,world_nether,23477601
-260,111,0,14,world_nether,23477726
-240,111,0,14,world_nether,23477863
-220,111,0,14,world_nether,23477959
-200,111,0,14,world_nether,23478055
-180,111,0,14,world_nether,23478151
-160,111,0,14,world_nether,23478248
-140,111,0,14,world_nether,23478344
-120,111,0,14,world_nether,23478440
-100,111,0,14,world_nether,23478536
-80,111,0,14,world_nether,23478632
-60,111,0,14,world_nether,23478729
-40,111,0,14,world_nether,23478825
-20,111,0,14,world_nether,23478921
-1,111,-1,14,world_nether,23479013
0,110,-19,14,world_nether,23479166
0,110,-9,14,world_nether,23479295
-4,106,-5,14,world_nether,23479464
-3,96,-4,14,world_nether,23479587
-4,86,-3,14,world_nether,23479722
-5,76,-4,14,world_nether,23479883
-4,66,-5,14,world_nether,23480197
-3,57,-5,14,world_nether,23480351
-3,47,-3,14,world_nether,23480451
-10,44,-7,14,world_nether,23480599
-17,44,4,14,world_nether,23480671
