block,x,y,z,player,worldName,time
NETHERRACK,7748,85,7828,31,world,17571196
COBBLESTONE,7748,91,7827,31,world,17580493
COBBLESTONE,7749,91,7825,31,world,17593306
COBBLESTONE,7748,96,7827,31,world,17593792
COBBLESTONE,7748,97,7828,31,world,17602234
NETHERRACK,-154,115,76,31,world,17639650
COBBLESTONE,-153,117,76,31,world,17645927
NETHERRACK,-153,121,75,31,world,17650536
NETHERRACK,-153,127,29,31,world,17658177
NETHERRACK,-153,222,-65,31,world,17661923
DIORITE,-4344,70,1193,31,world,17696870
ANDESITE,-4344,61,1193,31,world,17696963
COAL_ORE,-4344,46,1193,31,world,17697142
STONE,-4344,44,1193,31,world,17697370
GRANITE,-4344,19,1193,31,world,17697540
IRON_ORE,-4340,15,1203,31,world,17697969
STONE,-4333,11,1219,31,world,17698532
STONE,-4338,11,1221,31,world,17698707
DIAMOND_ORE,-4346,10,1221,31,world,17698908
STONE,-4356,11,1221,31,world,17699097
STONE,-4366,11,1221,31,world,17699259
DEEPSLATE,-4368,11,1228,31,world,17699508
DEEPSLATE,-4369,11,1221,31,world,17699807
DEEPSLATE,-4379,11,1221,31,world,17699989
ANDESITE,-4383,11,1217,31,world,17700241
STONE,-4333,11,1231,31,world,17700829
STONE,-4333,11,1241,31,world,17701001
STONE,-4335,11,1243,31,world,17701225
STONE,-4330,11,1221,31,world,17701995
STONE,-4321,11,1221,31,world,17702205
DIORITE,-4308,11,1217,31,world,17702433
DEEPSLATE,-4295,11,1217,31,world,17702847
DEEPSLATE,-4285,11,1216,31,world,17703089
DIAMOND_ORE,-4281,10,1221,31,world,17703288
DEEPSLATE,-4278,11,1216,31,world,17703514
TUFF,-4277,11,1206,31,world,17703729
DIAMOND_ORE,-4277,10,1201,31,world,17703850
STONE,-4288,14,1242,31,world,17704487
COAL_ORE,-4282,10,1242,31,world,17704656
DEEPSLATE,-4290,12,1276,31,world,17705049
DEEPSLATE,-4290,12,1280,31,world,17705129
STONE,-4349,20,1238,31,world,17713009
STONE,-155,76,29,31,world,17858010
OAK_LOG,-422,90,104,31,world,19412214
FERN,-635,64,474,31,world,19440744
OBSIDIAN,-4363,75,1218,31,world,19453283
