block,x,y,z,player,worldName,time
GRASS,-618,75,299,15,world,2630957
POLISHED_DEEPSLATE,-620,75,300,15,world,2637531
GRASS_BLOCK,-623,78,303,15,world,2646473
IRON_DOOR,-622,75,307,15,world,2650710
STONE,-621,47,300,15,world,2657638
STONE,-621,56,300,15,world,2659997
DIRT,-620,72,299,15,world,2665102
DIRT,-622,73,300,15,world,2664885
DIRT,-619,72,301,15,world,2674836
DIORITE,-621,46,300,15,world,2681105
STONE,-621,46,299,15,world,2683196
STONE,-619,46,301,15,world,2683547
STONE,-617,46,299,15,world,2684028
DIORITE,-618,46,301,15,world,2684406
ANDESITE,-620,46,302,15,world,2685333
STONE,27,66,-33,15,world,2724074
STONE,-1,64,-1,15,world,2725628
COAL_ORE,1,64,-3,15,world,2726145
STONE,-2,64,-1,15,world,2725542
STONE,2,64,-3,15,world,2726776
STONE,4,64,-3,15,world,2727032
GRASS_BLOCK,5,64,-27,15,world,2727779
STONE,72,73,-22,15,world,2730573
BEDROCK,-293,71,-86,15,world,2736138
BEDROCK,-293,71,-86,15,world,2736058
BEDROCK,-293,71,-86,15,world,2736402
POLISHED_DEEPSLATE,-293,73,-86,15,world,2737258
POLISHED_DEEPSLATE,-294,73,-85,15,world,2738017
POLISHED_DEEPSLATE,-289,71,-85,15,world,2739740
BIRCH_LEAVES,-293,74,-89,15,world,2742918
BIRCH_LEAVES,-293,74,-89,15,world,2742910
OAK_LEAVES,-294,75,-90,15,world,2744095
OAK_LEAVES,-293,71,-80,15,world,2744415
BIRCH_LEAVES,-291,75,-87,15,world,2743989
GRASS_BLOCK,-293,71,-85,15,world,2751078
GRASS_BLOCK,-293,71,-85,15,world,2751038
GRASS_BLOCK,-295,68,-84,15,world,2755904
DIRT,-292,68,-85,15,world,2756712
STONE,-294,15,-84,15,world,2757617
STONE,-294,52,-84,15,world,2757355
STONE,-294,26,-84,15,world,2757545
STONE,-294,50,-84,15,world,2760263
STONE,-294,71,-84,15,world,2763129
STONE,-294,33,-84,15,world,2764250
STONE,-294,33,-82,15,world,2764689
STONE,-295,33,-84,15,world,2765747
STONE,-295,33,-86,15,world,2766288
STONE,-297,33,-85,15,world,2766058
STONE,-295,33,-87,15,world,2766451
GRAVEL,-294,33,-82,15,world,2767319
GRAVEL,-295,33,-83,15,world,2767879
STONE,-292,33,-84,15,world,2767595
GRAVEL,-295,33,-83,15,world,2767888
STONE,-297,33,-87,15,world,2781113
ANDESITE,-296,33,-86,15,world,2781012
CHEST,-297,33,-94,15,world,2782016
STONE,-297,33,-94,15,world,2781859
OAK_LEAVES,-287,72,-80,15,world,2793859
OAK_LEAVES,-287,72,-80,15,world,2793851
OAK_LEAVES,-288,72,-80,15,world,2793980
OAK_LEAVES,-287,72,-80,15,world,2793822
OAK_LEAVES,-295,76,-87,15,world,2809013
OAK_LEAVES,-295,76,-87,15,world,2808971
DARK_OAK_PLANKS,-293,75,-85,15,world,2810887
WALL_TORCH,-288,77,-83,15,world,2818258
GRASS_BLOCK,-288,71,-81,15,world,2820759
GRASS_BLOCK,-287,71,-82,15,world,2820792
STONE,-293,14,-83,15,world,3795573
IRON_ORE,-291,14,-83,15,world,3795739
STONE,-290,14,-86,15,world,3796805
STONE,-299,14,-92,15,world,3798271
STONE,-301,14,-92,15,world,3798369
STONE,-299,14,-92,15,world,3798285
DEEPSLATE_GOLD_ORE,-295,14,-79,15,world,3799356
DEEPSLATE,-295,14,-79,15,world,3799823
DEEPSLATE,-294,14,-78,15,world,3800626
REDSTONE_ORE,-283,14,-83,15,world,3802428
IRON_ORE,-290,14,-94,15,world,3804256
STONE,-291,14,-93,15,world,3804112
BIRCH_LOG,-308,75,-62,15,world,3819328
BIRCH_LOG,-301,73,-52,15,world,3820348
BIRCH_LOG,-300,72,-50,15,world,3820260
IRON_ORE,-303,14,-89,15,world,3830751
STONE,-337,59,-80,15,world,3842876
COAL_ORE,-334,59,-80,15,world,3843268
STONE,-334,58,-79,15,world,3844200
STONE,-338,59,-83,15,world,3844645
STONE,-344,61,-53,15,world,3846102
ANDESITE,-342,61,-49,15,world,3846596
STONE,-284,68,-81,15,world,3899653
STONE,-277,66,-86,15,world,3901054
STONE,-274,66,-90,15,world,3901700
COAL_ORE,-295,60,-85,15,world,3909447
COAL_ORE,-295,60,-86,15,world,3910121
STONE,-294,60,-87,15,world,3911715
STONE,-292,60,-85,15,world,3913204
STONE,-292,60,-85,15,world,3913221
STONE,-298,31,-92,15,world,3927412
COBBLESTONE,-296,31,-91,15,world,3929181
DIORITE,-295,27,-83,15,world,3938444
STONE,-297,27,-84,15,world,3939005
DIORITE,-293,27,-83,15,world,3941258
STONE,-293,27,-86,15,world,3941509
DIORITE,-272,66,-91,15,world,3943134
OAK_LOG,-294,74,-69,15,world,3943965
OAK_LOG,-276,73,-80,15,world,3945187
OAK_LOG,-319,77,-70,15,world,3947005
OAK_LOG,-307,72,-105,15,world,3949613
STONE,-271,66,-94,15,world,3954299
STONE,-272,27,-95,15,world,3955457
STONE,-272,42,-95,15,world,3954935
STONE,-272,9,-95,15,world,3959189
STONE,-272,17,-95,15,world,3962315
STONE,-270,17,-94,15,world,3962984
COBBLESTONE,-160,64,-6,15,world,4027560
DARK_OAK_LOG,-222,63,1,15,world,4537136
DARK_OAK_LOG,-223,63,4,15,world,4537870
DARK_OAK_LOG,-222,63,3,15,world,4538445
DARK_OAK_LOG,-223,64,15,15,world,4539079
DARK_OAK_LOG,-222,64,15,15,world,4540156
DARK_OAK_LOG,-221,65,21,15,world,4541660
DARK_OAK_LOG,-230,66,21,15,world,4543281
DARK_OAK_LOG,-233,67,22,15,world,4544568
STONE,-277,40,-58,15,world,4585788
DIORITE,-278,32,-60,15,world,4587545
COAL_ORE,-280,33,-61,15,world,4587790
