block,x,y,z,player,worldName,time
NETHERRACK,959,58,1005,2,world_nether,3722603
NETHERRACK,942,49,986,2,world_nether,3746362
NETHERRACK,940,49,989,2,world_nether,3746209
NETHERRACK,947,49,981,2,world_nether,3748655
NETHER_QUARTZ_ORE,791,45,863,2,world_nether,3760239
CRIMSON_NYLIUM,874,58,1045,2,world_nether,3767564
NETHERRACK,887,64,1049,2,world_nether,3768593
NETHERRACK,888,64,1049,2,world_nether,3769951
NETHERRACK,905,64,1049,2,world_nether,3770747
NETHERRACK,903,64,1049,2,world_nether,3770388
NETHERRACK,915,64,1049,2,world_nether,3770934
NETHERRACK,927,64,1051,2,world_nether,3771762
NETHERRACK,922,64,1051,2,world_nether,3771676
FIRE,937,64,1051,2,world_nether,3772806
NETHERRACK,948,64,1051,2,world_nether,3775032
NETHERRACK,949,64,1051,2,world_nether,3775061
NETHERRACK,954,60,1047,2,world_nether,3776175
NETHERRACK,954,64,1051,2,world_nether,3775926
NETHERRACK,954,52,1038,2,world_nether,3777100
NETHERRACK,954,52,1033,2,world_nether,3777697
NETHERRACK,954,51,1024,2,world_nether,3778591
NETHERRACK,954,51,1011,2,world_nether,3779253
NETHERRACK,952,51,1009,2,world_nether,3779416
NETHERRACK,952,55,1002,2,world_nether,3780130
NETHERRACK,952,51,1005,2,world_nether,3780674
NETHERRACK,953,51,1003,2,world_nether,3781589
NETHER_BRICKS,614,54,997,2,world_nether,3794501
NETHER_BRICKS,615,54,997,2,world_nether,3794638
NETHER_BRICKS,617,54,1009,2,world_nether,3795011
NETHER_BRICKS,625,55,1065,2,world_nether,3797636
NETHER_BRICKS,614,55,1055,2,world_nether,3798524
NETHER_BRICKS,614,55,1038,2,world_nether,3798832
NETHER_BRICKS,615,54,1010,2,world_nether,3799805
NETHER_BRICKS,617,54,1038,2,world_nether,3800550
NETHER_BRICKS,616,54,1043,2,world_nether,3801147
NETHER_BRICKS,615,54,1013,2,world_nether,3804800
NETHER_BRICKS,616,54,1003,2,world_nether,3805088
NETHER_BRICKS,618,55,1028,2,world_nether,3805714
NETHER_BRICKS,617,54,1043,2,world_nether,3806134
NETHER_BRICKS,618,54,1039,2,world_nether,3806260
NETHER_BRICKS,617,54,1005,2,world_nether,3806889
NETHER_BRICKS,615,55,1019,2,world_nether,3807742
NETHER_BRICKS,614,55,1021,2,world_nether,3807784
NETHERRACK,940,48,996,2,world_nether,3836992
NETHERRACK,936,48,996,2,world_nether,3837174
NETHERRACK,928,46,996,2,world_nether,3841442
NETHERRACK,926,46,996,2,world_nether,3841820
NETHERRACK,923,42,996,2,world_nether,3843425
NETHERRACK,920,40,996,2,world_nether,3844805
NETHERRACK,920,39,995,2,world_nether,3844820
NETHERRACK,917,36,996,2,world_nether,3845886
NETHERRACK,917,36,996,2,world_nether,3845930
NETHERRACK,916,35,996,2,world_nether,3846877
NETHERRACK,915,35,995,2,world_nether,3846954
NETHERRACK,915,33,990,2,world_nether,3848744
NETHERRACK,915,34,991,2,world_nether,3848494
NETHERRACK,915,32,990,2,world_nether,3849039
NETHERRACK,948,49,967,2,world_nether,3858362
NETHERRACK,1042,63,955,2,world_nether,3891500
NETHERRACK,1032,62,952,2,world_nether,3892114
SOUL_SOIL,1022,61,955,2,world_nether,3892696
DEEPSLATE_BRICKS,916,32,987,2,world_nether,3895841
NETHERRACK,942,52,948,2,world_nether,3898508
NETHERRACK,944,53,947,2,world_nether,3900770
NETHER_BRICKS,943,53,946,2,world_nether,3900571
NETHER_BRICKS,948,52,944,2,world_nether,3901755
WALL_TORCH,948,52,947,2,world_nether,3903491
DETECTOR_RAIL,938,52,948,2,world_nether,3940457
NETHERRACK,920,50,948,2,world_nether,3945801
NETHERRACK,904,49,949,2,world_nether,3947323
NETHERRACK,907,49,948,2,world_nether,3947009
NETHERRACK,900,49,948,2,world_nether,3950163
FIRE,901,38,1019,2,world_nether,4725951
NETHERRACK,914,35,996,2,world_nether,4725582
NETHERRACK,894,39,1031,2,world_nether,4727156
NETHERRACK,904,40,1026,2,world_nether,4728742
NETHERRACK,905,40,1026,2,world_nether,4728763
NETHERRACK,895,39,1031,2,world_nether,4727904
NETHERRACK,906,38,1028,2,world_nether,4729293
NETHERRACK,904,40,1028,2,world_nether,4729152
NETHERRACK,906,34,1015,2,world_nether,4730502
NETHERRACK,906,34,1006,2,world_nether,4730680
NETHERRACK,906,34,1009,2,world_nether,4730616
NETHERRACK,906,34,1016,2,world_nether,4730490
NETHERRACK,900,34,983,2,world_nether,4731762
NETHERRACK,900,34,986,2,world_nether,4731694
NETHERRACK,901,35,981,2,world_nether,4732050
NETHERRACK,900,47,946,2,world_nether,4733555
NETHERRACK,900,47,947,2,world_nether,4733666
NETHERRACK,898,45,955,2,world_nether,4733005
NETHERRACK,900,47,948,2,world_nether,4734129
MAGMA_BLOCK,931,33,992,2,world_nether,14833918
NETHER_BRICKS,915,32,981,2,world_nether,14856093
