block,x,y,z,player,worldName,time
FIRE,6,43,-98,10,world_nether,17788848
GOLD_BLOCK,211,39,-120,10,world_nether,17793761
BLACKSTONE,217,35,-120,10,world_nether,17794778
GOLD_BLOCK,218,35,-122,10,world_nether,17795363
BLACKSTONE,214,39,-124,10,world_nether,17796322
NETHERRACK,204,41,-120,10,world_nether,17796883
NETHERRACK,243,35,-79,10,world_nether,17799621
POLISHED_BLACKSTONE_BRICKS,179,58,-31,10,world_nether,17804533
OAK_PLANKS,173,80,23,10,world_nether,17808579
CRIMSON_NYLIUM,366,62,-5,10,world_nether,17816018
CRIMSON_ROOTS,356,62,4,10,world_nether,17818259
FIRE,190,55,-153,10,world_nether,17830194
