block,x,y,z,player,worldName,time
NETHER_QUARTZ_ORE,30,38,243,5,world_nether,6473080
GLOWSTONE,74,57,218,5,world_nether,6474103
GLOWSTONE,74,57,217,5,world_nether,6474222
NETHER_GOLD_ORE,179,56,146,5,world_nether,6476279
NETHER_QUARTZ_ORE,169,49,146,5,world_nether,6477849
SOUL_SOIL,172,80,96,5,world_nether,6479521
SOUL_SOIL,172,80,95,5,world_nether,6479505
BASALT,221,92,59,5,world_nether,6481086
BASALT,221,79,59,5,world_nether,6481353
NETHER_GOLD_ORE,127,63,249,5,world_nether,6485034
FIRE,148,77,107,5,world_nether,6497256
MAGMA_BLOCK,-31,32,266,5,world_nether,7514335
MAGMA_BLOCK,-30,32,268,5,world_nether,7514517
MAGMA_BLOCK,-30,33,265,5,world_nether,7514165
MAGMA_BLOCK,-29,32,268,5,world_nether,7514619
NETHER_GOLD_ORE,-5,36,241,5,world_nether,7515023
MAGMA_BLOCK,8,37,230,5,world_nether,7516818
NETHERRACK,7,36,229,5,world_nether,7517264
MAGMA_BLOCK,11,35,209,5,world_nether,7517833
MAGMA_BLOCK,9,34,210,5,world_nether,7518044
MAGMA_BLOCK,10,33,211,5,world_nether,7518064
MAGMA_BLOCK,9,32,212,5,world_nether,7518261
NETHERRACK,43,62,158,5,world_nether,7520315
NETHERRACK,43,62,160,5,world_nether,7520201
GLOWSTONE,45,60,158,5,world_nether,7520788
NETHERRACK,44,58,158,5,world_nether,7521022
DIRT,42,36,162,5,world_nether,7522140
GLOWSTONE,94,39,130,5,world_nether,7522852
NETHERRACK,95,39,127,5,world_nether,7523423
NETHERRACK,98,42,124,5,world_nether,7523859
NETHERRACK,100,45,126,5,world_nether,7524000
GLOWSTONE,111,56,149,5,world_nether,7525647
GLOWSTONE,111,56,148,5,world_nether,7526326
GLOWSTONE,114,36,145,5,world_nether,7528401
NETHERRACK,102,49,128,5,world_nether,7529994
NETHERRACK,104,64,102,5,world_nether,7530557
NETHERRACK,104,63,112,5,world_nether,7530391
NETHERRACK,95,64,84,5,world_nether,7531104
NETHERRACK,104,64,84,5,world_nether,7530936
NETHERRACK,104,64,91,5,world_nether,7530778
NETHERRACK,87,64,83,5,world_nether,7531512
NETHERRACK,87,64,65,5,world_nether,7532412
NETHERRACK,87,64,77,5,world_nether,7531618
NETHERRACK,87,64,74,5,world_nether,7531668
NETHER_GOLD_ORE,115,72,52,5,world_nether,7533716
NETHER_QUARTZ_ORE,119,54,127,5,world_nether,7535617
NETHER_QUARTZ_ORE,68,42,205,5,world_nether,7599898
DIRT,96,68,202,5,world_nether,7601892
DIRT,110,67,194,5,world_nether,7605591
DIRT,110,67,194,5,world_nether,7605662
NETHER_QUARTZ_ORE,117,68,168,5,world_nether,7606677
GLOWSTONE,76,70,173,5,world_nether,7608053
NETHER_QUARTZ_ORE,109,67,169,5,world_nether,7607490
GLOWSTONE,86,66,177,5,world_nether,7609241
GLOWSTONE,77,70,176,5,world_nether,7608309
NETHERRACK,78,67,194,5,world_nether,7610358
NETHERRACK,78,67,191,5,world_nether,7610308
NETHER_QUARTZ_ORE,90,63,174,5,world_nether,7609518
NETHER_QUARTZ_ORE,67,71,174,5,world_nether,7610881
NETHERRACK,56,68,168,5,world_nether,7611540
NETHERRACK,53,63,164,5,world_nether,7611779
NETHERRACK,54,64,164,5,world_nether,7611751
NETHERRACK,70,55,161,5,world_nether,7614072
NETHERRACK,56,57,163,5,world_nether,7612947
NETHERRACK,71,62,144,5,world_nether,7615174
NETHERRACK,74,63,133,5,world_nether,7615449
NETHERRACK,75,54,140,5,world_nether,7616072
NETHERRACK,75,55,138,5,world_nether,7615921
NETHERRACK,75,57,136,5,world_nether,7615821
NETHER_GOLD_ORE,72,49,134,5,world_nether,7616648
NETHERRACK,72,45,129,5,world_nether,7617106
GLOWSTONE,17,53,234,5,world_nether,7643288
DIRT,13,49,236,5,world_nether,7643471
BASALT,-31,73,156,5,world_nether,7646828
NETHERRACK,12,58,133,5,world_nether,7648422
NETHERRACK,9,58,133,5,world_nether,7648390
NETHERRACK,11,58,133,5,world_nether,7648406
NETHERRACK,33,58,133,5,world_nether,7649355
NETHERRACK,46,58,133,5,world_nether,7649665
COBBLESTONE,-1,55,184,5,world_nether,7654499
NETHER_QUARTZ_ORE,62,48,232,5,world_nether,11110726
NETHER_GOLD_ORE,99,49,239,5,world_nether,11111320
DIRT,137,35,260,5,world_nether,11112263
NETHER_GOLD_ORE,143,35,275,5,world_nether,11113121
NETHERRACK,150,39,274,5,world_nether,11114462
GLOWSTONE,150,42,270,5,world_nether,11114920
GLOWSTONE,150,35,270,5,world_nether,11115811
NETHER_QUARTZ_ORE,170,45,151,5,world_nether,11119320
NETHER_QUARTZ_ORE,148,49,134,5,world_nether,11120094
NETHER_QUARTZ_ORE,121,53,128,5,world_nether,11120557
NETHER_QUARTZ_ORE,-14,35,217,5,world_nether,11122412
GLOWSTONE,-42,57,171,5,world_nether,11123758
GLOWSTONE,-42,57,174,5,world_nether,11124293
