block,x,y,z,player,worldName,time
OAK_LEAVES,-181,69,-84,19,world,3869567
STONE,-186,64,-85,19,world,3870778
OAK_LOG,-205,70,-80,19,world,3871839
WHEAT,-181,62,17,19,world,3872778
GRASS_BLOCK,-189,64,-5,19,world,3881987
WHEAT,-182,62,17,19,world,3962103
DIRT,429,73,-227,19,world,3965777
COAL_ORE,548,74,-259,19,world,3967049
WHEAT,693,64,-468,19,world,3968922
BEETROOTS,691,64,-469,19,world,3969150
CARROTS,710,70,-467,19,world,3969626
OAK_LOG,773,70,-462,19,world,3971116
OAK_LEAVES,762,73,-439,19,world,3972994
IRON_ORE,738,49,-451,19,world,3974723
STONE,735,48,-447,19,world,3975980
STONE,737,48,-453,19,world,3976070
FURNACE,734,48,-444,19,world,3985050
STONE,754,46,-440,19,world,3986197
IRON_ORE,735,44,-455,19,world,3987266
STONE,747,54,-428,19,world,3988888
COAL_ORE,749,55,-428,19,world,3988662
IRON_ORE,744,49,-436,19,world,3989156
IRON_ORE,683,45,359,19,world,3996009
COAL_ORE,657,58,428,19,world,3996834
COAL_ORE,658,57,462,19,world,3998037
STONE,670,59,465,19,world,3998302
MAGMA_BLOCK,920,51,103,19,world,4001538
IRON_ORE,870,52,42,19,world,4003058
IRON_ORE,870,52,42,19,world,4003102
STONE,879,44,37,19,world,4004204
STONE,879,44,36,19,world,4004218
OAK_LEAVES,851,76,-494,19,world,4012106
SUGAR_CANE,1110,64,-991,19,world,4017179
HAY_BLOCK,2582,69,-2260,19,world,4035361
DARK_OAK_FENCE,2863,68,-1818,19,world,4044808
SWEET_BERRY_BUSH,2246,67,-1430,19,world,4566933
OAK_LEAVES,2591,69,-1831,19,world,4595151
SAND,3561,59,-1129,19,world,4608428
STONE,3951,11,-928,19,world,4615408
DIAMOND_ORE,3954,11,-918,19,world,4614754
SAND,3961,60,-1063,19,world,4626124
OAK_LOG,4841,64,-1408,19,world,4631453
FERN,5072,66,-1746,19,world,4635471
BIRCH_LEAVES,5650,88,-2254,19,world,4639094
BOOKSHELF,6882,68,-4082,19,world,4654178
STONE,7080,49,-4155,19,world,4663380
STONE,7080,48,-4152,19,world,4665726
STONE,7077,48,-4154,19,world,4667182
STONE,7079,48,-4154,19,world,4667134
STONE,7078,52,-4154,19,world,4667408
STONE,7080,48,-4154,19,world,4668957
STONE,7081,47,-4153,19,world,4669102
STONE,7073,58,-4152,19,world,4670214
STONE,7073,58,-4152,19,world,4670366
SAND,10502,59,-5321,19,world,4693740
SAND,10502,59,-5322,19,world,4693707
COBBLESTONE,9,92,49,19,world,5455984
COBBLESTONE,4,94,55,19,world,5455906
DIRT,9,94,53,19,world,5455949
COBBLESTONE,10,92,51,19,world,5455978
COBBLESTONE,2,84,47,19,world,5456263
COBBLESTONE,-1,79,47,19,world,5456345
COBBLESTONE,7,79,43,19,world,5456428
DIRT,-163,124,2,19,world,5483861
DIRT,-158,128,2,19,world,5483835
DIRT,-159,128,2,19,world,5483838
DIRT,-166,120,2,19,world,5483881
DIRT,-184,103,2,19,world,5484015
DIRT,-190,96,2,19,world,5484061
DIRT,-184,101,2,19,world,5484026
COBBLESTONE,-181,63,-2,19,world,5484915
COBBLESTONE,-180,63,-2,19,world,5484908
