block,x,y,z,player,worldName,time
BIRCH_LOG,-310,67,-26,34,world,18944348
OAK_LOG,-358,67,-68,34,world,18946705
STONE,-348,56,-86,34,world,18947473
GRANITE,-352,57,-903,34,world,18956419
STONE,-351,51,-908,34,world,18956860
STONE,-351,44,-915,34,world,18957287
COAL_ORE,-347,34,-923,34,world,18959029
IRON_ORE,-346,32,-935,34,world,18961178
COAL_ORE,-360,21,-922,34,world,18965496
STONE,-321,20,-925,34,world,18968682
STONE,-306,17,-912,34,world,18970209
DIORITE,-302,12,-912,34,world,18970633
COBBLESTONE,-302,9,-912,34,world,18971229
STONE,-302,15,-912,34,world,18972235
STONE,-302,15,-907,34,world,18972675
STONE,-299,16,-904,34,world,18973233
IRON_ORE,-294,17,-901,34,world,18973791
STONE,-291,18,-899,34,world,18974402
STONE,-288,20,-898,34,world,18974829
STONE,-292,22,-899,34,world,18975435
IRON_ORE,-295,18,-886,34,world,18984658
FURNACE,-311,17,-877,34,world,18989021
OAK_LOG,60,76,-43,34,world,18991550
STONE,291,62,-559,34,world,18996784
SPRUCE_LOG,281,77,-559,34,world,18998208
GRASS,282,77,-586,34,world,18998807
COAL_ORE,267,81,-660,34,world,19000182
DIRT,259,68,-665,34,world,19005876
DIRT,289,72,-692,34,world,19007633
COAL_ORE,349,91,-680,34,world,19010528
SPRUCE_LOG,11,64,-706,34,world,19016668
GRASS_BLOCK,-31,65,-781,34,world,19020083
OAK_LOG,-132,63,-842,34,world,19035367
OAK_LOG,-127,63,-844,34,world,19035882
OAK_LOG,-114,63,-846,34,world,19036398
SPRUCE_PLANKS,-94,52,-856,34,world,19040498
STONE,-83,54,-829,34,world,19041259
OAK_LOG,-116,63,-856,34,world,19043403
OAK_LOG,-108,64,-848,34,world,19044020
STONE,-103,47,-862,34,world,19045315
STONE,-95,45,-854,34,world,19049579
STONE,-95,39,-860,34,world,19050186
STONE,-95,38,-861,34,world,19050354
STONE,-95,36,-864,34,world,19050460
IRON_ORE,-84,28,-868,34,world,19052515
IRON_ORE,-84,27,-868,34,world,19052730
IRON_ORE,-70,31,-845,34,world,19054669
COBBLESTONE,-72,31,-855,34,world,19055889
IRON_ORE,-54,29,-835,34,world,19057927
IRON_ORE,-45,29,-881,34,world,19059609
STONE,-59,26,-930,34,world,19061780
STONE,-58,26,-940,34,world,19062548
GRAVEL,-59,23,-940,34,world,19062813
STONE,-60,28,-937,34,world,19063165
GRANITE,-63,28,-940,34,world,19063573
IRON_ORE,-72,27,-931,34,world,19064529
STONE,-149,15,-892,34,world,19066788
STONE,-149,35,-892,34,world,19067590
COBBLESTONE,-149,39,-892,34,world,19109738
COBBLESTONE,-149,21,-892,34,world,19110064
