block,x,y,z,player,worldName,time
STONE,-4352,71,1201,32,world,17642614
STONE,-4354,66,1198,32,world,17642800
STONE,-4356,62,1196,32,world,17642976
STONE,-4360,60,1196,32,world,17643577
STONE,-4361,60,1196,32,world,17643700
STONE,-4362,59,1196,32,world,17643967
STONE,-4364,59,1195,32,world,17644220
ANDESITE,-4356,30,1200,32,world,17667140
STONE,-4356,19,1200,32,world,17667399
STONE,-4356,10,1200,32,world,17667803
DEEPSLATE,-4358,3,1200,32,world,17668703
STONE,-4354,8,1201,32,world,17669609
DIAMOND_ORE,-4356,11,1201,32,world,17669874
STONE,-4355,27,1201,32,world,17670968
STONE,-4355,42,1201,32,world,17671529
STONE,-4355,62,1201,32,world,17672406
BOOKSHELF,-4409,67,1070,32,world,19392666
STONE,-4355,66,1202,32,world,19446948
STONE,-4355,66,1202,32,world,19447004
STONE,-4355,66,1202,32,world,19447038
STONE,-4356,66,1202,32,world,19447171
STONE,-4345,77,1200,32,world,19459012
STONE,-4347,77,1200,32,world,21319536
STONE,349,39,1450,32,world,21330716
STONE,349,45,1457,32,world,21331001
STONE,349,52,1464,32,world,21331474
COAL_ORE,349,58,1470,32,world,21331719
GRAVEL,349,64,1476,32,world,21332151
DIRT,349,68,1479,32,world,21332554
GRASS_BLOCK,463,63,1384,32,world,21339379
GRASS_BLOCK,462,62,1390,32,world,21339634
STONE,462,62,1392,32,world,21339921
STONE,463,58,1396,32,world,21340150
STONE,463,57,1398,32,world,21340477
STONE,462,56,1399,32,world,21340611
STONE,463,56,1400,32,world,21340681
STONE,462,55,1402,32,world,21340754
STONE,463,56,1403,32,world,21340821
STONE,463,55,1404,32,world,21340898
GRANITE,463,55,1405,32,world,21340957
STONE,462,55,1399,32,world,21341147
STONE,462,55,1399,32,world,21341217
STONE,464,55,1399,32,world,21341280
STONE,465,55,1400,32,world,21341350
STONE,462,55,1400,32,world,21341475
STONE,462,51,1402,32,world,21341645
STONE,463,38,1404,32,world,21341832
STONE,463,35,1404,32,world,21342097
STONE,463,16,1404,32,world,21342246
DIAMOND_ORE,464,13,1399,32,world,21342639
STONE,463,13,1404,32,world,21342986
ANDESITE,463,16,1405,32,world,21343418
STONE,464,18,1404,32,world,21343590
STONE,462,22,1404,32,world,21344084
STONE,462,28,1405,32,world,21344510
GRANITE,461,34,1401,32,world,21344734
STONE,461,41,1394,32,world,21345017
STONE,457,46,1391,32,world,21345274
STONE,454,50,1392,32,world,21345495
STONE,454,56,1398,32,world,21345725
STONE,454,62,1404,32,world,21345981
STONE,464,54,1400,32,world,21348584
ANDESITE,462,29,1404,32,world,21348821
STONE,469,9,1404,32,world,21349425
STONE,461,22,1403,32,world,21349788
STONE,465,54,1399,32,world,21351047
GRANITE,463,54,1404,32,world,21351251
DARK_OAK_LOG,454,63,1376,32,world,21352405
DARK_OAK_LOG,453,63,1376,32,world,21352477
DARK_OAK_LOG,450,63,1377,32,world,21352767
STONE,474,6,1404,32,world,21354995
STONE,474,6,1404,32,world,21355501
STONE,474,6,1404,32,world,21355738
DIORITE,474,6,1404,32,world,21356559
GRASS_BLOCK,466,64,1389,32,world,21361891
DEEPSLATE,474,6,1403,32,world,21364564
DEEPSLATE,475,6,1406,32,world,21364783
