block,x,y,z,player,worldName,time
DARK_OAK_LOG,-237,71,38,29,world,15642375
STONE,-335,64,49,29,world,15649493
DARK_OAK_LOG,-246,69,50,29,world,15650851
DARK_OAK_LOG,-239,70,54,29,world,15652425
DARK_OAK_PLANKS,-314,93,36,29,world,15655635
OAK_LOG,-325,65,28,29,world,15660568
SAND,-315,63,23,29,world,15671063
STONE,-335,62,55,29,world,15677132
IRON_ORE,-335,56,61,29,world,15679470
STONE,-335,54,62,29,world,15680391
COAL_ORE,-335,52,64,29,world,15680992
COAL_ORE,-338,52,67,29,world,15681822
GRAVEL,-338,54,69,29,world,15682465
IRON_ORE,-338,55,69,29,world,15683103
GRAVEL,-337,55,68,29,world,15690489
COAL_ORE,-335,55,71,29,world,15690967
STONE,-335,47,70,29,world,15692015
GRANITE,-335,43,73,29,world,15694919
STONE,-335,36,81,29,world,15695779
STONE,-335,33,83,29,world,15699343
STONE,-335,28,88,29,world,15700102
STONE,-335,24,92,29,world,15700825
STONE,-335,19,98,29,world,15701239
GRANITE,-335,12,104,29,world,15703698
GRANITE,-334,11,105,29,world,15704445
GRANITE,-335,11,105,29,world,15713964
DEEPSLATE,-335,11,112,29,world,15714842
DEEPSLATE,-335,11,119,29,world,15715429
DEEPSLATE,-335,11,125,29,world,15716493
STONE,-335,11,135,29,world,15716932
DEEPSLATE,-335,11,140,29,world,15717604
DEEPSLATE,-338,11,106,29,world,15718240
DEEPSLATE,-344,11,105,29,world,15718667
DEEPSLATE_COAL_ORE,-347,11,105,29,world,15719610
DEEPSLATE,-349,11,106,29,world,15720113
STONE,-355,11,105,29,world,15720535
STONE,-358,11,106,29,world,15721620
STONE,-361,11,106,29,world,15721907
COAL_ORE,-346,12,103,29,world,15729633
GRANITE,-365,11,106,29,world,15730394
DEEPSLATE,-368,11,106,29,world,15730865
DEEPSLATE,-374,11,106,29,world,15731548
STONE,-377,11,105,29,world,15731923
STONE,-332,11,106,29,world,15743305
STONE,-328,11,105,29,world,15743637
STONE,-323,11,106,29,world,15743962
STONE,-317,11,105,29,world,15744330
IRON_ORE,-311,11,106,29,world,15744725
STONE,-310,11,106,29,world,15745581
STONE,-305,11,105,29,world,15745990
VINE,-308,64,4,29,world,15750264
GRASS,-325,70,-1,29,world,15751101
VINE,-291,63,17,29,world,15755434
DARK_OAK_LOG,-259,66,69,29,world,15757443
