block,x,y,z,player,worldName,time
BIRCH_LOG,54,68,-47,12,world,2361878
YELLOW_BED,737,71,-465,12,world,2377737
STONE,979,74,-873,12,world,2381195
TORCH,977,77,-875,12,world,2381881
COAL_ORE,964,64,-1399,12,world,2386623
WALL_TORCH,502,63,-1687,12,world,2390332
BIRCH_LOG,-8,69,93,12,world,2395568
GRASS,32,71,835,12,world,2400800
GRASS,165,64,995,12,world,2402009
GRASS,157,66,994,12,world,2401957
GRASS,169,64,1008,12,world,2402153
GRASS,164,64,1004,12,world,2402121
GRASS,200,69,1016,12,world,2402848
TALL_GRASS,234,66,1003,12,world,2403037
CACTUS,38,66,1464,12,world,2408560
CARROTS,127,71,1580,12,world,2411833
HAY_BLOCK,140,68,1597,12,world,2412273
COPPER_ORE,6056,70,3713,12,world,2460668
SUGAR_CANE,6696,64,4456,12,world,2477778
COAL_ORE,7320,78,4986,12,world,2483503
COAL_ORE,7772,68,7334,12,world,2497460
COAL_ORE,7755,64,7375,12,world,2499014
STONE,7736,64,7824,12,world,2505074
SPRUCE_LEAVES,7780,64,7819,12,world,2521994
SPRUCE_LEAVES,7779,64,7814,12,world,2524245
SPRUCE_LEAVES,7775,65,7810,12,world,2527055
SPRUCE_LEAVES,7786,75,7798,12,world,2528291
SPRUCE_LEAVES,7785,72,7798,12,world,2529448
SPRUCE_LOG,7785,77,7797,12,world,2528685
SPRUCE_LEAVES,7785,72,7797,12,world,2529345
SPRUCE_LEAVES,7790,72,7804,12,world,2530260
SPRUCE_LEAVES,7790,70,7807,12,world,2531004
SPRUCE_LEAVES,7789,70,7806,12,world,2531881
STONE,7736,64,7822,12,world,2533253
STONE,7735,64,7821,12,world,2547276
STONE,7739,64,7820,12,world,2548891
DIORITE,7738,64,7819,12,world,2549707
DIORITE,7738,64,7818,12,world,2550155
DIRT,7740,64,7816,12,world,2554733
SPRUCE_PLANKS,7739,64,7815,12,world,2555527
SAND,7785,63,7853,12,world,2569143
SAND,7788,63,7850,12,world,2569806
DIRT,7740,63,7814,12,world,2581204
COAL_ORE,7735,64,7816,12,world,2583059
SPRUCE_LOG,7779,67,7807,12,world,2598444
SPRUCE_LOG,7780,75,7806,12,world,2600272
SPRUCE_LOG,7780,78,7806,12,world,2600846
PODZOL,7779,64,7812,12,world,2601907
STONE,7734,64,7815,12,world,2608813
STONE,7732,64,7815,12,world,2608890
STONE,7727,64,7817,12,world,2610390
STONE,7727,64,7817,12,world,2610615
STONE,7726,64,7821,12,world,2613240
STONE,7727,64,7815,12,world,2614210
DIORITE,7727,64,7816,12,world,2614171
STONE,7731,64,7812,12,world,2628311
STONE,7731,64,7812,12,world,2634923
STONE,7731,64,7809,12,world,2635837
COBBLESTONE_WALL,7779,63,7819,12,world,2663356
DIRT,7766,69,7821,12,world,2674089
BIRCH_SIGN,7733,63,7834,12,world,2680520
SPRUCE_FENCE,7754,61,7828,12,world,2683239
SPRUCE_LOG,7780,70,7815,12,world,2690327
SPRUCE_LOG,7780,73,7815,12,world,2690990
SPRUCE_LOG,7780,73,7815,12,world,2690853
SPRUCE_LOG,7780,80,7815,12,world,2692658
SPRUCE_LOG,7780,81,7815,12,world,2693083
SPRUCE_LOG,7780,68,7815,12,world,2693473
SPRUCE_LOG,7780,63,7815,12,world,2693686
SPRUCE_LOG,7778,65,7809,12,world,2694330
SPRUCE_LOG,7777,67,7808,12,world,2694812
SPRUCE_LOG,7778,72,7808,12,world,2695410
SPRUCE_LOG,7778,79,7808,12,world,2696296
SPRUCE_LOG,7777,80,7808,12,world,2696771
SPRUCE_LOG,7778,65,7808,12,world,2697325
FERN,7779,64,7812,12,world,2697893
SPRUCE_LOG,7788,66,7819,12,world,2701460
DIRT,7745,66,7829,12,world,2709540
ANDESITE,7788,57,7821,12,world,2728653
STONE,7788,55,7824,12,world,2729758
STONE,7788,55,7825,12,world,2729847
STONE,7789,55,7825,12,world,2731760
STONE,7791,53,7825,12,world,2732612
COAL_ORE,7790,49,7819,12,world,2734413
COAL_ORE,7790,49,7821,12,world,2734311
COBBLESTONE,7797,46,7825,12,world,2752795
STONE,7797,46,7825,12,world,2752926
STONE,7799,44,7825,12,world,2754412
STONE,7804,41,7820,12,world,2757960
STONE,7804,41,7820,12,world,2758001
STONE,7801,39,7819,12,world,2758922
COBBLESTONE,7808,31,7819,12,world,2761634
COAL_ORE,7799,36,7818,12,world,2770930
AMETHYST_CLUSTER,7844,29,7861,12,world,2803863
SMOOTH_BASALT,7833,30,7860,12,world,2804216
IRON_ORE,7858,30,7812,12,world,2806798
ANDESITE,7858,28,7812,12,world,2807202
STONE,7859,29,7811,12,world,2807373
STONE,7844,34,7816,12,world,2809712
WHEAT,7727,64,7820,12,world,2816779
DIORITE,7799,35,7815,12,world,2834859
COAL_ORE,7804,32,7810,12,world,2836542
STONE,7799,32,7810,12,world,2838271
WALL_TORCH,7838,28,7846,12,world,2845736
STONE,7798,28,7807,12,world,2862080
STONE,7799,27,7808,12,world,2864029
LAPIS_ORE,7799,24,7804,12,world,2864815
COPPER_ORE,7799,27,7808,12,world,2871800
STONE,7799,26,7807,12,world,2872733
STONE,7799,25,7805,12,world,2873713
STONE,7799,25,7805,12,world,2873752
STONE,7798,22,7803,12,world,2874838
STONE,7798,24,7804,12,world,2874714
STONE,7799,20,7800,12,world,2876422
DEEPSLATE,7798,17,7797,12,world,2877626
DEEPSLATE_COAL_ORE,7798,15,7794,12,world,2879157
DEEPSLATE,7798,15,7795,12,world,2887011
DEEPSLATE,7798,15,7795,12,world,2887931
REDSTONE_ORE,7798,12,7790,12,world,2889363
STONE,7799,10,7789,12,world,2890711
ANDESITE,7799,10,7784,12,world,2891244
STONE,7799,10,7775,12,world,2891977
STONE,7799,10,7773,12,world,2892597
TUFF,7799,10,7767,12,world,2893019
DEEPSLATE,7799,10,7755,12,world,2894538
STONE,7799,10,7745,12,world,2895640
STONE,7799,10,7747,12,world,2895537
STONE,7799,10,7738,12,world,2896360
DEEPSLATE,7798,10,7789,12,world,2899478
STONE,7800,10,7789,12,world,2899804
TUFF,7803,10,7789,12,world,2900393
STONE,7807,10,7789,12,world,2900830
DEEPSLATE,7809,10,7789,12,world,2901243
STONE,7817,10,7789,12,world,2902936
STONE,7817,10,7789,12,world,2903015
COAL_ORE,7835,26,7779,12,world,2908175
STONE,7834,23,7779,12,world,2908905
GOLD_ORE,7826,12,7794,12,world,2913606
STONE,7820,10,7790,12,world,2916497
STONE,7823,10,7790,12,world,2916844
STONE,7832,10,7789,12,world,2918689
STONE,7830,10,7789,12,world,2918413
REDSTONE_ORE,7833,10,7789,12,world,2919124
REDSTONE_ORE,7833,10,7789,12,world,2919099
STONE,7837,10,7790,12,world,2920058
DEEPSLATE,7840,10,7789,12,world,2921066
DEEPSLATE,7844,10,7790,12,world,2921747
DEEPSLATE,7848,10,7789,12,world,2922685
DEEPSLATE,7849,10,7789,12,world,2923070
STONE,7854,10,7790,12,world,2923745
DEEPSLATE_REDSTONE_ORE,7856,10,7790,12,world,2924001
STONE,7858,10,7789,12,world,2924975
STONE,7861,10,7789,12,world,2925732
STONE,7803,10,7790,12,world,2934057
STONE,7803,10,7790,12,world,2933943
DEEPSLATE,7803,10,7795,12,world,2935069
DEEPSLATE,7803,10,7798,12,world,2935599
STONE,7803,10,7800,12,world,2936656
DEEPSLATE,7802,10,7805,12,world,2937848
STONE,7803,10,7811,12,world,2938728
STONE,7802,10,7812,12,world,2938953
IRON_ORE,7802,10,7817,12,world,2939742
STONE,7803,10,7814,12,world,2939286
DIRT,7803,10,7819,12,world,2940398
STONE,7790,13,7814,12,world,3424069
DEEPSLATE_REDSTONE_ORE,7795,12,7821,12,world,3427286
DIRT,7801,11,7822,12,world,3493859
STONE,7787,13,7814,12,world,3494962
DEEPSLATE,7766,11,7793,12,world,3497034
DEEPSLATE,7763,11,7792,12,world,3497290
STONE,7760,11,7792,12,world,3497553
DEEPSLATE,7758,11,7794,12,world,3498491
STONE,7754,11,7805,12,world,3499934
STONE,7756,11,7812,12,world,3500585
STONE,7757,11,7814,12,world,3500826
STONE,7761,12,7823,12,world,3502063
ANDESITE,7757,11,7827,12,world,3502673
GRAVEL,7756,11,7824,12,world,3503614
DIRT,7773,18,7806,12,world,3504952
