block,x,y,z,player,worldName,time
OAK_LOG,-186,70,-37,25,world,8751780
OAK_LEAVES,-608,64,124,25,world,8771689
IRON_ORE,-611,54,124,25,world,8772820
IRON_ORE,-612,55,124,25,world,8772974
COAL_ORE,-619,55,124,25,world,8773773
COAL_ORE,-625,57,127,25,world,8775732
COAL_ORE,-621,56,127,25,world,8776570
STONE,-623,52,119,25,world,8778726
COAL_ORE,-629,45,139,25,world,8781813
COAL_ORE,-631,45,139,25,world,8783501
COAL_ORE,-643,35,130,25,world,8784369
IRON_ORE,-607,48,125,25,world,8789959
IRON_ORE,-610,50,126,25,world,8790305
IRON_ORE,-629,49,121,25,world,8794766
STONE,-573,46,124,25,world,8795664
JUNGLE_LOG,-577,72,125,25,world,8798099
JUNGLE_LEAVES,-576,83,125,25,world,8799825
JUNGLE_LEAVES,-576,83,125,25,world,8799800
JUNGLE_LOG,-576,87,125,25,world,8800652
JUNGLE_LOG,-576,91,125,25,world,8801337
JUNGLE_LEAVES,-576,94,126,25,world,8801612
JUNGLE_LOG,-576,70,126,25,world,8803514
OAK_LEAVES,-569,75,126,25,world,8807810
TORCH,-603,46,124,25,world,8814255
IRON_ORE,-615,40,111,25,world,8815409
IRON_ORE,-609,34,108,25,world,8815821
GRASS_BLOCK,-636,63,146,25,world,8819416
GRASS_BLOCK,-639,63,143,25,world,8819585
GRAVEL,-645,63,157,25,world,8819963
SAND,-716,63,90,25,world,8832428
IRON_ORE,-766,55,51,25,world,8834016
IRON_ORE,-772,52,59,25,world,8834429
ANDESITE,-782,35,47,25,world,8835032
COAL_ORE,-778,53,68,25,world,8836173
COAL_ORE,-776,54,68,25,world,8835907
COAL_ORE,-777,53,70,25,world,8836453
COAL_ORE,-791,46,80,25,world,8837929
COAL_ORE,-793,45,78,25,world,8838250
COAL_ORE,-790,40,73,25,world,8839156
COAL_ORE,-791,41,73,25,world,8839081
COAL_ORE,-790,40,73,25,world,8839624
COAL_ORE,-778,35,73,25,world,8840153
IRON_ORE,-777,27,78,25,world,8840564
GOLD_ORE,-775,23,80,25,world,8840930
COAL_ORE,-777,21,83,25,world,8841874
IRON_ORE,-773,17,149,25,world,8843315
COAL_ORE,-776,18,123,25,world,8843874
COAL_ORE,-771,18,98,25,world,8845042
COAL_ORE,-771,18,97,25,world,8844976
IRON_ORE,-761,19,99,25,world,8845258
IRON_ORE,-744,52,48,25,world,8847698
GRAVEL,-761,46,62,25,world,8849302
COPPER_ORE,-764,50,86,25,world,8850418
GRASS_BLOCK,-671,63,220,25,world,8859157
GRASS_BLOCK,-671,63,220,25,world,8859184
COPPER_ORE,-746,53,214,25,world,8860817
COPPER_ORE,-747,53,214,25,world,8860977
STONE,-734,31,218,25,world,8862952
COAL_ORE,-753,57,198,25,world,8864448
IRON_ORE,-762,57,191,25,world,8865319
IRON_ORE,-751,55,197,25,world,8864881
COPPER_ORE,-763,55,178,25,world,8865686
BAMBOO,-600,63,126,25,world,8873306
STONE,-638,26,124,25,world,8874673
GRANITE,-638,34,132,25,world,8874219
GOLD_ORE,-636,21,111,25,world,8876180
GOLD_ORE,-636,21,111,25,world,8876093
IRON_ORE,-637,16,95,25,world,8876867
IRON_ORE,-638,20,97,25,world,8876765
DEEPSLATE,-629,15,89,25,world,8878897
STONE,-629,7,89,25,world,8879160
REDSTONE_ORE,-629,4,81,25,world,8881306
IRON_ORE,-639,16,101,25,world,8885426
GRANITE,-615,17,96,25,world,8886510
COPPER_ORE,-612,19,93,25,world,8887072
COAL_ORE,-611,17,92,25,world,8887778
COAL_ORE,-612,18,92,25,world,8887372
GOLD_ORE,-568,21,101,25,world,8893094
SMOOTH_BASALT,-561,12,106,25,world,8894493
REDSTONE_ORE,-540,12,103,25,world,8895891
ANDESITE,-540,4,98,25,world,8896479
DEEPSLATE,-540,13,98,25,world,8896110
GRANITE,-540,14,98,25,world,8896983
OAK_PLANKS,-562,14,87,25,world,8899933
CALCITE,-565,14,87,25,world,8900242
AMETHYST_BLOCK,-560,20,87,25,world,8899539
CALCITE,-567,17,86,25,world,8900862
CALCITE,-565,17,83,25,world,8900556
IRON_ORE,-597,17,81,25,world,8902551
STONE,-624,17,99,25,world,8907086
STONE,-627,19,101,25,world,8907439
STONE,-636,19,106,25,world,8907888
STONE,-647,12,120,25,world,8910958
DIRT,-647,11,126,25,world,8911330
DIRT,-647,5,123,25,world,8912241
STONE,-647,12,125,25,world,8913082
LAPIS_ORE,-656,16,129,25,world,8915086
OBSIDIAN,-656,9,128,25,world,8917096
STONE,-668,13,120,25,world,8918854
STONE,-667,4,121,25,world,8919323
IRON_ORE,-669,14,122,25,world,8919955
IRON_ORE,-638,17,122,25,world,8921085
STONE,-638,15,112,25,world,8925508
STONE,-628,12,118,25,world,8926554
DIORITE,-628,4,119,25,world,8926987
STONE,-630,4,118,25,world,8927794
STONE,-607,17,119,25,world,8928543
STONE,-610,17,123,25,world,8929674
STONE,-610,12,123,25,world,8929770
DIORITE,-614,17,109,25,world,8931665
IRON_ORE,-643,20,80,25,world,8933632
REDSTONE_ORE,-654,8,78,25,world,8934971
DEEPSLATE_GOLD_ORE,-656,12,103,25,world,8936019
IRON_ORE,-655,14,99,25,world,8936659
IRON_ORE,-656,15,99,25,world,8937260
IRON_ORE,-656,14,100,25,world,8936976
LAPIS_ORE,-656,15,99,25,world,8938096
IRON_ORE,-618,11,122,25,world,8939173
STONE,-636,52,119,25,world,8943483
BAMBOO,-599,64,126,25,world,10686756
GRAVEL,-621,11,124,25,world,10773367
GRAVEL,-622,11,124,25,world,10773492
STONE,-629,45,139,25,world,10778242
OBSIDIAN,-2426,73,-1340,25,world,10795077
OBSIDIAN,-2427,74,-1340,25,world,10797835
OBSIDIAN,-2428,71,-1340,25,world,10800973
OAK_SLAB,-1708,50,-893,25,world,10811934
SAND,-2236,60,-315,25,world,10817816
TORCH,-2236,60,-315,25,world,10817995
SAND,-2237,60,-314,25,world,10818236
SAND,-2252,57,-316,25,world,10820357
SAND,-2250,58,-314,25,world,10821233
SAND,-2250,56,-314,25,world,10821385
SAND,-2250,56,-314,25,world,10822332
SAND,-2245,59,-313,25,world,10823100
SAND,-2250,56,-314,25,world,10823798
SAND,-2252,57,-316,25,world,10824450
SAND,-2252,57,-316,25,world,10825371
SAND,-2251,52,-320,25,world,10825769
SAND,-2251,52,-320,25,world,10826063
SAND,-2249,54,-312,25,world,10826697
SAND,-2249,57,-318,25,world,10827174
SAND,-2241,60,-315,25,world,10829031
SAND,-2240,60,-315,25,world,10829138
SAND,-2240,60,-315,25,world,10829252
SAND,-2240,60,-314,25,world,10829680
SAND,-2240,59,-313,25,world,10829811
SAND,-2239,63,-313,25,world,10831338
SAND,-2239,63,-311,25,world,10831466
SAND,-2240,59,-313,25,world,10831833
SAND,-2244,59,-316,25,world,10832632
SAND,-2244,59,-316,25,world,10832855
SAND,-2240,58,-317,25,world,10833598
SPRUCE_DOOR,-2244,59,-316,25,world,10834158
SAND,-2243,57,-312,25,world,10834562
SAND,-2240,59,-313,25,world,10835443
SAND,-2240,59,-313,25,world,10835671
SAND,-2243,57,-312,25,world,10836338
SAND,-2243,57,-312,25,world,10837137
SAND,-2240,59,-313,25,world,10838071
SAND,-2240,59,-313,25,world,10838239
SAND,-2237,60,-315,25,world,10838910
SAND,-2235,60,-314,25,world,10839090
SAND,-2235,60,-314,25,world,10839469
SAND,-2245,51,-320,25,world,10840021
SAND,-2245,51,-320,25,world,10840329
SAND,-2249,57,-318,25,world,10841358
SAND,-2254,56,-318,25,world,10842736
SAND,-2236,63,-311,25,world,10848754
SAND,-2235,60,-314,25,world,10848997
SAND,-2254,56,-318,25,world,10849659
SAND,-2254,56,-318,25,world,10849862
SAND,-2254,56,-318,25,world,10850231
SAND,-2254,56,-318,25,world,10850435
SAND,-2256,53,-315,25,world,10850705
SAND,-2256,53,-315,25,world,10850847
SAND,-2258,52,-314,25,world,10850945
SAND,-2240,58,-317,25,world,10852202
SAND,-2238,55,-306,25,world,10853369
SAND,-2238,55,-306,25,world,10853476
SAND,-2238,55,-306,25,world,10853807
SAND,-2238,55,-306,25,world,10853978
SAND,-1480,53,-197,25,world,10860163
SAND,-1482,51,-197,25,world,10861391
MOSSY_COBBLESTONE,-1174,75,-153,25,world,10863981
STONE,-634,54,131,25,world,11733402
SUGAR_CANE,-614,63,126,25,world,11743362
TORCH,-608,20,141,25,world,11767079
STONE,-585,21,141,25,world,11768084
STONE,-580,21,130,25,world,11768958
STONE,-580,15,130,25,world,11769118
STONE,-580,6,130,25,world,11769330
STONE,-2544,57,-1465,25,world,11818238
DIORITE,-2551,50,-1465,25,world,11818576
STONE,-2557,44,-1465,25,world,11818834
DIORITE,-2564,37,-1465,25,world,11819158
STONE,-2570,31,-1465,25,world,11819463
STONE,-2577,24,-1465,25,world,11819776
DEEPSLATE,-2584,17,-1465,25,world,11820402
STONE,-2590,11,-1465,25,world,11820790
GRASS,-2591,63,-1456,25,world,11832072
SAND,-2413,63,-1315,25,world,11834671
GRAVEL,-620,11,125,25,world,12127391
GRAVEL,-619,10,126,25,world,12131366
GRAVEL,-621,8,126,25,world,12131893
GRASS_BLOCK,-628,62,103,25,world,12135147
GRASS_BLOCK,-620,63,99,25,world,12135386
