x,y,z,player,worldName,time
-2,39,254,5,world_nether,6472666
0,39,256,5,world_nether,6472652
9,39,259,5,world_nether,6472761
39,40,233,5,world_nether,6473324
47,43,230,5,world_nether,6473408
67,48,227,5,world_nether,6473609
60,48,230,5,world_nether,6473508
88,48,223,5,world_nether,6473701
33,38,237,5,world_nether,6473287
23,40,249,5,world_nether,6472977
64,48,228,5,world_nether,6473534
50,46,232,5,world_nether,6473473
71,48,220,5,world_nether,6473638
89,48,223,5,world_nether,6473702
83,47,220,5,world_nether,6473823
74,54,218,5,world_nether,6473962
74,48,218,5,world_nether,6473902
80,47,220,5,world_nether,6473847
76,50,219,5,world_nether,6474478
84,47,219,5,world_nether,6474597
75,44,216,5,world_nether,6474523
79,45,218,5,world_nether,6474583
96,49,224,5,world_nether,6474655
112,52,227,5,world_nether,6474733
106,45,234,5,world_nether,6474906
82,46,219,5,world_nether,6474592
100,50,226,5,world_nether,6474672
117,38,238,5,world_nether,6474960
139,36,250,5,world_nether,6475111
115,39,238,5,world_nether,6474950
140,36,246,5,world_nether,6475094
145,35,233,5,world_nether,6475202
156,33,218,5,world_nether,6475300
154,32,219,5,world_nether,6475290
127,37,229,5,world_nether,6475022
167,36,214,5,world_nether,6475424
162,35,217,5,world_nether,6475379
173,33,199,5,world_nether,6475516
172,43,195,5,world_nether,6475624
171,48,151,5,world_nether,6475929
172,47,181,5,world_nether,6475685
177,54,152,5,world_nether,6476056
181,56,145,5,world_nether,6476191
179,56,146,5,world_nether,6476229
183,59,156,5,world_nether,6476453
180,56,151,5,world_nether,6476486
173,35,207,5,world_nether,6475452
169,47,150,5,world_nether,6475915
172,46,166,5,world_nether,6475832
175,46,157,5,world_nether,6475963
181,56,155,5,world_nether,6476414
166,47,148,5,world_nether,6476806
153,43,137,5,world_nether,6476978
170,47,154,5,world_nether,6476780
150,39,138,5,world_nether,6476898
162,53,145,5,world_nether,6477399
166,41,153,5,world_nether,6477613
162,53,144,5,world_nether,6477397
165,38,152,5,world_nether,6477581
170,47,152,5,world_nether,6476614
152,39,136,5,world_nether,6476935
160,39,146,5,world_nether,6476859
152,53,131,5,world_nether,6477110
164,40,147,5,world_nether,6477473
151,39,137,5,world_nether,6476923
159,53,142,5,world_nether,6477209
177,52,154,5,world_nether,6478153
176,56,146,5,world_nether,6478314
170,47,152,5,world_nether,6478054
181,57,156,5,world_nether,6478212
165,60,144,5,world_nether,6478419
170,60,147,5,world_nether,6478529
169,48,149,5,world_nether,6477723
169,48,148,5,world_nether,6478041
178,55,150,5,world_nether,6478180
166,60,144,5,world_nether,6478487
166,58,145,5,world_nether,6478359
173,64,148,5,world_nether,6478630
172,70,137,5,world_nether,6479014
164,80,120,5,world_nether,6479184
175,73,136,5,world_nether,6479050
164,81,118,5,world_nether,6479190
167,80,108,5,world_nether,6479371
172,80,101,5,world_nether,6479599
168,80,103,5,world_nether,6479417
170,81,102,5,world_nether,6479980
166,82,96,5,world_nether,6479919
177,88,111,5,world_nether,6480085
172,71,137,5,world_nether,6479021
168,80,101,5,world_nether,6479248
172,67,141,5,world_nether,6478949
178,73,131,5,world_nether,6479076
164,81,120,5,world_nether,6479182
170,80,98,5,world_nether,6479540
161,79,99,5,world_nether,6479848
176,88,109,5,world_nether,6480079
218,95,72,5,world_nether,6480556
183,95,110,5,world_nether,6480241
193,101,104,5,world_nether,6480381
182,95,110,5,world_nether,6480239
203,95,92,5,world_nether,6480450
221,94,66,5,world_nether,6480664
199,100,96,5,world_nether,6480423
224,66,56,5,world_nether,6481516
225,69,31,5,world_nether,6481741
211,69,28,5,world_nether,6481875
211,70,27,5,world_nether,6482267
224,66,56,5,world_nether,6481528
226,69,35,5,world_nether,6481684
217,63,31,5,world_nether,6482135
221,76,59,5,world_nether,6481385
227,65,52,5,world_nether,6481572
223,62,58,5,world_nether,6481449
226,69,39,5,world_nether,6481671
216,66,28,5,world_nether,6481934
211,71,26,5,world_nether,6482275
215,63,28,5,world_nether,6482197
204,73,12,5,world_nether,6482409
205,74,12,5,world_nether,6482368
19,38,248,5,world_nether,6484167
7,38,248,5,world_nether,6484119
43,41,230,5,world_nether,6484268
71,48,220,5,world_nether,6484385
99,50,225,5,world_nether,6484487
59,46,222,5,world_nether,6484344
120,49,225,5,world_nether,6484651
8,38,248,5,world_nether,6484121
1,39,248,5,world_nether,6484101
85,47,222,5,world_nether,6484437
37,40,236,5,world_nether,6484234
103,50,225,5,world_nether,6484497
138,58,241,5,world_nether,6484864
128,58,227,5,world_nether,6484777
133,60,235,5,world_nether,6484829
131,60,248,5,world_nether,6485086
196,38,232,5,world_nether,6485477
200,41,227,5,world_nether,6485619
179,37,241,5,world_nether,6485414
203,39,226,5,world_nether,6485569
201,51,230,5,world_nether,6485721
195,43,233,5,world_nether,6485806
172,36,254,5,world_nether,6485349
191,39,234,5,world_nether,6485460
200,42,227,5,world_nether,6485629
185,38,238,5,world_nether,6485437
202,39,229,5,world_nether,6485528
195,41,233,5,world_nether,6485808
173,35,210,5,world_nether,6489533
172,46,184,5,world_nether,6489685
177,37,218,5,world_nether,6489471
172,46,175,5,world_nether,6489710
144,44,139,5,world_nether,6489962
117,56,124,5,world_nether,6490131
106,53,125,5,world_nether,6490459
91,45,127,5,world_nether,6490554
119,56,124,5,world_nether,6490127
84,41,129,5,world_nether,6490590
73,38,139,5,world_nether,6490641
81,39,131,5,world_nether,6490701
167,45,151,5,world_nether,6489787
146,39,139,5,world_nether,6489885
164,40,148,5,world_nether,6489818
125,56,130,5,world_nether,6490101
104,53,125,5,world_nether,6490276
119,57,125,5,world_nether,6490124
75,37,140,5,world_nether,6490663
78,38,133,5,world_nether,6490620
81,39,132,5,world_nether,6490699
168,82,99,5,world_nether,6491407
186,73,79,5,world_nether,6491527
116,53,131,5,world_nether,6490920
139,72,114,5,world_nether,6491167
120,55,127,5,world_nether,6490954
202,70,76,5,world_nether,6491635
168,82,100,5,world_nether,6491403
180,74,83,5,world_nether,6491489
196,70,76,5,world_nether,6491607
123,60,119,5,world_nether,6491013
131,70,115,5,world_nether,6491111
149,72,120,5,world_nether,6491235
156,79,112,5,world_nether,6491316
168,82,97,5,world_nether,6491414
198,70,75,5,world_nether,6491624
210,70,70,5,world_nether,6491937
223,57,67,5,world_nether,6492087
212,68,65,5,world_nether,6491987
223,62,61,5,world_nether,6492178
223,59,63,5,world_nether,6492162
216,63,29,5,world_nether,6492427
204,72,12,5,world_nether,6492678
224,64,53,5,world_nether,6492241
223,64,58,5,world_nether,6492212
218,63,30,5,world_nether,6492413
207,72,17,5,world_nether,6492598
2,39,254,5,world_nether,6495550
24,38,243,5,world_nether,6495662
33,40,240,5,world_nether,6495689
46,43,231,5,world_nether,6495793
64,48,224,5,world_nether,6495869
68,47,221,5,world_nether,6495884
97,49,224,5,world_nether,6496000
120,36,229,5,world_nether,6496200
131,37,229,5,world_nether,6496247
69,48,221,5,world_nether,6495888
43,40,231,5,world_nether,6495768
118,43,225,5,world_nether,6496084
136,36,231,5,world_nether,6496261
120,36,227,5,world_nether,6496161
150,34,223,5,world_nether,6496315
172,46,159,5,world_nether,6496651
152,54,131,5,world_nether,6496877
172,43,196,5,world_nether,6496510
159,53,142,5,world_nether,6496805
164,35,215,5,world_nether,6496369
172,47,169,5,world_nether,6496622
170,35,209,5,world_nether,6496394
172,47,178,5,world_nether,6496596
165,52,146,5,world_nether,6496744
133,56,130,5,world_nether,6496920
147,72,112,5,world_nether,6497202
132,55,130,5,world_nether,6496949
136,71,115,5,world_nether,6497160
163,81,97,5,world_nether,6497352
205,70,71,5,world_nether,6497622
211,70,68,5,world_nether,6497641
128,66,117,5,world_nether,6497102
159,80,103,5,world_nether,6497320
132,70,115,5,world_nether,6497137
160,81,101,5,world_nether,6497330
184,73,79,5,world_nether,6497470
200,69,73,5,world_nether,6497592
213,63,62,5,world_nether,6497750
221,55,47,5,world_nether,6497927
214,55,61,5,world_nether,6497777
220,56,42,5,world_nether,6497958
220,56,49,5,world_nether,6497899
211,68,63,5,world_nether,6497739
220,63,39,5,world_nether,6498050
204,72,14,5,world_nether,6498255
212,67,28,5,world_nether,6498161
194,71,8,5,world_nether,6498471
204,71,16,5,world_nether,6498806
203,68,16,5,world_nether,6498987
210,72,22,5,world_nether,6498212
210,72,21,5,world_nether,6498214
195,73,7,5,world_nether,6498509
201,73,12,5,world_nether,6498781
197,73,12,5,world_nether,6498746
-3,39,255,5,world_nether,7513783
-4,39,255,5,world_nether,7513787
-5,39,254,5,world_nether,7513789
-16,38,254,5,world_nether,7513833
-17,37,258,5,world_nether,7514892
8,38,248,5,world_nether,7515258
-5,37,242,5,world_nether,7514969
2,40,254,5,world_nether,7515297
-4,36,240,5,world_nether,7515069
-17,38,259,5,world_nether,7514887
8,38,250,5,world_nether,7515269
7,37,230,5,world_nether,7516883
0,39,253,5,world_nether,7516451
4,38,250,5,world_nether,7516473
4,37,228,5,world_nether,7517581
7,35,230,5,world_nether,7517494
7,36,227,5,world_nether,7517184
9,35,209,5,world_nether,7517814
10,36,216,5,world_nether,7517682
26,36,184,5,world_nether,7518522
42,39,160,5,world_nether,7519057
14,36,208,5,world_nether,7518402
32,36,175,5,world_nether,7518554
9,33,212,5,world_nether,7518219
31,35,176,5,world_nether,7518552
43,35,163,5,world_nether,7519187
14,36,206,5,world_nether,7518407
29,35,181,5,world_nether,7518535
42,53,161,5,world_nether,7518967
43,44,162,5,world_nether,7519560
42,53,162,5,world_nether,7519677
43,62,158,5,world_nether,7520320
46,59,158,5,world_nether,7520764
45,61,158,5,world_nether,7520522
44,33,160,5,world_nether,7522182
41,35,166,5,world_nether,7522439
77,37,151,5,world_nether,7522615
42,35,162,5,world_nether,7522158
32,36,174,5,world_nether,7522361
53,35,155,5,world_nether,7522500
36,35,165,5,world_nether,7522298
52,35,156,5,world_nether,7522490
64,36,154,5,world_nether,7522550
93,41,129,5,world_nether,7522803
39,35,166,5,world_nether,7522272
56,35,155,5,world_nether,7522512
92,44,128,5,world_nether,7522769
96,40,127,5,world_nether,7523463
101,47,126,5,world_nether,7524105
102,47,126,5,world_nether,7524173
108,49,149,5,world_nether,7524824
113,52,129,5,world_nether,7524536
112,49,153,5,world_nether,7525291
114,50,143,5,world_nether,7524591
113,52,128,5,world_nether,7524530
113,49,154,5,world_nether,7525278
114,49,152,5,world_nether,7525380
109,49,149,5,world_nether,7526488
110,51,148,5,world_nether,7526354
110,56,148,5,world_nether,7526344
112,38,129,5,world_nether,7527184
104,41,128,5,world_nether,7526963
109,38,128,5,world_nether,7527103
103,37,129,5,world_nether,7526995
114,36,141,5,world_nether,7528065
113,35,148,5,world_nether,7528640
112,38,136,5,world_nether,7527776
115,35,144,5,world_nether,7528898
111,51,129,5,world_nether,7529324
97,64,116,5,world_nether,7529751
103,50,128,5,world_nether,7529989
114,56,124,5,world_nether,7529373
96,62,122,5,world_nether,7529786
106,38,128,5,world_nether,7529120
104,55,123,5,world_nether,7529403
102,53,126,5,world_nether,7529871
112,38,128,5,world_nether,7529027
97,62,120,5,world_nether,7529772
103,62,116,5,world_nether,7530244
105,56,123,5,world_nether,7530158
104,64,86,5,world_nether,7530866
103,62,115,5,world_nether,7530246
103,61,118,5,world_nether,7530234
95,64,84,5,world_nether,7531092
87,64,78,5,world_nether,7531607
91,63,73,5,world_nether,7532161
84,66,89,5,world_nether,7531371
87,64,65,5,world_nether,7532418
87,64,66,5,world_nether,7532372
98,64,58,5,world_nether,7533283
93,64,58,5,world_nether,7532902
109,71,53,5,world_nether,7533571
88,64,58,5,world_nether,7533360
98,64,58,5,world_nether,7533019
110,72,52,5,world_nether,7533546
118,72,55,5,world_nether,7533863
121,61,20,5,world_nether,7534196
105,70,54,5,world_nether,7534891
120,65,24,5,world_nether,7534016
111,70,48,5,world_nether,7534420
111,72,51,5,world_nether,7533897
118,66,27,5,world_nether,7534327
119,71,57,5,world_nether,7533774
114,68,32,5,world_nether,7533975
116,67,30,5,world_nether,7534340
102,69,54,5,world_nether,7534908
93,64,84,5,world_nether,7535259
108,57,121,5,world_nether,7535509
98,41,124,5,world_nether,7535788
87,64,64,5,world_nether,7535020
104,64,109,5,world_nether,7535398
100,45,125,5,world_nether,7535753
74,37,134,5,world_nether,7536063
102,69,56,5,world_nether,7534920
100,64,84,5,world_nether,7535285
110,56,121,5,world_nether,7535522
67,36,135,5,world_nether,7536091
103,62,115,5,world_nether,7535449
103,52,126,5,world_nether,7535712
62,37,137,5,world_nether,7536108
34,35,159,5,world_nether,7536224
18,34,202,5,world_nether,7536394
2,39,252,5,world_nether,7536579
36,35,151,5,world_nether,7536200
18,34,198,5,world_nether,7536382
3,37,227,5,world_nether,7536491
1,39,255,5,world_nether,7536785
39,36,149,5,world_nether,7536185
18,35,198,5,world_nether,7536380
3,39,248,5,world_nether,7536560
34,35,160,5,world_nether,7536228
13,35,211,5,world_nether,7536431
5,38,248,5,world_nether,7536702
1,39,248,5,world_nether,7598878
-4,37,229,5,world_nether,7599046
24,38,239,5,world_nether,7599551
1,38,244,5,world_nether,7598890
-3,36,233,5,world_nether,7599059
14,39,244,5,world_nether,7599519
52,43,223,5,world_nether,7599707
-7,37,226,5,world_nether,7599034
10,38,246,5,world_nether,7599503
0,39,255,5,world_nether,7598785
-8,37,226,5,world_nether,7598956
-3,39,255,5,world_nether,7599439
33,39,235,5,world_nether,7599581
62,46,217,5,world_nether,7599816
65,42,183,5,world_nether,7600595
68,46,212,5,world_nether,7600838
69,44,208,5,world_nether,7599873
66,43,193,5,world_nether,7600564
68,42,198,5,world_nether,7600716
70,46,214,5,world_nether,7599850
66,42,185,5,world_nether,7600669
74,45,217,5,world_nether,7600870
61,47,217,5,world_nether,7599812
69,40,202,5,world_nether,7600514
66,41,190,5,world_nether,7600684
94,48,224,5,world_nether,7600945
96,61,202,5,world_nether,7601648
99,60,217,5,world_nether,7601203
