x,y,z,player,worldName,time
3,39,252,4,world_nether,6467944
-2,39,255,4,world_nether,6467703
16,38,238,4,world_nether,6468004
1,38,248,4,world_nether,6467794
7,39,248,4,world_nether,6467963
16,35,210,4,world_nether,6468118
7,36,204,4,world_nether,6468540
17,35,206,4,world_nether,6468367
6,35,201,4,world_nether,6468808
19,34,205,4,world_nether,6468404
0,45,202,4,world_nether,6468657
1,49,198,4,world_nether,6469071
3,42,203,4,world_nether,6468979
-1,51,173,4,world_nether,6469154
10,36,207,4,world_nether,6468526
2,35,204,4,world_nether,6468711
-1,50,185,4,world_nether,6469121
-15,57,168,4,world_nether,6469211
-22,58,178,4,world_nether,6469262
-18,64,172,4,world_nether,6469344
-34,73,157,4,world_nether,6469808
-68,73,158,4,world_nether,6469936
-26,65,160,4,world_nether,6469729
-67,73,156,4,world_nether,6470281
-29,67,157,4,world_nether,6469765
-68,74,159,4,world_nether,6469931
-28,64,161,4,world_nether,6469586
-61,73,163,4,world_nether,6469900
-73,73,154,4,world_nether,6470422
-74,75,165,4,world_nether,6470607
-49,73,162,4,world_nether,6470821
-67,73,163,4,world_nether,6470765
-68,73,155,4,world_nether,6470741
-72,74,165,4,world_nether,6470613
-40,73,159,4,world_nether,6470866
-26,73,156,4,world_nether,6471477
-11,65,157,4,world_nether,6471944
-1,78,166,4,world_nether,6472480
-4,65,148,4,world_nether,6472044
-23,65,158,4,world_nether,6471830
1,78,167,4,world_nether,6472225
-2,69,152,4,world_nether,6472083
0,78,166,4,world_nether,6472505
0,69,180,4,world_nether,6472953
1,63,180,4,world_nether,6473067
-1,59,187,4,world_nether,6473212
-4,64,177,4,world_nether,6473095
-1,55,191,4,world_nether,6473228
-1,57,182,4,world_nether,6473452
4,35,193,4,world_nether,6473994
5,35,190,4,world_nether,6474006
13,35,178,4,world_nether,6474220
52,37,134,4,world_nether,6474681
83,39,130,4,world_nether,6474819
33,37,140,4,world_nether,6474620
62,36,135,4,world_nether,6474709
86,41,128,4,world_nether,6474833
21,33,163,4,world_nether,6474310
22,35,163,4,world_nether,6474317
85,40,128,4,world_nether,6474828
108,50,128,4,world_nether,6475196
92,45,127,4,world_nether,6475077
114,53,134,4,world_nether,6475248
119,53,135,4,world_nether,6475275
129,56,130,4,world_nether,6475526
168,48,148,4,world_nether,6475811
172,47,154,4,world_nether,6475927
172,43,196,4,world_nether,6476084
172,39,199,4,world_nether,6476098
118,55,120,4,world_nether,6475446
145,54,130,4,world_nether,6475580
119,56,122,4,world_nether,6475320
147,54,130,4,world_nether,6475588
163,54,145,4,world_nether,6475788
172,45,194,4,world_nether,6476075
172,46,193,4,world_nether,6476070
210,37,212,4,world_nether,6476235
177,36,206,4,world_nether,6476130
223,39,217,4,world_nether,6476318
222,39,216,4,world_nether,6476479
204,37,213,4,world_nether,6476584
201,37,215,4,world_nether,6476632
173,36,216,4,world_nether,6477007
188,36,209,4,world_nether,6476764
204,37,214,4,world_nether,6476581
196,37,212,4,world_nether,6476736
185,36,222,4,world_nether,6477561
200,42,228,4,world_nether,6478636
179,37,216,4,world_nether,6478098
189,37,209,4,world_nether,6478293
203,38,217,4,world_nether,6479348
202,37,218,4,world_nether,6479344
236,38,197,4,world_nether,6479671
205,38,215,4,world_nether,6479356
187,36,220,4,world_nether,6479296
217,38,198,4,world_nether,6479421
251,43,197,4,world_nether,6479855
266,43,197,4,world_nether,6480311
271,43,197,4,world_nether,6480581
283,43,197,4,world_nether,6480810
286,43,193,4,world_nether,6481027
292,44,194,4,world_nether,6481183
323,35,178,4,world_nether,6481960
302,38,188,4,world_nether,6481402
320,36,180,4,world_nether,6481913
316,36,175,4,world_nether,6481805
347,35,193,4,world_nether,6482512
332,35,190,4,world_nether,6482139
319,35,180,4,world_nether,6481917
366,37,186,4,world_nether,6482630
352,41,199,4,world_nether,6483002
375,39,174,4,world_nether,6482683
354,39,200,4,world_nether,6482868
352,42,201,4,world_nether,6483018
365,50,211,4,world_nether,6483551
370,39,172,4,world_nether,6482726
365,49,204,4,world_nether,6483637
370,37,188,4,world_nether,6482614
369,38,172,4,world_nether,6482730
356,50,213,4,world_nether,6483343
351,46,210,4,world_nether,6483111
364,51,208,4,world_nether,6483575
356,36,194,4,world_nether,6483987
367,48,200,4,world_nether,6483834
361,40,194,4,world_nether,6483965
361,46,199,4,world_nether,6483937
332,35,194,4,world_nether,6484231
2,39,257,4,world_nether,6485025
4,40,251,4,world_nether,6485114
12,37,216,4,world_nether,6485227
5,39,243,4,world_nether,6485137
11,36,217,4,world_nether,6485223
39,37,213,4,world_nether,6485345
62,43,186,4,world_nether,6485501
73,37,147,4,world_nether,6485752
85,40,129,4,world_nether,6485825
55,33,164,4,world_nether,6485639
113,52,139,4,world_nether,6486007
