x,y,z,player,worldName,time
-17,44,-8,15,world_nether,21312192
-16,44,-6,15,world_nether,21312739
-15,47,-4,15,world_nether,21312803
-15,55,5,15,world_nether,21312917
-28,63,13,15,world_nether,21313162
-65,63,13,15,world_nether,21313334
-99,63,22,15,world_nether,21313580
-99,63,44,15,world_nether,21313658
-99,63,54,15,world_nether,21313694
-99,63,64,15,world_nether,21313729
-99,63,101,15,world_nether,21313861
-99,63,112,15,world_nether,21313900
-99,63,125,15,world_nether,21313947
-99,63,144,15,world_nether,21314015
-110,63,152,15,world_nether,21314116
-120,63,152,15,world_nether,21314152
-130,63,152,15,world_nether,21314188
-158,63,152,15,world_nether,21314309
-202,63,152,15,world_nether,21314513
-211,63,152,15,world_nether,21314628
-243,63,152,15,world_nether,21314833
-264,63,152,15,world_nether,21314939
-275,63,152,15,world_nether,21314978
-289,63,152,15,world_nether,21315028
-308,63,151,15,world_nether,21315120
-316,64,151,15,world_nether,21315178
